count,name,ethnicity,gender,first_name
,Sayed,muslim,both,False
,Selim,muslim,both,False
,Semaan,muslim,both,False
,Sesay,muslim,both,False
,Shaban,muslim,both,False
,Shabazz,muslim,both,False
,Shad,muslim,both,False
,Shaer,muslim,both,False
,Shafi,muslim,both,False
,Shah,muslim,both,False
,Shahan,muslim,both,False
,Shaheed,muslim,both,False
,Shaheen,muslim,both,False
,Shahid,muslim,both,False
,Shahidi,muslim,both,False
,Shahin,muslim,both,False
,Shaikh,muslim,both,False
,Shaker,muslim,both,False
,Shakir,muslim,both,False
,Shakoor,muslim,both,False
,Sham,muslim,both,False
,Shams,muslim,both,False
,Sharaf,muslim,both,False
,Shareef,muslim,both,False
,Sharif,muslim,both,False
,Shariff,muslim,both,False
,Sharifi,muslim,both,False
,Shehadeh,muslim,both,False
,Shehata,muslim,both,False
,Sheikh,muslim,both,False
,Siddiqi,muslim,both,False
,Siddique,muslim,both,False
,Siddiqui,muslim,both,False
,Sinai,muslim,both,False
,Soliman,muslim,both,False
,Soltani,muslim,both,False
,Srour,muslim,both,False
,Sulaiman,muslim,both,False
,Suleiman,muslim,both,False
,Sultan,muslim,both,False
,Sultana,muslim,both,False
,Syed,muslim,both,False
,Tabatabai,muslim,both,False
,Tabet,muslim,both,False
,Taha,muslim,both,False
,Taheri,muslim,both,False
,Tahir,muslim,both,False
,Tamer,muslim,both,False
,Tariq,muslim,both,False
,Tawil,muslim,both,False
,Turay,muslim,both,False
,Uddin,muslim,both,False
,Ullah,muslim,both,False
,Usman,muslim,both,False
,Vaziri,muslim,both,False
,Vohra,muslim,both,False
,Wahab,muslim,both,False
,Wahba,muslim,both,False
,Waheed,muslim,both,False
,Wakim,muslim,both,False
,Wali,muslim,both,False
,Yacoub,muslim,both,False
,Yamin,muslim,both,False
,Yasin,muslim,both,False
,Yassin,muslim,both,False
,Younes,muslim,both,False
,Younis,muslim,both,False
,Yousef,muslim,both,False
,Yousif,muslim,both,False
,Youssef,muslim,both,False
,Yousuf,muslim,both,False
,Yusuf,muslim,both,False
,Zadeh,muslim,both,False
,Zafar,muslim,both,False
,Zaher,muslim,both,False
,Zahra,muslim,both,False
,Zaidi,muslim,both,False
,Zakaria,muslim,both,False
,Zaki,muslim,both,False
,Zaman,muslim,both,False
,Zamani,muslim,both,False
,Zia,muslim,both,False
