,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,k,model,augmenter,i
0,2.9271583557128906,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.0,0.9836671494930322,0.8547794117647058,0.8333333333333334,0.8439201451905626,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.7981651376146789,0.90625,0.848780487804878,0.7709923664122137,0.8347107438016529,0.8015873015873016,0.8790322580645161,0.6770186335403726,0.7649122807017543,0.8813559322033898,0.8329519450800915,0.8564705882352942,0,dacy_large,No augmentation,0
0,3.2631497383117676,0.9985564239135846,0.9866785962819365,0.990222488276963,0.988447365800219,0.0,0.9585976127453429,0.8158379373848987,0.7939068100358423,0.8047229791099002,0.8924731182795699,0.9222222222222223,0.9071038251366121,0.780952380952381,0.8541666666666666,0.8159203980099502,0.7165354330708661,0.7520661157024794,0.7338709677419355,0.832,0.6459627329192547,0.7272727272727272,0.8461538461538461,0.8054919908466819,0.8253223915592027,0,dacy_large,Keystroke errors 2%,1
1,3.052123785018921,0.9983592701238005,0.983619577087263,0.9885263893045995,0.9860668789808918,0.0,0.9577464788732394,0.8327205882352942,0.8118279569892473,0.822141560798548,0.8877005347593583,0.9222222222222223,0.9046321525885559,0.7924528301886793,0.875,0.8316831683168316,0.7559055118110236,0.7933884297520661,0.7741935483870968,0.8629032258064516,0.6645962732919255,0.7508771929824563,0.8561151079136691,0.816933638443936,0.8360655737704917,1,dacy_large,Keystroke errors 2%,1
2,3.140094757080078,0.9981128327373857,0.9804699117676217,0.9867305198044498,0.9835902536051716,0.0,0.9531374900079935,0.8128440366972477,0.7939068100358423,0.8032638259292838,0.9005524861878453,0.9055555555555556,0.9030470914127424,0.7685185185185185,0.8645833333333334,0.8137254901960784,0.7401574803149606,0.7768595041322314,0.7580645161290321,0.7984496124031008,0.639751552795031,0.7103448275862068,0.8349282296650717,0.7986270022883295,0.816374269005848,2,dacy_large,Keystroke errors 2%,1
3,3.036113739013672,0.9984629877534831,0.9797029702970297,0.9872293724433803,0.9834517716046315,0.0,0.9563698083067094,0.8286778398510242,0.7974910394265233,0.812785388127854,0.875,0.8944444444444445,0.8846153846153847,0.8037383177570093,0.8958333333333334,0.8472906403940886,0.76,0.7851239669421488,0.7723577235772359,0.8512396694214877,0.639751552795031,0.7304964539007092,0.8495145631067961,0.8009153318077803,0.8244994110718492,3,dacy_large,Keystroke errors 2%,1
4,3.2671616077423096,0.9984128558674734,0.9802911755967119,0.9875286840267385,0.98389662027833,0.0,0.9562309727005042,0.8066298342541437,0.7849462365591398,0.7956403269754767,0.8846153846153846,0.8944444444444445,0.8895027624309393,0.7745098039215687,0.8229166666666666,0.797979797979798,0.706766917293233,0.7768595041322314,0.7401574803149605,0.8253968253968254,0.6459627329192547,0.7247386759581882,0.8390243902439024,0.7871853546910755,0.8122786304604486,4,dacy_large,Keystroke errors 2%,1
5,3.0891942977905273,0.9981572787489417,0.9849870749652019,0.9884266187768134,0.98670384940989,0.0,0.9578605348662834,0.8256880733944955,0.8064516129032258,0.8159564823209428,0.9021739130434783,0.9222222222222223,0.9120879120879122,0.7850467289719626,0.875,0.8275862068965517,0.744,0.768595041322314,0.7560975609756098,0.8294573643410853,0.6645962732919255,0.7379310344827585,0.85,0.816933638443936,0.8331388564760794,5,dacy_large,Keystroke errors 2%,1
6,3.094960927963257,0.9982098458478369,0.9827260994738409,0.9876284545545246,0.9851711783439491,0.0,0.9530375699440448,0.8215613382899628,0.7921146953405018,0.8065693430656935,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7685185185185185,0.8645833333333334,0.8137254901960784,0.736,0.7603305785123967,0.7479674796747968,0.816,0.6335403726708074,0.7132867132867133,0.847457627118644,0.8009153318077803,0.823529411764706,6,dacy_large,Keystroke errors 2%,1
7,3.1145386695861816,0.9982068141063957,0.9851829753381066,0.9884266187768134,0.986802131580258,0.0,0.955183612290782,0.8032490974729242,0.7974910394265233,0.800359712230216,0.8691099476439791,0.9222222222222223,0.8948787061994611,0.7570093457943925,0.84375,0.7980295566502462,0.7461538461538462,0.8016528925619835,0.7729083665338645,0.8015873015873016,0.6273291925465838,0.7038327526132405,0.8207547169811321,0.7963386727688787,0.808362369337979,7,dacy_large,Keystroke errors 2%,1
8,3.0947136878967285,0.9985611510791367,0.9812722948870393,0.988027536665669,0.9846383296047725,0.0,0.9553803154322221,0.8213627992633518,0.7992831541218638,0.8101725703905541,0.8655913978494624,0.8944444444444445,0.8797814207650273,0.7884615384615384,0.8541666666666666,0.8200000000000001,0.751937984496124,0.8016528925619835,0.776,0.8548387096774194,0.6583850931677019,0.743859649122807,0.8429951690821256,0.7986270022883295,0.8202115158636897,8,dacy_large,Keystroke errors 2%,1
9,3.0918939113616943,0.9981113320079523,0.9811489235043159,0.9866307492766637,0.9838822007760423,0.0,0.9542797181831809,0.8175182481751825,0.8028673835125448,0.8101265822784811,0.8877005347593583,0.9222222222222223,0.9046321525885559,0.7387387387387387,0.8541666666666666,0.7922705314009663,0.7578125,0.8016528925619835,0.7791164658634538,0.8442622950819673,0.639751552795031,0.7279151943462897,0.8357142857142857,0.8032036613272311,0.8191365227537923,9,dacy_large,Keystroke errors 2%,1
10,3.0618762969970703,0.9982613879091948,0.9814539323614003,0.9873291429711664,0.9843827713120462,0.0,0.9563046192259675,0.8055555555555556,0.7795698924731183,0.7923497267759563,0.8901098901098901,0.9,0.8950276243093923,0.7477477477477478,0.8645833333333334,0.8019323671497585,0.7230769230769231,0.7768595041322314,0.7490039840637449,0.8205128205128205,0.5962732919254659,0.6906474820143884,0.8317073170731707,0.7803203661327232,0.8051948051948052,10,dacy_large,Keystroke errors 2%,1
