,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
12,2.9177329540252686,0.9991530068257686,0.9965153325368379,0.9961186305732485,0.9963169420664941,0.0,0.9841064222011858,0.8553113553113553,0.8369175627240143,0.8460144927536232,0.9289617486338798,0.9444444444444444,0.9366391184573003,0.8064516129032258,0.8264462809917356,0.8163265306122448,0.7767857142857143,0.90625,0.8365384615384616,0.8661417322834646,0.6832298136645962,0.7638888888888888,0.8696682464454977,0.8398169336384439,0.8544819557625146,0.9037579136899576,0.8796608200720176,0.8672566371681416,0.8596491228070176,0.8634361233480176,0.8946395563770795,0.8864468864468864,0.8905243790248389,0.7924107142857143,0.7819383259911894,0.7871396895787139,0.9342523860021209,0.9303062302006336,0.9322751322751324,0.9478672985781991,0.9389671361502347,0.9433962264150944,0.8863636363636364,0.900990099009901,0.8936170212765957,0.844574780058651,0.8347826086956521,0.8396501457725948,0.9414893617021277,0.9398230088495575,0.9406554472984943,0.8640226628895185,0.8448753462603878,0.8543417366946781,0.929637526652452,0.9376344086021505,0.9336188436830836,0.941358024691358,0.9384615384615385,0.9399075500770416,0.7912087912087912,0.9113924050632911,0.8470588235294118,0.9256900212314225,0.9159663865546218,0.9208025343189017,0.9383697813121272,0.9516129032258065,0.944944944944945,0.8491803278688524,0.8327974276527331,0.8409090909090909,0.7247706422018348,0.7247706422018348,0.7247706422018348,0.921455938697318,0.9232245681381958,0.922339405560882,0.8806818181818182,0.8806818181818182,0.8806818181818182,0.7595628415300546,0.7595628415300546,0.7595628415300547,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7522935779816514,0.780952380952381,0.766355140186916,0.125,0.3793103448275862,0.18803418803418803,1.0,0.8253968253968254,0.9043478260869565,0.9230769230769231,0.8,0.8571428571428571,0.6756756756756757,0.6578947368421053,0.6666666666666667,1.0,0.3125,0.47619047619047616,0.8222222222222222,0.7254901960784313,0.7708333333333334,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,dacy_large,Muslim names,7
13,3.0332539081573486,0.9991059010530499,0.9964267990074441,0.9959325396825397,0.9961796080377078,0.0,0.9840560274176725,0.8626373626373627,0.8440860215053764,0.8532608695652174,0.93048128342246,0.9666666666666667,0.9482288828337875,0.7952755905511811,0.8347107438016529,0.814516129032258,0.7981651376146789,0.90625,0.848780487804878,0.8861788617886179,0.6770186335403726,0.7676056338028169,0.883054892601432,0.8466819221967964,0.8644859813084111,0.906523123227412,0.8819307790253501,0.875,0.8596491228070176,0.8672566371681416,0.8927911275415896,0.8846153846153846,0.8886844526218951,0.8053691275167785,0.7929515418502202,0.7991120976692563,0.9353813559322034,0.9324181626187962,0.9338974087784241,0.9585062240663901,0.9428571428571428,0.9506172839506173,0.8863636363636364,0.900990099009901,0.8936170212765957,0.8425655976676385,0.8376811594202899,0.8401162790697675,0.9432624113475178,0.9415929203539823,0.9424269264836138,0.8589562764456982,0.8434903047091413,0.8511530398322852,0.9340425531914893,0.9440860215053763,0.9390374331550803,0.9444444444444444,0.9415384615384615,0.942989214175655,0.797752808988764,0.8987341772151899,0.8452380952380952,0.9288747346072187,0.9191176470588235,0.9239704329461457,0.9382470119521913,0.9495967741935484,0.9438877755511021,0.850328947368421,0.8311897106109325,0.840650406504065,0.7407407407407407,0.7339449541284404,0.7373271889400922,0.9235181644359465,0.927063339731286,0.9252873563218391,0.8863636363636364,0.8863636363636364,0.8863636363636365,0.7554347826086957,0.7595628415300546,0.7574931880108992,0.6486486486486487,0.7058823529411765,0.676056338028169,0.7685185185185185,0.7904761904761904,0.7793427230046949,0.125,0.3793103448275862,0.18803418803418803,1.0,0.8253968253968254,0.9043478260869565,0.9230769230769231,0.8,0.8571428571428571,0.6666666666666666,0.631578947368421,0.6486486486486486,1.0,0.3125,0.47619047619047616,0.8409090909090909,0.7254901960784313,0.7789473684210527,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.14285714285714285,0.058823529411764705,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,dacy_large,Muslim names,7
14,2.901723861694336,0.9991538499825793,0.9965187984881639,0.9961224895605488,0.9963206046141607,0.0,0.9839231496690062,0.8621323529411765,0.8405017921146953,0.8511796733212341,0.9398907103825137,0.9555555555555556,0.9476584022038568,0.7936507936507936,0.8264462809917356,0.8097165991902834,0.7909090909090909,0.90625,0.8446601941747572,0.88,0.6832298136645962,0.7692307692307692,0.8827751196172249,0.8443935926773455,0.8631578947368421,0.9054939954748507,0.8808446455505279,0.875,0.8596491228070176,0.8672566371681416,0.8929889298892989,0.8864468864468864,0.8897058823529412,0.8085585585585585,0.7907488986784141,0.799554565701559,0.9312896405919662,0.9303062302006336,0.930797675647121,0.95,0.9372197309417041,0.9435665914221218,0.8770226537216829,0.8943894389438944,0.8856209150326798,0.8450292397660819,0.8376811594202899,0.8413391557496361,0.9450354609929078,0.9433628318584071,0.9441984056687335,0.8617771509167842,0.8462603878116344,0.8539482879105521,0.9297872340425531,0.9397849462365592,0.9347593582887701,0.9444444444444444,0.9415384615384615,0.942989214175655,0.797752808988764,0.8987341772151899,0.8452380952380952,0.9277364505844846,0.917016806722689,0.9223454833597464,0.9382470119521913,0.9495967741935484,0.9438877755511021,0.8480392156862745,0.8344051446945338,0.8411669367909239,0.7289719626168224,0.7155963302752294,0.7222222222222223,0.9198473282442748,0.9251439539347409,0.922488038277512,0.8920454545454546,0.8920454545454546,0.8920454545454546,0.7692307692307693,0.7650273224043715,0.767123287671233,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7663551401869159,0.780952380952381,0.7735849056603774,0.12222222222222222,0.3793103448275862,0.18487394957983191,1.0,0.8253968253968254,0.9043478260869565,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.6578947368421053,0.6578947368421053,0.6578947368421053,1.0,0.3125,0.47619047619047616,0.8222222222222222,0.7254901960784313,0.7708333333333334,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.125,0.058823529411764705,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,dacy_large,Muslim names,7
15,2.912281036376953,0.99915611814346,0.9965281222100982,0.9961328705999009,0.996330457205197,0.0,0.9840655249441549,0.8660550458715597,0.8458781362007168,0.8558476881233001,0.9358288770053476,0.9722222222222222,0.9536784741144415,0.8,0.8264462809917356,0.8130081300813008,0.7909090909090909,0.90625,0.8446601941747572,0.8943089430894309,0.6832298136645962,0.7746478873239436,0.8857142857142857,0.851258581235698,0.868144690781797,0.9061252819711955,0.8816657027183342,0.868421052631579,0.868421052631579,0.868421052631579,0.8946395563770795,0.8864468864468864,0.8905243790248389,0.8076923076923077,0.7863436123348018,0.796875,0.9353813559322034,0.9324181626187962,0.9338974087784241,0.9634146341463414,0.948,0.9556451612903225,0.8867313915857605,0.9042904290429042,0.8954248366013072,0.8508771929824561,0.8434782608695652,0.8471615720524017,0.9432624113475178,0.9415929203539823,0.9424269264836138,0.8640226628895185,0.8448753462603878,0.8543417366946781,0.9297872340425531,0.9397849462365592,0.9347593582887701,0.9444444444444444,0.9415384615384615,0.942989214175655,0.8068181818181818,0.8987341772151899,0.8502994011976047,0.9267515923566879,0.917016806722689,0.921858500527983,0.9365079365079365,0.9516129032258065,0.944,0.8447712418300654,0.8311897106109325,0.8379254457050243,0.7222222222222222,0.7155963302752294,0.71889400921659,0.9217557251908397,0.927063339731286,0.9244019138755981,0.8863636363636364,0.8863636363636364,0.8863636363636365,0.7595628415300546,0.7595628415300546,0.7595628415300547,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7592592592592593,0.780952380952381,0.7699530516431924,0.125,0.3793103448275862,0.18803418803418803,1.0,0.8253968253968254,0.9043478260869565,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.6756756756756757,0.6578947368421053,0.6666666666666667,1.0,0.3125,0.47619047619047616,0.8222222222222222,0.7254901960784313,0.7708333333333334,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.125,0.058823529411764705,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,dacy_large,Muslim names,7
16,2.896066427230835,0.9991538499825793,0.9965187984881639,0.9961224895605488,0.9963206046141607,0.0,0.9841222437907521,0.8644688644688645,0.8458781362007168,0.855072463768116,0.9312169312169312,0.9777777777777777,0.9539295392953928,0.8,0.8264462809917356,0.8130081300813008,0.7909090909090909,0.90625,0.8446601941747572,0.8934426229508197,0.6770186335403726,0.7703180212014135,0.8836104513064132,0.851258581235698,0.8671328671328672,0.9045022046878626,0.8800835412194697,0.868421052631579,0.868421052631579,0.868421052631579,0.8964879852125693,0.8882783882783882,0.8923643054277829,0.7963800904977375,0.775330396475771,0.7857142857142856,0.9324181626187962,0.9324181626187962,0.9324181626187962,0.9585253456221198,0.9327354260089686,0.9454545454545454,0.883495145631068,0.900990099009901,0.8921568627450982,0.8475073313782991,0.8376811594202899,0.8425655976676385,0.9432624113475178,0.9415929203539823,0.9424269264836138,0.8615819209039548,0.8448753462603878,0.8531468531468531,0.9297872340425531,0.9397849462365592,0.9347593582887701,0.9444444444444444,0.9415384615384615,0.942989214175655,0.797752808988764,0.8987341772151899,0.8452380952380952,0.9256900212314225,0.9159663865546218,0.9208025343189017,0.9382470119521913,0.9495967741935484,0.9438877755511021,0.8450244698205547,0.8327974276527331,0.8388663967611336,0.7064220183486238,0.7064220183486238,0.7064220183486238,0.9252873563218391,0.927063339731286,0.9261744966442953,0.8920454545454546,0.8920454545454546,0.8920454545454546,0.7595628415300546,0.7595628415300546,0.7595628415300547,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7663551401869159,0.780952380952381,0.7735849056603774,0.12222222222222222,0.3793103448275862,0.18487394957983191,1.0,0.8253968253968254,0.9043478260869565,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.6756756756756757,0.6578947368421053,0.6666666666666667,1.0,0.3125,0.47619047619047616,0.8222222222222222,0.7254901960784313,0.7708333333333334,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.1,0.058823529411764705,0.07407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,dacy_large,Muslim names,7
17,2.9351236820220947,0.9991526690923591,0.9965139442231076,0.9961170848267622,0.9963154750049791,0.0,0.9841000847330907,0.8647166361974405,0.8476702508960573,0.8561085972850679,0.9408602150537635,0.9722222222222222,0.9562841530054644,0.808,0.8347107438016529,0.8211382113821138,0.7909090909090909,0.90625,0.8446601941747572,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8815165876777251,0.851258581235698,0.8661233993015135,0.9069145845438699,0.8825750973214804,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.8966789667896679,0.8901098901098901,0.8933823529411764,0.8085585585585585,0.7907488986784141,0.799554565701559,0.9354497354497354,0.9334741288278775,0.9344608879492601,0.9560975609756097,0.937799043062201,0.9468599033816425,0.8802588996763754,0.8976897689768977,0.8888888888888888,0.8454810495626822,0.8405797101449275,0.8430232558139535,0.9432624113475178,0.9415929203539823,0.9424269264836138,0.8680851063829788,0.8476454293628809,0.8577435178696566,0.9361702127659575,0.946236559139785,0.9411764705882354,0.9444444444444444,0.9415384615384615,0.942989214175655,0.7888888888888889,0.8987341772151899,0.8402366863905325,0.9257688229056203,0.917016806722689,0.9213720316622691,0.9383697813121272,0.9516129032258065,0.944944944944945,0.8464052287581699,0.8327974276527331,0.839546191247974,0.7314814814814815,0.7247706422018348,0.7281105990783411,0.9198473282442748,0.9251439539347409,0.922488038277512,0.8870056497175142,0.8920454545454546,0.8895184135977336,0.7621621621621621,0.7704918032786885,0.7663043478260869,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7757009345794392,0.7904761904761904,0.7830188679245284,0.12941176470588237,0.3793103448275862,0.1929824561403509,1.0,0.8253968253968254,0.9043478260869565,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.7567567567567568,0.7368421052631579,0.7466666666666667,1.0,0.3125,0.47619047619047616,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.82,0.803921568627451,0.8118811881188118,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,dacy_large,Muslim names,7
18,3.0188705921173096,0.9991541026023785,0.9965198369295019,0.9961236457608588,0.996321701958445,0.0,0.9840274667860874,0.8553113553113553,0.8369175627240143,0.8460144927536232,0.9239130434782609,0.9444444444444444,0.934065934065934,0.7936507936507936,0.8264462809917356,0.8097165991902834,0.7909090909090909,0.90625,0.8446601941747572,0.873015873015873,0.6832298136645962,0.7665505226480837,0.8738095238095238,0.8398169336384439,0.8564760793465578,0.9025635077137223,0.8778054862842893,0.868421052631579,0.868421052631579,0.868421052631579,0.8946395563770795,0.8864468864468864,0.8905243790248389,0.7931818181818182,0.7687224669603524,0.7807606263982104,0.9312169312169312,0.9292502639915523,0.9302325581395349,0.9454545454545454,0.9203539823008849,0.9327354260089686,0.8892508143322475,0.900990099009901,0.8950819672131148,0.8401162790697675,0.8376811594202899,0.8388969521044993,0.9379432624113475,0.9362831858407079,0.937112488928255,0.8638297872340426,0.8434903047091413,0.8535388927820603,0.9276595744680851,0.9376344086021505,0.932620320855615,0.941358024691358,0.9384615384615385,0.9399075500770416,0.7717391304347826,0.8987341772151899,0.8304093567251462,0.9246284501061571,0.9149159663865546,0.9197465681098205,0.9383697813121272,0.9516129032258065,0.944944944944945,0.8464052287581699,0.8327974276527331,0.839546191247974,0.7155963302752294,0.7155963302752294,0.7155963302752294,0.921455938697318,0.9232245681381958,0.922339405560882,0.8863636363636364,0.8863636363636364,0.8863636363636365,0.7540983606557377,0.7540983606557377,0.7540983606557377,0.6486486486486487,0.7058823529411765,0.676056338028169,0.7522935779816514,0.780952380952381,0.766355140186916,0.125,0.3793103448275862,0.18803418803418803,1.0,0.8253968253968254,0.9043478260869565,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.6578947368421053,0.6578947368421053,0.6578947368421053,1.0,0.3125,0.47619047619047616,0.8181818181818182,0.7058823529411765,0.7578947368421053,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.1,0.058823529411764705,0.07407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,dacy_large,Muslim names,7
19,2.8847029209136963,0.9991557828872226,0.996526744070656,0.9961313361769666,0.9963290008929457,0.0,0.9842578338382082,0.8576642335766423,0.8422939068100358,0.8499095840867993,0.9251336898395722,0.9611111111111111,0.9427792915531336,0.808,0.8347107438016529,0.8211382113821138,0.7909090909090909,0.90625,0.8446601941747572,0.8650793650793651,0.6770186335403726,0.7595818815331011,0.8723404255319149,0.8443935926773455,0.858139534883721,0.9052193033213749,0.8808655904646184,0.868421052631579,0.868421052631579,0.868421052631579,0.8948339483394834,0.8882783882783882,0.8915441176470588,0.7990970654627539,0.7797356828193832,0.7892976588628762,0.9322033898305084,0.9292502639915523,0.9307244843997885,0.95,0.926829268292683,0.9382716049382716,0.883495145631068,0.900990099009901,0.8921568627450982,0.8405797101449275,0.8405797101449275,0.8405797101449275,0.9433628318584071,0.9433628318584071,0.9433628318584071,0.8629943502824858,0.8462603878116344,0.8545454545454545,0.9360341151385928,0.9440860215053763,0.9400428265524625,0.9444444444444444,0.9415384615384615,0.942989214175655,0.8068181818181818,0.8987341772151899,0.8502994011976047,0.9257688229056203,0.917016806722689,0.9213720316622691,0.9382470119521913,0.9495967741935484,0.9438877755511021,0.8461538461538461,0.8311897106109325,0.8386050283860502,0.7339449541284404,0.7339449541284404,0.7339449541284404,0.9217557251908397,0.927063339731286,0.9244019138755981,0.8920454545454546,0.8920454545454546,0.8920454545454546,0.7595628415300546,0.7595628415300546,0.7595628415300547,0.6486486486486487,0.7058823529411765,0.676056338028169,0.7757009345794392,0.7904761904761904,0.7830188679245284,0.13333333333333333,0.41379310344827586,0.20168067226890754,1.0,0.8253968253968254,0.9043478260869565,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.6857142857142857,0.631578947368421,0.6575342465753424,1.0,0.3125,0.47619047619047616,0.8372093023255814,0.7058823529411765,0.7659574468085107,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.1,0.058823529411764705,0.07407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,dacy_large,Muslim names,7
0,3.033933401107788,0.9991544391942302,0.9963224331577378,0.9960254372019078,0.9961739130434782,0.0,0.9840322339949261,0.8589743589743589,0.8405017921146953,0.8496376811594203,0.9347826086956522,0.9555555555555556,0.945054945054945,0.8064516129032258,0.8264462809917356,0.8163265306122448,0.7909090909090909,0.90625,0.8446601941747572,0.859375,0.6832298136645962,0.7612456747404844,0.8744075829383886,0.8443935926773455,0.8591385331781141,0.9074041862352873,0.8833487940630799,0.868421052631579,0.868421052631579,0.868421052631579,0.8946395563770795,0.8864468864468864,0.8905243790248389,0.8163265306122449,0.7929515418502202,0.8044692737430168,0.9375,0.9345300950369588,0.9360126916975146,0.9557522123893806,0.9432314410480349,0.9494505494505494,0.883495145631068,0.900990099009901,0.8921568627450982,0.8396501457725948,0.8347826086956521,0.8372093023255813,0.9450354609929078,0.9433628318584071,0.9441984056687335,0.864406779661017,0.8476454293628809,0.8559440559440559,0.9361702127659575,0.946236559139785,0.9411764705882354,0.9444444444444444,0.9415384615384615,0.942989214175655,0.7912087912087912,0.9113924050632911,0.8470588235294118,0.9287991498405951,0.9180672268907563,0.9234020073956682,0.9383697813121272,0.9516129032258065,0.944944944944945,0.8450244698205547,0.8327974276527331,0.8388663967611336,0.75,0.7431192660550459,0.7465437788018434,0.9235181644359465,0.927063339731286,0.9252873563218391,0.8920454545454546,0.8920454545454546,0.8920454545454546,0.7650273224043715,0.7650273224043715,0.7650273224043715,0.6486486486486487,0.7058823529411765,0.676056338028169,0.7757009345794392,0.7904761904761904,0.7830188679245284,0.12643678160919541,0.3793103448275862,0.1896551724137931,1.0,0.8253968253968254,0.9043478260869565,0.9230769230769231,0.8,0.8571428571428571,0.7222222222222222,0.6842105263157895,0.7027027027027027,1.0,0.3125,0.47619047619047616,0.8372093023255814,0.7058823529411765,0.7659574468085107,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.1,0.058823529411764705,0.07407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_large,Female names,8
1,2.9157590866088867,0.9991530068257686,0.9965153325368379,0.9961186305732485,0.9963169420664941,0.0,0.9837078371780179,0.8537477148080439,0.8369175627240143,0.8452488687782805,0.9239130434782609,0.9444444444444444,0.934065934065934,0.8,0.8264462809917356,0.8130081300813008,0.7837837837837838,0.90625,0.8405797101449275,0.8661417322834646,0.6832298136645962,0.7638888888888888,0.8696682464454977,0.8398169336384439,0.8544819557625146,0.9046761545164101,0.8802276951672862,0.8672566371681416,0.8596491228070176,0.8634361233480176,0.8911439114391144,0.8846153846153846,0.8878676470588235,0.8071748878923767,0.7929515418502202,0.7999999999999999,0.9332627118644068,0.9303062302006336,0.9317821258593336,0.9519230769230769,0.9295774647887324,0.9406175771971497,0.8794788273615635,0.8910891089108911,0.8852459016393444,0.8475073313782991,0.8376811594202899,0.8425655976676385,0.9432624113475178,0.9415929203539823,0.9424269264836138,0.864406779661017,0.8476454293628809,0.8559440559440559,0.9297872340425531,0.9397849462365592,0.9347593582887701,0.941358024691358,0.9384615384615385,0.9399075500770416,0.7802197802197802,0.8987341772151899,0.8352941176470589,0.926673751328374,0.9159663865546218,0.9212889593238245,0.9383697813121272,0.9516129032258065,0.944944944944945,0.850328947368421,0.8311897106109325,0.840650406504065,0.7222222222222222,0.7155963302752294,0.71889400921659,0.9216061185468452,0.9251439539347409,0.9233716475095786,0.8977272727272727,0.8977272727272727,0.8977272727272727,0.7692307692307693,0.7650273224043715,0.767123287671233,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7663551401869159,0.780952380952381,0.7735849056603774,0.11827956989247312,0.3793103448275862,0.18032786885245902,1.0,0.8253968253968254,0.9043478260869565,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.7142857142857143,0.6578947368421053,0.684931506849315,1.0,0.3125,0.47619047619047616,0.8181818181818182,0.7058823529411765,0.7578947368421053,0.8163265306122449,0.7843137254901961,0.8,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.1111111111111111,0.058823529411764705,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,dacy_large,Female names,8
