,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,0.5800988674163818,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.9625412046748577,0.9625412046748577,0.79296875,0.7275985663082437,0.7588785046728972,0.8307692307692308,0.9,0.8640000000000001,0.794392523364486,0.8854166666666666,0.8374384236453202,0.6846846846846847,0.628099173553719,0.6551724137931034,0.8383838383838383,0.515527950310559,0.6384615384615384,0.8229426433915212,0.7551487414187643,0.7875894988066826,0.8162171608318285,0.7763280521901211,0.7818181818181819,0.7543859649122807,0.7678571428571429,0.8246268656716418,0.8095238095238095,0.8170055452865065,0.6310483870967742,0.6894273127753304,0.6589473684210526,0.8413719185423365,0.8289334741288279,0.8351063829787233,0.9175824175824175,0.8882978723404256,0.9027027027027027,0.8076923076923077,0.8316831683168316,0.8195121951219512,0.5877192982456141,0.5826086956521739,0.5851528384279475,0.8041958041958042,0.8141592920353983,0.809146877748461,0.6889185580774366,0.7146814404432132,0.7015635622025832,0.8970917225950783,0.8623655913978494,0.8793859649122807,0.8753894080996885,0.8646153846153846,0.869969040247678,0.6625,0.6708860759493671,0.6666666666666666,0.8755186721991701,0.8865546218487395,0.8810020876826722,0.9017681728880157,0.9254032258064516,0.9134328358208955,0.7094017094017094,0.6672025723472669,0.6876553438276719,0.68,0.6238532110091743,0.6507177033492824,0.7808988764044944,0.800383877159309,0.790521327014218,0.7857142857142857,0.8125,0.7988826815642458,0.6271186440677966,0.6065573770491803,0.6166666666666666,0.15625,0.3448275862068966,0.21505376344086022,0.5813953488372093,0.49019607843137253,0.5319148936170213,0.45,0.2647058823529412,0.33333333333333337,0.6153846153846154,0.6095238095238096,0.6124401913875599,0.96,0.7619047619047619,0.8495575221238937,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6551724137931034,0.5,0.5671641791044776,0.75,0.1875,0.3,0.6071428571428571,0.6666666666666666,0.6355140186915887,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.3,0.17647058823529413,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,spacy_large,Input size augmentation 5 sentences,1
0,0.42316555976867676,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.9625412046748577,0.9625412046748577,0.79296875,0.7275985663082437,0.7588785046728972,0.8307692307692308,0.9,0.8640000000000001,0.794392523364486,0.8854166666666666,0.8374384236453202,0.6846846846846847,0.628099173553719,0.6551724137931034,0.8383838383838383,0.515527950310559,0.6384615384615384,0.8229426433915212,0.7551487414187643,0.7875894988066826,0.8158676530552804,0.7757455731593661,0.7727272727272727,0.7456140350877193,0.7589285714285713,0.8230912476722533,0.8095238095238095,0.8162511542012927,0.6290322580645161,0.6872246696035242,0.6568421052631579,0.8401287553648069,0.8268215417106652,0.8334220329962746,0.912568306010929,0.8882978723404256,0.9002695417789758,0.8076923076923077,0.8316831683168316,0.8195121951219512,0.5882352941176471,0.5797101449275363,0.583941605839416,0.8041958041958042,0.8141592920353983,0.809146877748461,0.6907630522088354,0.7146814404432132,0.7025187202178352,0.899103139013453,0.8623655913978494,0.8803512623490669,0.8753894080996885,0.8646153846153846,0.869969040247678,0.654320987654321,0.6708860759493671,0.6625,0.8756476683937824,0.8876050420168067,0.881585811163276,0.9017681728880157,0.9254032258064516,0.9134328358208955,0.7076923076923077,0.6655948553054662,0.6859983429991716,0.68,0.6238532110091743,0.6507177033492824,0.7808988764044944,0.800383877159309,0.790521327014218,0.7857142857142857,0.8125,0.7988826815642458,0.6235955056179775,0.6065573770491803,0.6149584487534626,0.15151515151515152,0.3448275862068966,0.2105263157894737,0.5952380952380952,0.49019607843137253,0.5376344086021505,0.45,0.2647058823529412,0.33333333333333337,0.6153846153846154,0.6095238095238096,0.6124401913875599,0.96,0.7619047619047619,0.8495575221238937,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6551724137931034,0.5,0.5671641791044776,0.75,0.1875,0.3,0.5964912280701754,0.6666666666666666,0.6296296296296297,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.3,0.17647058823529413,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,spacy_large,Input size augmentation 10 sentences,1
