,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
14,1.209089756011963,0.9991567878577451,0.9965308752106254,0.996135935797087,0.9963333663660688,0.9474780538610327,0.9481723949809056,0.6832298136645962,0.5913978494623656,0.6340057636887607,0.68,0.5619834710743802,0.6153846153846154,0.6476190476190476,0.7083333333333334,0.6766169154228856,0.7396449704142012,0.6944444444444444,0.7163323782234957,0.6330275229357798,0.42857142857142855,0.5111111111111111,0.6840731070496083,0.5995423340961098,0.6390243902439023,0.7838400184949715,0.7377484974572353,0.75,0.7631578947368421,0.7565217391304349,0.7902912621359224,0.7454212454212454,0.7672007540056551,0.5593561368209256,0.6123348017621145,0.5846477392218717,0.8054945054945055,0.7740232312565998,0.7894453419493808,0.7731629392971247,0.7986798679867987,0.7857142857142856,0.5735294117647058,0.5652173913043478,0.5693430656934305,0.7627677100494233,0.8194690265486726,0.7901023890784983,0.6527027027027027,0.6689750692520776,0.6607387140902873,0.8739130434782608,0.864516129032258,0.8691891891891892,0.8164556962025317,0.7938461538461539,0.8049921996879876,0.6111111111111112,0.5569620253164557,0.5827814569536424,0.8755274261603375,0.8718487394957983,0.8736842105263157,0.8588235294117647,0.8830645161290323,0.8707753479125249,0.6768953068592057,0.6028938906752411,0.6377551020408163,0.7227191413237924,0.7754318618042226,0.7481481481481481,0.6382978723404256,0.5504587155963303,0.5911330049261083,0.7395833333333334,0.8068181818181818,0.7717391304347826,0.5428571428571428,0.5191256830601093,0.5307262569832402,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5566037735849056,0.5619047619047619,0.5592417061611374,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8,0.26666666666666666,0.4,0.5625,0.23684210526315788,0.3333333333333333,0.7904411764705882,0.8333333333333334,0.8113207547169812,0.75,0.1875,0.3,0.05263157894736842,0.13793103448275862,0.07619047619047618,0.4,0.3137254901960784,0.3516483516483516,0.6491228070175439,0.7254901960784313,0.6851851851851852,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,spacy_small,Female names,0
15,1.2011537551879883,0.9991544391942302,0.9963224331577378,0.9960254372019078,0.9961739130434782,0.9473788918730728,0.9480752014324083,0.6796714579055442,0.5931899641577061,0.6334928229665071,0.711340206185567,0.5702479338842975,0.6330275229357798,0.6126126126126126,0.7083333333333334,0.6570048309178743,0.7309941520467836,0.6944444444444444,0.7122507122507121,0.6388888888888888,0.42857142857142855,0.5130111524163569,0.6717948717948717,0.5995423340961098,0.6336154776299878,0.7833903613060372,0.7367932734125835,0.7586206896551724,0.7719298245614035,0.7652173913043477,0.7822736030828517,0.7435897435897436,0.7624413145539907,0.5821205821205822,0.6167400881057269,0.5989304812834225,0.7924324324324324,0.7740232312565998,0.7831196581196582,0.7707006369426752,0.7986798679867987,0.7844408427876822,0.5801749271137027,0.5768115942028985,0.5784883720930233,0.764026402640264,0.8194690265486726,0.7907771135781384,0.6576454668470907,0.6731301939058172,0.6652977412731006,0.8755458515283843,0.8623655913978494,0.8689057421451788,0.8126984126984127,0.7876923076923077,0.7999999999999999,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8746048472075869,0.8718487394957983,0.8732246186217779,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6714801444043321,0.5980707395498392,0.6326530612244898,0.7194244604316546,0.7677543186180422,0.7428040854224698,0.6458333333333334,0.5688073394495413,0.6048780487804879,0.7319587628865979,0.8068181818181818,0.7675675675675675,0.5348837209302325,0.5027322404371585,0.5183098591549296,0.6,0.35294117647058826,0.4444444444444445,0.5514018691588785,0.5619047619047619,0.5566037735849056,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.625,0.3333333333333333,0.43478260869565216,0.45454545454545453,0.2631578947368421,0.3333333333333333,0.7982832618025751,0.8122270742358079,0.8051948051948052,1.0,0.1875,0.3157894736842105,0.056338028169014086,0.13793103448275862,0.07999999999999999,0.4146341463414634,0.3333333333333333,0.3695652173913043,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,spacy_small,Female names,0
16,1.1957817077636719,0.9991550275858642,0.9965236392530791,0.9961278792692613,0.9963257199602781,0.9472166998011928,0.9479125248508947,0.6610878661087866,0.5663082437275986,0.61003861003861,0.7010309278350515,0.5619834710743802,0.6238532110091742,0.6296296296296297,0.7083333333333334,0.6666666666666667,0.6981132075471698,0.6166666666666667,0.6548672566371682,0.6052631578947368,0.42857142857142855,0.5018181818181818,0.6509186351706037,0.5675057208237986,0.6063569682151589,0.7863723274813141,0.739586350732866,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.783109404990403,0.7472527472527473,0.7647610121836925,0.5835051546391753,0.6233480176211453,0.6027689030883918,0.8030634573304157,0.7750791974656811,0.7888232133261687,0.7770700636942676,0.8052805280528053,0.7909238249594813,0.5722543352601156,0.5739130434782609,0.573082489146165,0.7582236842105263,0.815929203539823,0.7860187553282182,0.6527590847913862,0.6717451523545707,0.6621160409556315,0.8758169934640523,0.864516129032258,0.8701298701298701,0.821656050955414,0.7938461538461539,0.8075117370892019,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8764519535374868,0.8718487394957983,0.8741442864665614,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6762589928057554,0.6045016077170418,0.6383701188455009,0.7269439421338155,0.7715930902111324,0.7486033519553073,0.6224489795918368,0.5596330275229358,0.5893719806763285,0.7539267015706806,0.8181818181818182,0.784741144414169,0.5632183908045977,0.5355191256830601,0.5490196078431372,0.5789473684210527,0.3235294117647059,0.4150943396226416,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8666666666666667,0.8253968253968254,0.8455284552845528,0.8,0.26666666666666666,0.4,0.42857142857142855,0.23684210526315788,0.30508474576271183,0.8416666666666667,0.8523206751054853,0.8469601677148848,0.75,0.1875,0.3,0.05405405405405406,0.13793103448275862,0.07766990291262137,0.3488372093023256,0.29411764705882354,0.3191489361702128,0.6491228070175439,0.7254901960784313,0.6851851851851852,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,spacy_small,Female names,0
17,1.1929922103881836,0.9991559505486322,0.9965274332771108,0.9961321035406129,0.9963297291935324,0.9473736471055506,0.9480687121437792,0.6831275720164609,0.5949820788530465,0.6360153256704981,0.696969696969697,0.5702479338842975,0.6272727272727273,0.6415094339622641,0.7083333333333334,0.6732673267326733,0.7078651685393258,0.7,0.7039106145251396,0.6699029126213593,0.42857142857142855,0.5227272727272727,0.6795865633074936,0.6018306636155606,0.6383495145631068,0.7856729545191529,0.7390650312427679,0.75,0.7631578947368421,0.7565217391304349,0.7771428571428571,0.7472527472527473,0.761904761904762,0.5793814432989691,0.6189427312775331,0.5985090521831737,0.8030467899891186,0.7793030623020063,0.7909967845659163,0.7788461538461539,0.801980198019802,0.7902439024390243,0.5672514619883041,0.5623188405797102,0.5647743813682679,0.7706270627062707,0.8265486725663717,0.7976088812980359,0.6559139784946236,0.6759002770083102,0.665757162346521,0.8779956427015251,0.8666666666666667,0.8722943722943723,0.8263665594855305,0.7907692307692308,0.8081761006289307,0.6285714285714286,0.5569620253164557,0.5906040268456376,0.8753959873284055,0.8707983193277311,0.8730911005792523,0.8529411764705882,0.8770161290322581,0.8648111332007952,0.6762589928057554,0.6045016077170418,0.6383701188455009,0.7186379928315412,0.7696737044145874,0.7432808155699723,0.631578947368421,0.5504587155963303,0.588235294117647,0.7552083333333334,0.8238636363636364,0.7880434782608695,0.5397727272727273,0.5191256830601093,0.5292479108635096,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5660377358490566,0.5714285714285714,0.5687203791469193,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.5625,0.23684210526315788,0.3333333333333333,0.8112449799196787,0.8145161290322581,0.8128772635814889,0.75,0.1875,0.3,0.05194805194805195,0.13793103448275862,0.07547169811320754,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,spacy_small,Female names,0
18,1.2052817344665527,0.9991549435800566,0.9965232939306645,0.9961274947870122,0.996325355050154,0.9473108658912417,0.9480067601153196,0.6792452830188679,0.5806451612903226,0.6260869565217392,0.6938775510204082,0.5619834710743802,0.6210045662100456,0.6238532110091743,0.7083333333333334,0.6634146341463415,0.7317073170731707,0.6666666666666666,0.6976744186046511,0.6415094339622641,0.422360248447205,0.5093632958801498,0.6754617414248021,0.585812356979405,0.6274509803921569,0.78683585375746,0.7407450321534094,0.7565217391304347,0.7631578947368421,0.7598253275109169,0.7839388145315488,0.7509157509157509,0.7670720299345182,0.5804480651731161,0.6277533039647577,0.6031746031746031,0.8045851528384279,0.778247096092925,0.7911969940955448,0.7770700636942676,0.8052805280528053,0.7909238249594813,0.5823529411764706,0.5739130434782609,0.578102189781022,0.764026402640264,0.8194690265486726,0.7907771135781384,0.6518218623481782,0.6689750692520776,0.660287081339713,0.8739130434782608,0.864516129032258,0.8691891891891892,0.8210862619808307,0.7907692307692308,0.8056426332288402,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8776371308016878,0.8739495798319328,0.8757894736842107,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6798561151079137,0.6077170418006431,0.6417657045840407,0.723826714801444,0.7696737044145874,0.7460465116279071,0.6526315789473685,0.5688073394495413,0.607843137254902,0.7539267015706806,0.8181818181818182,0.784741144414169,0.5428571428571428,0.5191256830601093,0.5307262569832402,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5566037735849056,0.5619047619047619,0.5592417061611374,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.5333333333333333,0.21052631578947367,0.3018867924528302,0.8252032520325203,0.8601694915254238,0.842323651452282,0.75,0.1875,0.3,0.05333333333333334,0.13793103448275862,0.07692307692307693,0.36585365853658536,0.29411764705882354,0.32608695652173914,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,spacy_small,Female names,0
19,1.1939609050750732,0.9991541867754614,0.9965201829389541,0.9961240310077519,0.9963220675944334,0.9473631840796021,0.947860696517413,0.6881496881496881,0.5931899641577061,0.6371511068334936,0.711340206185567,0.5702479338842975,0.6330275229357798,0.6538461538461539,0.7083333333333334,0.68,0.7183908045977011,0.6944444444444444,0.7062146892655368,0.6509433962264151,0.42857142857142855,0.5168539325842696,0.6822916666666666,0.5995423340961098,0.6382460414129111,0.7852668213457077,0.7383134207168541,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.781190019193858,0.7454212454212454,0.7628865979381443,0.5790554414784395,0.6211453744493393,0.5993623804463336,0.8006535947712419,0.7761351636747624,0.7882037533512064,0.7707006369426752,0.7986798679867987,0.7844408427876822,0.5811209439528023,0.5710144927536231,0.5760233918128653,0.762684124386252,0.8247787610619469,0.7925170068027211,0.6563342318059299,0.6745152354570637,0.6653005464480874,0.8799126637554585,0.8666666666666667,0.8732394366197183,0.8205128205128205,0.7876923076923077,0.803767660910518,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8755274261603375,0.8718487394957983,0.8736842105263157,0.853515625,0.8810483870967742,0.8670634920634921,0.6708407871198568,0.6028938906752411,0.6350550381033022,0.7196428571428571,0.7735124760076776,0.7456059204440333,0.648936170212766,0.5596330275229358,0.6009852216748768,0.75,0.8181818181818182,0.7826086956521738,0.5517241379310345,0.5245901639344263,0.5378151260504203,0.5789473684210527,0.3235294117647059,0.4150943396226416,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8,0.26666666666666666,0.4,0.5263157894736842,0.2631578947368421,0.35087719298245607,0.8053097345132744,0.801762114537445,0.8035320088300221,0.6,0.1875,0.2857142857142857,0.05333333333333334,0.13793103448275862,0.07692307692307693,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.6491228070175439,0.7254901960784313,0.6851851851851852,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.125,0.11764705882352941,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,spacy_small,Female names,0
0,1.349365234375,0.9991068770467401,0.9962324013484037,0.9958374628344896,0.9960348929421095,0.9475564376085338,0.9482510543289505,0.6956521739130435,0.6021505376344086,0.6455331412103748,0.7010309278350515,0.5619834710743802,0.6238532110091742,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.7359550561797753,0.7277777777777777,0.7318435754189944,0.6831683168316832,0.42857142857142855,0.5267175572519084,0.694300518134715,0.6132723112128147,0.6512758201701093,0.7841119333950046,0.7380043935715112,0.75,0.7631578947368421,0.7565217391304349,0.7857142857142857,0.7454212454212454,0.7650375939849624,0.5826446280991735,0.6211453744493393,0.6012793176972282,0.7956521739130434,0.7729672650475184,0.7841456882699517,0.7763578274760383,0.801980198019802,0.788961038961039,0.5811209439528023,0.5710144927536231,0.5760233918128653,0.7607260726072608,0.815929203539823,0.7873612297181897,0.6558704453441295,0.6731301939058172,0.6643882433356118,0.8782608695652174,0.8688172043010752,0.8735135135135135,0.8158730158730159,0.7907692307692308,0.8031250000000001,0.6,0.569620253164557,0.5844155844155844,0.8753959873284055,0.8707983193277311,0.8730911005792523,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6762589928057554,0.6045016077170418,0.6383701188455009,0.7290909090909091,0.7696737044145874,0.7488328664799253,0.6063829787234043,0.5229357798165137,0.5615763546798029,0.7447916666666666,0.8125,0.7771739130434783,0.5340909090909091,0.5136612021857924,0.5236768802228412,0.6,0.35294117647058826,0.4444444444444445,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8,0.26666666666666666,0.4,0.5,0.3157894736842105,0.3870967741935484,0.8106060606060606,0.8392156862745098,0.8246628131021194,0.75,0.1875,0.3,0.039473684210526314,0.10344827586206896,0.05714285714285714,0.36585365853658536,0.29411764705882354,0.32608695652173914,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,spacy_small,Male names,1
1,1.2296571731567383,0.9991547755183215,0.9965226030799801,0.9961267255934055,0.9963246250124168,0.9477975539425276,0.9480958536342845,0.6824742268041237,0.5931899641577061,0.6347075743048898,0.711340206185567,0.5702479338842975,0.6330275229357798,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.7267441860465116,0.6944444444444444,0.7102272727272727,0.6330275229357798,0.42857142857142855,0.5111111111111111,0.6752577319587629,0.5995423340961098,0.6351515151515151,0.78625246319694,0.739221140472879,0.75,0.7631578947368421,0.7565217391304349,0.7906976744186046,0.7472527472527473,0.7683615819209039,0.570264765784114,0.6167400881057269,0.5925925925925924,0.8030467899891186,0.7793030623020063,0.7909967845659163,0.7770700636942676,0.8052805280528053,0.7909238249594813,0.5865102639296188,0.5797101449275363,0.5830903790087464,0.7648026315789473,0.8230088495575221,0.7928388746803068,0.6528150134048257,0.6745152354570637,0.6634877384196185,0.8760869565217392,0.8666666666666667,0.8713513513513514,0.8248407643312102,0.796923076923077,0.8106416275430359,0.6164383561643836,0.569620253164557,0.5921052631578947,0.8744725738396625,0.8707983193277311,0.8726315789473685,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6750902527075813,0.6012861736334405,0.6360544217687075,0.718132854578097,0.7677543186180422,0.7421150278293135,0.6451612903225806,0.5504587155963303,0.594059405940594,0.7447916666666666,0.8125,0.7771739130434783,0.5549132947976878,0.5245901639344263,0.5393258426966293,0.6,0.35294117647058826,0.4444444444444445,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8,0.26666666666666666,0.4,0.47619047619047616,0.2631578947368421,0.3389830508474576,0.8083333333333333,0.8290598290598291,0.818565400843882,1.0,0.1875,0.3157894736842105,0.05128205128205128,0.13793103448275862,0.07476635514018692,0.3902439024390244,0.3137254901960784,0.34782608695652173,0.6428571428571429,0.7058823529411765,0.6728971962616823,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.15384615384615385,0.11764705882352941,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,spacy_small,Male names,1
2,1.2081608772277832,0.9991033177244197,0.9964164841728052,0.9959208039001094,0.996168582375479,0.9462569108930616,0.9467549932758877,0.6701244813278008,0.578853046594982,0.6211538461538461,0.6938775510204082,0.5619834710743802,0.6210045662100456,0.6355140186915887,0.7083333333333334,0.6699507389162561,0.7023809523809523,0.6555555555555556,0.6781609195402298,0.6330275229357798,0.42857142857142855,0.5111111111111111,0.6640625,0.5835240274599542,0.6211936662606578,0.784805715281408,0.7366281433300425,0.7586206896551724,0.7719298245614035,0.7652173913043477,0.7842003853564548,0.7454212454212454,0.7643192488262912,0.5835051546391753,0.6233480176211453,0.6027689030883918,0.80065717415115,0.7719112988384371,0.7860215053763441,0.7667731629392971,0.7920792079207921,0.7792207792207793,0.5701754385964912,0.5652173913043478,0.5676855895196505,0.7665562913907285,0.8194690265486726,0.7921300256629598,0.652232746955345,0.667590027700831,0.6598220396988365,0.8785249457700651,0.8709677419354839,0.8747300215982722,0.8152866242038217,0.7876923076923077,0.8012519561815337,0.6111111111111112,0.5569620253164557,0.5827814569536424,0.8764519535374868,0.8718487394957983,0.8741442864665614,0.8529411764705882,0.8770161290322581,0.8648111332007952,0.6714801444043321,0.5980707395498392,0.6326530612244898,0.714795008912656,0.7696737044145874,0.7412199630314233,0.6382978723404256,0.5504587155963303,0.5911330049261083,0.7447916666666666,0.8125,0.7771739130434783,0.5371428571428571,0.5136612021857924,0.5251396648044694,0.6,0.35294117647058826,0.4444444444444445,0.5471698113207547,0.5523809523809524,0.5497630331753556,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8,0.26666666666666666,0.4,0.5,0.2631578947368421,0.3448275862068966,0.8161434977578476,0.8425925925925926,0.8291571753986331,1.0,0.1875,0.3157894736842105,0.05128205128205128,0.13793103448275862,0.07476635514018692,0.36363636363636365,0.3137254901960784,0.3368421052631579,0.6166666666666667,0.7254901960784313,0.6666666666666666,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,spacy_small,Male names,1
3,1.2240235805511475,0.99915611814346,0.9963297291935324,0.996033320111067,0.9961815026035209,0.9462397617274757,0.9468354430379747,0.6887966804979253,0.5949820788530465,0.6384615384615385,0.711340206185567,0.5702479338842975,0.6330275229357798,0.6415094339622641,0.7083333333333334,0.6732673267326733,0.7368421052631579,0.7,0.717948717948718,0.6388888888888888,0.42857142857142855,0.5130111524163569,0.6831168831168831,0.6018306636155606,0.6399026763990269,0.7859539511743606,0.7380842202683943,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.7775665399239544,0.7490842490842491,0.7630597014925373,0.5688259109311741,0.6189427312775331,0.5928270042194093,0.7993456924754635,0.7740232312565998,0.786480686695279,0.7770700636942676,0.8052805280528053,0.7909238249594813,0.5803571428571429,0.5652173913043478,0.5726872246696035,0.7644151565074135,0.8212389380530973,0.7918088737201365,0.6563758389261745,0.6772853185595568,0.6666666666666666,0.8779956427015251,0.8666666666666667,0.8722943722943723,0.8205128205128205,0.7876923076923077,0.803767660910518,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8776371308016878,0.8739495798319328,0.8757894736842107,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6733212341197822,0.5964630225080386,0.6325660699062233,0.7170818505338078,0.7735124760076776,0.7442289935364728,0.625,0.5504587155963303,0.5853658536585367,0.7395833333333334,0.8068181818181818,0.7717391304347826,0.5523255813953488,0.5191256830601093,0.5352112676056339,0.6,0.35294117647058826,0.4444444444444445,0.5471698113207547,0.5523809523809524,0.5497630331753556,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.4583333333333333,0.2894736842105263,0.3548387096774194,0.8185483870967742,0.8152610441767069,0.8169014084507042,1.0,0.1875,0.3157894736842105,0.05555555555555555,0.13793103448275862,0.07920792079207921,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,spacy_small,Male names,1
