,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,2.240119457244873,0.9969907749987668,0.961341727326382,0.975057368053477,0.9681509733022934,0.0,0.8621033725803232,0.40179573512906847,0.6415770609318996,0.49413388543823333,0.468013468013468,0.7722222222222223,0.5828092243186583,0.3333333333333333,0.5785123966942148,0.4229607250755287,0.47619047619047616,0.7291666666666666,0.5761316872427984,0.3333333333333333,0.4906832298136646,0.3969849246231156,0.42290748898678415,0.6590389016018307,0.51520572450805,0.7423302209592298,0.6905009834548189,0.5955882352941176,0.7105263157894737,0.648,0.7425925925925926,0.7344322344322345,0.7384898710865562,0.5564681724845996,0.5969162995594713,0.5759829968119022,0.7828947368421053,0.7539598732840549,0.7681549220010758,0.5372168284789643,0.8829787234042553,0.6680080482897385,0.7849462365591398,0.7227722772277227,0.7525773195876289,0.584,0.6347826086956522,0.6083333333333333,0.6913385826771653,0.7769911504424779,0.7316666666666667,0.6418128654970761,0.6080332409972299,0.6244665718349929,0.8663484486873508,0.7806451612903226,0.8212669683257918,0.8759124087591241,0.7384615384615385,0.8013355592654425,0.5714285714285714,0.45569620253164556,0.5070422535211268,0.8594847775175644,0.7710084033613446,0.8128460686600221,0.8700696055684455,0.7560483870967742,0.8090614886731393,0.6702508960573477,0.6012861736334405,0.6338983050847458,0.5151515151515151,0.6238532110091743,0.5643153526970954,0.679144385026738,0.7312859884836852,0.7042513863216265,0.7321428571428571,0.6988636363636364,0.7151162790697674,0.5297619047619048,0.48633879781420764,0.5071225071225072,0.05063291139240506,0.27586206896551724,0.0855614973262032,0.6,0.4411764705882353,0.5084745762711865,0.5978260869565217,0.5238095238095238,0.5583756345177665,0.875,0.6666666666666666,0.7567567567567567,0.5833333333333334,0.4666666666666667,0.5185185185185186,0.2857142857142857,0.5263157894736842,0.37037037037037035,0.5714285714285714,0.25,0.34782608695652173,0.41304347826086957,0.37254901960784315,0.39175257731958757,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.9583333333333334,0.5897435897435898,0.7301587301587301,0.1111111111111111,0.35294117647058826,0.16901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_medium,Keystroke errors 5%,2
1,2.048555374145508,0.9964398734177216,0.961864406779661,0.9738601217200439,0.9678250954340389,0.0,0.8641494356208171,0.3813847900113507,0.6021505376344086,0.46699096594857537,0.43661971830985913,0.6888888888888889,0.5344827586206896,0.3380952380952381,0.5867768595041323,0.4290030211480363,0.5111111111111111,0.71875,0.5974025974025974,0.2857142857142857,0.4472049689440994,0.3486682808716706,0.3949329359165425,0.6064073226544623,0.4783393501805055,0.7438275182566362,0.6935894468872946,0.664,0.7280701754385965,0.694560669456067,0.7509433962264151,0.7289377289377289,0.7397769516728624,0.54375,0.5748898678414097,0.5588865096359743,0.8038548752834467,0.7486800422386484,0.7752870420995079,0.5202492211838006,0.8882978723404256,0.656188605108055,0.7985865724381626,0.7458745874587459,0.7713310580204777,0.5714285714285714,0.6376811594202898,0.6027397260273972,0.6962025316455697,0.7787610619469026,0.7351712614870509,0.6491994177583698,0.6177285318559557,0.6330731014904188,0.8755980861244019,0.7870967741935484,0.8289920724801813,0.8796992481203008,0.72,0.7918781725888324,0.4931506849315068,0.45569620253164556,0.47368421052631576,0.8641686182669789,0.7752100840336135,0.8172757475083057,0.8766816143497758,0.7883064516129032,0.8301486199575371,0.6360485268630849,0.590032154340836,0.6121768140116763,0.5666666666666667,0.6238532110091743,0.5938864628820961,0.6879432624113475,0.744721689059501,0.7152073732718894,0.7151162790697675,0.6988636363636364,0.706896551724138,0.59375,0.5191256830601093,0.5539358600583091,0.06289308176100629,0.3448275862068966,0.10638297872340427,0.56,0.4117647058823529,0.4745762711864407,0.6941176470588235,0.5619047619047619,0.6210526315789473,0.7555555555555555,0.5396825396825397,0.6296296296296297,0.42105263157894735,0.5333333333333333,0.47058823529411764,0.29333333333333333,0.5789473684210527,0.3893805309734513,0.7142857142857143,0.3125,0.43478260869565216,0.3469387755102041,0.3333333333333333,0.33999999999999997,0.7906976744186046,0.6666666666666666,0.7234042553191489,0.9310344827586207,0.6923076923076923,0.7941176470588235,0.16666666666666666,0.47058823529411764,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,dacy_medium,Keystroke errors 5%,2
2,2.118461847305298,0.9973951933946037,0.9579411764705882,0.9748578269979048,0.9663254709983682,0.0,0.8643966547192353,0.38657407407407407,0.5985663082437276,0.4697609001406469,0.4746376811594203,0.7277777777777777,0.5745614035087719,0.3014354066985646,0.5206611570247934,0.3818181818181819,0.48201438848920863,0.6979166666666666,0.5702127659574469,0.30416666666666664,0.453416149068323,0.36408977556109723,0.41374045801526715,0.620137299771167,0.4963369963369963,0.7543605493422959,0.6984732824427482,0.7457627118644068,0.7719298245614035,0.7586206896551725,0.7444852941176471,0.7417582417582418,0.7431192660550457,0.5436105476673428,0.5903083700440529,0.5659978880675819,0.8073496659242761,0.7655755015839493,0.7859078590785907,0.5189873417721519,0.8723404255319149,0.6507936507936507,0.7879858657243817,0.735973597359736,0.7610921501706485,0.5655526992287918,0.6376811594202898,0.5994550408719346,0.7285714285714285,0.8123893805309734,0.7682008368200837,0.6491477272727273,0.6329639889196675,0.6409537166900421,0.8651960784313726,0.7591397849462366,0.8087056128293242,0.8428571428571429,0.7261538461538461,0.7801652892561982,0.6103896103896104,0.5949367088607594,0.6025641025641025,0.8573113207547169,0.7636554621848739,0.8077777777777777,0.8690744920993227,0.7762096774193549,0.8200212992545262,0.6583629893238434,0.594855305466238,0.625,0.5714285714285714,0.6605504587155964,0.6127659574468085,0.7001763668430335,0.761996161228407,0.7297794117647058,0.6994219653179191,0.6875,0.6934097421203439,0.559748427672956,0.48633879781420764,0.52046783625731,0.03508771929824561,0.20689655172413793,0.06,0.4782608695652174,0.3235294117647059,0.3859649122807018,0.5833333333333334,0.4666666666666667,0.5185185185185186,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.3194444444444444,0.6052631578947368,0.41818181818181815,0.75,0.375,0.5,0.5,0.45098039215686275,0.4742268041237114,0.66,0.6470588235294118,0.6534653465346535,0.8620689655172413,0.6410256410256411,0.7352941176470588,0.1794871794871795,0.4117647058823529,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,dacy_medium,Keystroke errors 5%,2
3,2.2097408771514893,0.9979803950544307,0.9660800314619998,0.9803452060261398,0.9731603446568288,0.0,0.8628232597538492,0.3872832369942196,0.600358422939068,0.47083626141953616,0.4520547945205479,0.7333333333333333,0.5593220338983051,0.31100478468899523,0.5371900826446281,0.393939393939394,0.5172413793103449,0.625,0.5660377358490567,0.31451612903225806,0.484472049689441,0.3814180929095355,0.4115853658536585,0.6178489702517163,0.4940530649588289,0.7529725653964386,0.7003472222222222,0.6744186046511628,0.7631578947368421,0.7160493827160495,0.7647058823529411,0.7619047619047619,0.7633027522935779,0.5445920303605313,0.6321585903083701,0.5851172273190622,0.8081264108352144,0.7560718057022175,0.7812329514457175,0.4725274725274725,0.9148936170212766,0.6231884057971014,0.7964285714285714,0.735973597359736,0.765008576329331,0.556135770234987,0.6173913043478261,0.5851648351648351,0.7181964573268921,0.7893805309734513,0.7521079258010117,0.6392496392496393,0.6135734072022161,0.6261484098939929,0.9012345679012346,0.7849462365591398,0.8390804597701149,0.8534798534798534,0.7169230769230769,0.7792642140468228,0.6285714285714286,0.5569620253164557,0.5906040268456376,0.8654073199527745,0.7699579831932774,0.8148971650917175,0.8870967741935484,0.7762096774193549,0.8279569892473119,0.674812030075188,0.5771704180064309,0.6221837088388215,0.5714285714285714,0.6605504587155964,0.6127659574468085,0.6826758147512865,0.763915547024952,0.7210144927536232,0.8,0.6818181818181818,0.7361963190184048,0.5674157303370787,0.5519125683060109,0.559556786703601,0.05128205128205128,0.27586206896551724,0.08648648648648649,0.4230769230769231,0.3235294117647059,0.3666666666666667,0.6138613861386139,0.5904761904761905,0.6019417475728155,0.9148936170212766,0.6825396825396826,0.7818181818181817,0.5,0.4,0.4444444444444445,0.2698412698412698,0.4473684210526316,0.3366336633663366,0.6666666666666666,0.25,0.36363636363636365,0.4791666666666667,0.45098039215686275,0.46464646464646464,0.717391304347826,0.6470588235294118,0.6804123711340206,0.7142857142857143,0.6410256410256411,0.6756756756756757,0.1276595744680851,0.35294117647058826,0.18749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,dacy_medium,Keystroke errors 5%,2
4,2.1882171630859375,0.9963923894242649,0.9601142406933229,0.9726628753866108,0.9663478217772711,0.0,0.8657342657342658,0.3870601589103292,0.6111111111111112,0.47394023627519116,0.4103448275862069,0.6611111111111111,0.5063829787234042,0.3242009132420091,0.5867768595041323,0.41764705882352937,0.5244755244755245,0.78125,0.6276150627615062,0.3318777292576419,0.4720496894409938,0.3897435897435897,0.4078549848942598,0.6178489702517163,0.4913557779799818,0.745273170165874,0.690465170099514,0.6666666666666666,0.7543859649122807,0.7078189300411523,0.7625231910946196,0.7527472527472527,0.7576036866359447,0.5534188034188035,0.5704845814977973,0.561822125813449,0.798216276477146,0.7560718057022175,0.7765726681127982,0.48338368580060426,0.851063829787234,0.6165703275529865,0.7534722222222222,0.7161716171617162,0.7343485617597293,0.526595744680851,0.5739130434782609,0.5492371705963939,0.6966463414634146,0.8088495575221238,0.7485667485667485,0.6401137980085349,0.6232686980609419,0.6315789473684211,0.8574821852731591,0.7763440860215054,0.8148984198645598,0.8773234200743495,0.7261538461538461,0.7946127946127947,0.6805555555555556,0.620253164556962,0.6490066225165563,0.8588374851720048,0.7605042016806722,0.8066852367688023,0.8691588785046729,0.75,0.8051948051948051,0.6619217081850534,0.5980707395498392,0.6283783783783783,0.5433070866141733,0.6330275229357798,0.5847457627118645,0.7035714285714286,0.7562380038387716,0.7289546716003701,0.7142857142857143,0.6534090909090909,0.6824925816023739,0.6118421052631579,0.5081967213114754,0.5552238805970149,0.058823529411764705,0.3448275862068966,0.10050251256281406,0.5,0.4117647058823529,0.45161290322580644,0.6021505376344086,0.5333333333333333,0.5656565656565656,0.8048780487804879,0.5238095238095238,0.6346153846153846,0.38461538461538464,0.3333333333333333,0.3571428571428571,0.36363636363636365,0.5263157894736842,0.43010752688172044,0.6666666666666666,0.125,0.21052631578947367,0.40425531914893614,0.37254901960784315,0.38775510204081626,0.7872340425531915,0.7254901960784313,0.7551020408163265,0.8709677419354839,0.6923076923076923,0.7714285714285716,0.12195121951219512,0.29411764705882354,0.17241379310344826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,dacy_medium,Keystroke errors 5%,2
5,2.0225448608398438,0.9973799990113205,0.9666699536534858,0.9780504838870597,0.9723269192620512,0.0,0.8664803911785252,0.39631336405529954,0.6164874551971327,0.48246844319775595,0.42424242424242425,0.7,0.5283018867924527,0.3333333333333333,0.5785123966942148,0.4229607250755287,0.5037037037037037,0.7083333333333334,0.5887445887445888,0.35398230088495575,0.4968944099378882,0.41343669250646,0.41641337386018235,0.6270022883295194,0.5004566210045662,0.7554833468724614,0.7029594023281404,0.6466165413533834,0.7543859649122807,0.6963562753036437,0.7339285714285714,0.7527472527472527,0.7432188065099458,0.5471311475409836,0.5881057268722467,0.5668789808917197,0.813953488372093,0.7761351636747624,0.7945945945945946,0.5109034267912772,0.8723404255319149,0.6444007858546168,0.7753623188405797,0.7062706270627063,0.7392055267702936,0.5656836461126006,0.6115942028985507,0.5877437325905293,0.6998444790046656,0.7964601769911505,0.7450331125827814,0.6705539358600583,0.6371191135734072,0.6534090909090908,0.8848039215686274,0.7763440860215054,0.8270332187857962,0.8467153284671532,0.7138461538461538,0.7746243739565943,0.6125,0.620253164556962,0.6163522012578617,0.8692033293697978,0.7678571428571429,0.815393195761294,0.8976744186046511,0.7782258064516129,0.8336933045356371,0.6970802919708029,0.6141479099678456,0.652991452991453,0.5103448275862069,0.6788990825688074,0.5826771653543308,0.701067615658363,0.7562380038387716,0.7276084949215142,0.7309941520467836,0.7102272727272727,0.7204610951008645,0.5714285714285714,0.5245901639344263,0.5470085470085471,0.0759493670886076,0.41379310344827586,0.12834224598930483,0.6521739130434783,0.4411764705882353,0.5263157894736842,0.7066666666666667,0.5047619047619047,0.5888888888888889,1.0,0.7142857142857143,0.8333333333333333,0.4444444444444444,0.5333333333333333,0.4848484848484848,0.26666666666666666,0.5263157894736842,0.35398230088495575,0.4444444444444444,0.25,0.32,0.3695652173913043,0.3333333333333333,0.35051546391752575,0.7446808510638298,0.6862745098039216,0.7142857142857144,0.9,0.6923076923076923,0.7826086956521738,0.1,0.29411764705882354,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,dacy_medium,Keystroke errors 5%,2
6,2.1417336463928223,0.9974371611631346,0.9632287877298201,0.9774518607203432,0.9702882044171536,0.0,0.8655763861188672,0.37613636363636366,0.5931899641577061,0.4603616133518776,0.42857142857142855,0.6833333333333333,0.5267665952890792,0.29545454545454547,0.5371900826446281,0.38123167155425225,0.5182481751824818,0.7395833333333334,0.6094420600858369,0.3050847457627119,0.4472049689440994,0.36272040302267006,0.403030303030303,0.6086956521739131,0.4849589790337283,0.7574808629088379,0.7020020830922348,0.6612903225806451,0.7192982456140351,0.689075630252101,0.7393715341959335,0.7326007326007326,0.7359705611775528,0.548582995951417,0.5969162995594713,0.5717299578059072,0.8124306326304107,0.7729672650475184,0.7922077922077921,0.4796511627906977,0.8776595744680851,0.6203007518796992,0.8204225352112676,0.768976897689769,0.7938671209540035,0.5370843989769821,0.6086956521739131,0.5706521739130435,0.7348242811501597,0.8141592920353983,0.7724601175482788,0.6391608391608392,0.6329639889196675,0.6360473208072374,0.8960396039603961,0.7784946236559139,0.8331415420023014,0.8717948717948718,0.7323076923076923,0.7959866220735786,0.6133333333333333,0.5822784810126582,0.5974025974025974,0.8744075829383886,0.7752100840336135,0.821826280623608,0.8870192307692307,0.7439516129032258,0.8092105263157896,0.668488160291439,0.590032154340836,0.6268146883005977,0.578125,0.6788990825688074,0.6244725738396625,0.6872852233676976,0.7677543186180422,0.7252946509519492,0.7735849056603774,0.6988636363636364,0.7343283582089553,0.5813953488372093,0.546448087431694,0.5633802816901409,0.047337278106508875,0.27586206896551724,0.0808080808080808,0.5357142857142857,0.4411764705882353,0.4838709677419355,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.9574468085106383,0.7142857142857143,0.8181818181818182,0.625,0.3333333333333333,0.43478260869565216,0.28125,0.47368421052631576,0.35294117647058826,0.625,0.3125,0.4166666666666667,0.4772727272727273,0.4117647058823529,0.4421052631578948,0.717391304347826,0.6470588235294118,0.6804123711340206,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.16666666666666666,0.4117647058823529,0.23728813559322035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,dacy_medium,Keystroke errors 5%,2
7,2.1423025131225586,0.9972400197141449,0.9614666273468987,0.9758555322757657,0.9686076450782333,0.0,0.8661747108097329,0.38009049773755654,0.6021505376344086,0.4660194174757281,0.40514469453376206,0.7,0.5132382892057027,0.35678391959798994,0.5867768595041323,0.44375,0.4785714285714286,0.6979166666666666,0.5677966101694916,0.3076923076923077,0.4472049689440994,0.36455696202531646,0.38686131386861317,0.6064073226544623,0.4723707664884136,0.7506960556844549,0.6978521391767498,0.7586206896551724,0.7719298245614035,0.7652173913043477,0.7426470588235294,0.73992673992674,0.7412844036697248,0.5499021526418787,0.6189427312775331,0.5823834196891191,0.7935627081021087,0.7550158394931362,0.7738095238095238,0.5031847133757962,0.8404255319148937,0.6294820717131474,0.8142857142857143,0.7524752475247525,0.7821612349914236,0.5380577427821522,0.5942028985507246,0.5647382920110193,0.6911076443057722,0.784070796460177,0.7346600331674958,0.6860119047619048,0.6385041551246537,0.6614060258249642,0.8701923076923077,0.7784946236559139,0.821793416572077,0.8582375478927203,0.6892307692307692,0.7645051194539249,0.5487804878048781,0.569620253164557,0.5590062111801243,0.8611111111111112,0.7815126050420168,0.8193832599118943,0.8800904977375565,0.7842741935483871,0.8294243070362474,0.656084656084656,0.5980707395498392,0.625735912531539,0.5365853658536586,0.6055045871559633,0.5689655172413794,0.7034358047016275,0.746641074856046,0.7243947858472999,0.7627118644067796,0.7670454545454546,0.764872521246459,0.5843373493975904,0.5300546448087432,0.5558739255014327,0.041176470588235294,0.2413793103448276,0.07035175879396985,0.5238095238095238,0.3235294117647059,0.39999999999999997,0.5833333333333334,0.4666666666666667,0.5185185185185186,0.8979591836734694,0.6984126984126984,0.7857142857142857,0.5833333333333334,0.4666666666666667,0.5185185185185186,0.3103448275862069,0.47368421052631576,0.375,0.5,0.1875,0.2727272727272727,0.32558139534883723,0.27450980392156865,0.29787234042553196,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.8666666666666667,0.6666666666666666,0.7536231884057971,0.15555555555555556,0.4117647058823529,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,dacy_medium,Keystroke errors 5%,2
8,2.189882516860962,0.9971403214673109,0.9616519174041298,0.9757557617479796,0.9686525033427426,0.0,0.8648972261025744,0.40135287485907556,0.6379928315412187,0.4927335640138409,0.46503496503496505,0.7388888888888889,0.5708154506437768,0.3051643192488263,0.5371900826446281,0.3892215568862276,0.5071428571428571,0.7395833333333334,0.6016949152542372,0.35080645161290325,0.5403726708074534,0.4254278728606357,0.4317507418397626,0.665903890160183,0.5238523852385238,0.7567536231884058,0.7026495429827606,0.6386554621848739,0.6666666666666666,0.6523605150214592,0.7509225092250923,0.7454212454212454,0.7481617647058824,0.551789077212806,0.6453744493392071,0.5949238578680203,0.8049605411499436,0.7539598732840549,0.7786259541984732,0.5625,0.8617021276595744,0.680672268907563,0.8,0.7392739273927392,0.7684391080617496,0.5969387755102041,0.6782608695652174,0.6350067842605156,0.7076205287713841,0.8053097345132744,0.7533112582781458,0.6237762237762238,0.6177285318559557,0.6207376478775226,0.8911392405063291,0.7569892473118279,0.8186046511627907,0.8810408921933085,0.7292307692307692,0.7979797979797979,0.64,0.6075949367088608,0.6233766233766234,0.8645465253239105,0.7710084033613446,0.8151027207107162,0.8995433789954338,0.7943548387096774,0.8436830835117772,0.675,0.6077170418006431,0.6395939086294417,0.5573770491803278,0.6238532110091743,0.5887445887445888,0.6987951807228916,0.7792706333973128,0.7368421052631579,0.7361963190184049,0.6818181818181818,0.7079646017699115,0.5590062111801242,0.4918032786885246,0.5232558139534883,0.03592814371257485,0.20689655172413793,0.061224489795918366,0.5357142857142857,0.4411764705882353,0.4838709677419355,0.6395348837209303,0.5238095238095238,0.5759162303664922,0.8222222222222222,0.5873015873015873,0.6851851851851852,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.31666666666666665,0.5,0.3877551020408163,0.5714285714285714,0.25,0.34782608695652173,0.43902439024390244,0.35294117647058826,0.391304347826087,0.7346938775510204,0.7058823529411765,0.7200000000000001,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.18604651162790697,0.47058823529411764,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,dacy_medium,Keystroke errors 5%,2
9,2.0964205265045166,0.9968376321770925,0.9630578268150921,0.9753566796368353,0.9691682363438088,0.0,0.8660576107034098,0.38434982738780205,0.5985663082437276,0.46811492641906094,0.42628205128205127,0.7388888888888889,0.540650406504065,0.35,0.5206611570247934,0.41860465116279066,0.4626865671641791,0.6458333333333334,0.5391304347826088,0.31275720164609055,0.4720496894409938,0.37623762376237624,0.39332365747460085,0.620137299771167,0.4813499111900533,0.7544063079777367,0.7037444296544938,0.6724137931034483,0.6842105263157895,0.6782608695652174,0.745945945945946,0.7582417582417582,0.7520435967302452,0.5591182364729459,0.6145374449339207,0.5855194123819517,0.8220720720720721,0.7708553326293559,0.7956403269754769,0.5337620578778135,0.8829787234042553,0.6653306613226453,0.7473684210526316,0.7029702970297029,0.7244897959183674,0.5524296675191815,0.6260869565217392,0.5869565217391304,0.7217806041335453,0.8035398230088495,0.7604690117252931,0.6514285714285715,0.631578947368421,0.6413502109704641,0.8867469879518072,0.7913978494623656,0.8363636363636363,0.8666666666666667,0.72,0.7865546218487395,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8571428571428571,0.7563025210084033,0.8035714285714285,0.8853211009174312,0.7782258064516129,0.8283261802575107,0.6672760511882998,0.5868167202572347,0.6244653550042771,0.5793650793650794,0.6697247706422018,0.6212765957446809,0.7081911262798635,0.7965451055662188,0.7497741644083108,0.7378048780487805,0.6875,0.7117647058823529,0.6193181818181818,0.5956284153005464,0.6072423398328691,0.06329113924050633,0.3448275862068966,0.10695187165775401,0.5555555555555556,0.29411764705882354,0.3846153846153846,0.6593406593406593,0.5714285714285714,0.6122448979591836,0.84,0.6666666666666666,0.743362831858407,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.31343283582089554,0.5526315789473685,0.4,0.625,0.3125,0.4166666666666667,0.4594594594594595,0.3333333333333333,0.38636363636363635,0.6792452830188679,0.7058823529411765,0.6923076923076923,0.78125,0.6410256410256411,0.7042253521126761,0.1794871794871795,0.4117647058823529,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,dacy_medium,Keystroke errors 5%,2
10,2.0642144680023193,0.9971386285150469,0.9626131444313263,0.976154843859124,0.9693367018378164,0.0,0.866204557921508,0.3928980526918671,0.6146953405017921,0.4793850454227813,0.44594594594594594,0.7333333333333333,0.5546218487394958,0.3127962085308057,0.5454545454545454,0.39759036144578314,0.5072463768115942,0.7291666666666666,0.5982905982905983,0.32894736842105265,0.4658385093167702,0.3856041131105399,0.41842900302114805,0.6338672768878718,0.5040946314831666,0.7554215470253971,0.7012145748987855,0.5652173913043478,0.6842105263157895,0.6190476190476191,0.7576853526220615,0.7673992673992674,0.762511373976342,0.5450901803607214,0.5991189427312775,0.5708289611752362,0.8085585585585585,0.7581837381203802,0.7825613079019073,0.5501618122977346,0.9042553191489362,0.6841046277665997,0.7777777777777778,0.7161716171617162,0.7457044673539519,0.5610972568578554,0.6521739130434783,0.6032171581769438,0.7101910828025477,0.7893805309734513,0.7476948868398995,0.6497890295358649,0.6398891966759003,0.64480111653873,0.8628841607565012,0.7849462365591398,0.8220720720720721,0.8671586715867159,0.7230769230769231,0.7885906040268456,0.5441176470588235,0.46835443037974683,0.5034013605442177,0.8633686690223793,0.7699579831932774,0.8139922265408107,0.8914027149321267,0.7943548387096774,0.8400852878464818,0.6767857142857143,0.6093247588424437,0.6412859560067682,0.6229508196721312,0.6972477064220184,0.658008658008658,0.6905187835420393,0.7408829174664108,0.7148148148148149,0.775,0.7045454545454546,0.7380952380952381,0.5748502994011976,0.5245901639344263,0.5485714285714286,0.0625,0.3448275862068966,0.10582010582010583,0.55,0.3235294117647059,0.4074074074074075,0.57,0.5428571428571428,0.5560975609756097,0.8367346938775511,0.6507936507936508,0.7321428571428571,0.4,0.26666666666666666,0.32,0.2878787878787879,0.5,0.3653846153846154,0.8333333333333334,0.3125,0.45454545454545453,0.46153846153846156,0.35294117647058826,0.4000000000000001,0.7272727272727273,0.6274509803921569,0.6736842105263158,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.15,0.35294117647058826,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,dacy_medium,Keystroke errors 5%,2
