,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,0.9470183849334717,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.0,0.9758753309025523,0.7656826568265682,0.7437275985663082,0.7545454545454544,0.839572192513369,0.8722222222222222,0.8555858310626703,0.7476635514018691,0.8333333333333334,0.7881773399014778,0.6742424242424242,0.7355371900826446,0.7035573122529644,0.7672413793103449,0.5527950310559007,0.6425992779783395,0.7951219512195122,0.7459954233409611,0.769775678866588,0.871932381229962,0.8348099790160876,0.8636363636363636,0.8333333333333334,0.8482142857142857,0.8616236162361623,0.8553113553113553,0.8584558823529411,0.7104677060133631,0.7026431718061674,0.7065337763012182,0.9117021276595745,0.9049630411826821,0.908320084790673,0.8952879581151832,0.9095744680851063,0.9023746701846964,0.8344155844155844,0.8481848184818482,0.8412438625204584,0.7204610951008645,0.7246376811594203,0.7225433526011561,0.8852173913043478,0.9008849557522124,0.8929824561403509,0.7848275862068965,0.7880886426592798,0.7864547339322737,0.9147121535181236,0.9225806451612903,0.9186295503211991,0.9278996865203761,0.9107692307692308,0.9192546583850931,0.7176470588235294,0.7721518987341772,0.7439024390243902,0.9144385026737968,0.898109243697479,0.9062003179650239,0.9325396825396826,0.9475806451612904,0.9400000000000001,0.7950413223140496,0.7733118971061094,0.7840260798696006,0.7383177570093458,0.7247706422018348,0.7314814814814815,0.8888888888888888,0.8445297504798465,0.8661417322834647,0.8444444444444444,0.8636363636363636,0.853932584269663,0.6559139784946236,0.6666666666666666,0.6612466124661246,0.48148148148148145,0.38235294117647056,0.4262295081967213,0.7128712871287128,0.6857142857142857,0.6990291262135921,0.9615384615384616,0.7936507936507936,0.8695652173913043,0.11,0.3793103448275862,0.17054263565891473,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.7241379310344828,0.5526315789473685,0.6268656716417911,0.6666666666666666,0.25,0.36363636363636365,0.7878787878787878,0.5098039215686274,0.6190476190476191,0.7543859649122807,0.8431372549019608,0.7962962962962964,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_small,Input size augmentation 5 sentences,1
0,0.8286004066467285,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.0,0.9768742820038959,0.7777777777777778,0.7526881720430108,0.7650273224043715,0.8688524590163934,0.8833333333333333,0.8760330578512396,0.7706422018348624,0.875,0.8195121951219513,0.6875,0.7272727272727273,0.7068273092369478,0.7416666666666667,0.5527950310559007,0.6334519572953736,0.8058252427184466,0.7597254004576659,0.7820965842167256,0.8644522144522144,0.8304877338150458,0.8125,0.7982456140350878,0.8053097345132744,0.8664192949907236,0.8553113553113553,0.8608294930875576,0.7101769911504425,0.7070484581497798,0.7086092715231789,0.9014830508474576,0.8986272439281943,0.9000528820729772,0.9184782608695652,0.898936170212766,0.9086021505376345,0.8471337579617835,0.8778877887788779,0.8622366288492707,0.7188405797101449,0.7188405797101449,0.718840579710145,0.8649122807017544,0.8725663716814159,0.8687224669603524,0.7790055248618785,0.7811634349030471,0.7800829875518672,0.9252136752136753,0.9311827956989247,0.9281886387995713,0.9102167182662538,0.9046153846153846,0.9074074074074073,0.6818181818181818,0.759493670886076,0.7185628742514971,0.9094781682641108,0.8970588235294118,0.9032258064516129,0.9324055666003976,0.9455645161290323,0.938938938938939,0.7834710743801653,0.7620578778135049,0.7726161369193154,0.6936936936936937,0.7064220183486238,0.7,0.8644400785854617,0.8445297504798465,0.8543689320388349,0.8406593406593407,0.8693181818181818,0.8547486033519553,0.6857142857142857,0.6557377049180327,0.6703910614525138,0.5925925925925926,0.47058823529411764,0.5245901639344261,0.71,0.6761904761904762,0.6926829268292682,0.9629629629629629,0.8253968253968254,0.8888888888888888,0.0898876404494382,0.27586206896551724,0.13559322033898305,0.5833333333333334,0.4666666666666667,0.5185185185185186,0.65625,0.5526315789473685,0.6,0.6666666666666666,0.375,0.4800000000000001,0.7741935483870968,0.47058823529411764,0.5853658536585367,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.1111111111111111,0.11764705882352941,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_small,Input size augmentation 10 sentences,1
