,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
6,0.9632270336151123,0.9974860748262435,0.9628282033631625,0.9768532375536266,0.9697900158478606,0.8463606492084038,0.8463606492084038,0.6351351351351351,0.589605734767025,0.6115241635687731,0.6588785046728972,0.7833333333333333,0.7157360406091371,0.5043478260869565,0.4793388429752066,0.4915254237288136,0.7070707070707071,0.7291666666666666,0.717948717948718,0.6666666666666666,0.37267080745341613,0.47808764940239046,0.6724565756823822,0.620137299771167,0.6452380952380952,0.6693716670530953,0.5931968066643526,0.5714285714285714,0.631578947368421,0.6,0.6163194444444444,0.6501831501831502,0.6327985739750445,0.3696319018404908,0.5308370044052864,0.4358047016274864,0.6659267480577137,0.6335797254487856,0.6493506493506493,0.7169811320754716,0.8085106382978723,0.76,0.7358490566037735,0.6435643564356436,0.6866197183098591,0.39663461538461536,0.4782608695652174,0.43363994743758216,0.6388888888888888,0.7327433628318584,0.6826051112943115,0.5217391304347826,0.46537396121883656,0.4919472913616398,0.7804232804232805,0.6344086021505376,0.6998813760379597,0.7836734693877551,0.5907692307692308,0.6736842105263158,0.43548387096774194,0.34177215189873417,0.3829787234042553,0.7902494331065759,0.7321428571428571,0.7600872410032715,0.7626050420168067,0.7318548387096774,0.7469135802469136,0.5461393596986818,0.4662379421221865,0.5030355594102343,0.3835616438356164,0.5137614678899083,0.4392156862745098,0.528830313014827,0.6161228406909789,0.5691489361702127,0.04294478527607362,0.2413793103448276,0.07291666666666667,0.30612244897959184,0.29411764705882354,0.30000000000000004,0.6285714285714286,0.625,0.6267806267806267,0.49333333333333335,0.40437158469945356,0.4444444444444444,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.4523809523809524,0.3619047619047619,0.4021164021164021,0.9047619047619048,0.6031746031746031,0.7238095238095238,0.5,0.2,0.28571428571428575,0.23943661971830985,0.4473684210526316,0.3119266055045872,0.5,0.0625,0.1111111111111111,0.5714285714285714,0.39215686274509803,0.46511627906976744,0.7931034482758621,0.5897435897435898,0.676470588235294,0.0625,0.058823529411764705,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,spacy_large,Keystroke errors 5%,2
7,0.9671924114227295,0.9968395061728395,0.9613074726789407,0.9741594333034022,0.9676907829534191,0.847542127829295,0.847542127829295,0.6116322701688556,0.5842293906810035,0.5976168652612283,0.6682242990654206,0.7944444444444444,0.7258883248730964,0.5225225225225225,0.4793388429752066,0.5,0.6185567010309279,0.625,0.6217616580310881,0.5855855855855856,0.40372670807453415,0.47794117647058826,0.6350710900473934,0.6132723112128147,0.6239813736903377,0.6730802665893943,0.5955699496848071,0.7027027027027027,0.6842105263157895,0.6933333333333334,0.6239316239316239,0.6684981684981685,0.6454465075154731,0.3922480620155039,0.5572687224669604,0.4604185623293904,0.6556655665566556,0.6293558606124604,0.6422413793103448,0.7487684729064039,0.8085106382978723,0.7774936061381073,0.6950354609929078,0.6468646864686468,0.67008547008547,0.3908872901678657,0.47246376811594204,0.42782152230971127,0.6134328358208955,0.727433628318584,0.665587044534413,0.5570987654320988,0.5,0.527007299270073,0.8138297872340425,0.6580645161290323,0.7277051129607609,0.7797356828193832,0.5446153846153846,0.641304347826087,0.5147058823529411,0.4430379746835443,0.4761904761904762,0.7818599311136625,0.7153361344537815,0.7471201316511245,0.7701863354037267,0.75,0.7599591419816139,0.5681818181818182,0.44212218649517687,0.4972875226039783,0.34591194968553457,0.5045871559633027,0.4104477611940298,0.5266558966074314,0.6257197696737045,0.5719298245614036,0.03076923076923077,0.13793103448275862,0.050314465408805034,0.43902439024390244,0.35294117647058826,0.391304347826087,0.6337209302325582,0.6193181818181818,0.6264367816091954,0.4025157232704403,0.34972677595628415,0.3742690058479532,0.3157894736842105,0.17647058823529413,0.22641509433962262,0.47058823529411764,0.38095238095238093,0.42105263157894735,0.8666666666666667,0.6190476190476191,0.7222222222222222,0.2222222222222222,0.13333333333333333,0.16666666666666669,0.21311475409836064,0.34210526315789475,0.26262626262626265,0.3333333333333333,0.125,0.18181818181818182,0.627906976744186,0.5294117647058824,0.5744680851063829,0.6666666666666666,0.5641025641025641,0.611111111111111,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,spacy_large,Keystroke errors 5%,2
8,0.9654662609100342,0.9976305657024386,0.966315374766079,0.9788486481093485,0.9725416336241077,0.8553928891544667,0.8553928891544667,0.5988593155893536,0.5645161290322581,0.5811808118081181,0.6090909090909091,0.7444444444444445,0.67,0.45454545454545453,0.4132231404958678,0.4329004329004329,0.6792452830188679,0.75,0.712871287128713,0.6555555555555556,0.36645962732919257,0.4701195219123506,0.6370192307692307,0.6064073226544623,0.6213364595545134,0.6798052399721771,0.6059729135316588,0.628099173553719,0.6666666666666666,0.6468085106382979,0.6228070175438597,0.6501831501831502,0.6362007168458782,0.3895705521472393,0.5594713656387665,0.4593128390596745,0.6596452328159645,0.6282998944033791,0.6435911303407247,0.7487684729064039,0.8085106382978723,0.7774936061381073,0.7463235294117647,0.66996699669967,0.7060869565217391,0.4244791666666667,0.47246376811594204,0.44718792866941015,0.6363636363636364,0.7433628318584071,0.6857142857142856,0.5359765051395007,0.5055401662049861,0.5203136136849608,0.7726161369193154,0.6795698924731183,0.7231121281464532,0.8070866141732284,0.6307692307692307,0.7081174438687393,0.49230769230769234,0.4050632911392405,0.4444444444444445,0.7873303167420814,0.7310924369747899,0.7581699346405228,0.7689075630252101,0.7379032258064516,0.7530864197530864,0.5572815533980583,0.46141479099678456,0.5048372911169745,0.3712574850299401,0.5688073394495413,0.4492753623188406,0.5403624382207578,0.6295585412667947,0.5815602836879432,0.041666666666666664,0.1724137931034483,0.06711409395973154,0.4117647058823529,0.27450980392156865,0.32941176470588235,0.6529411764705882,0.6306818181818182,0.6416184971098267,0.46794871794871795,0.3989071038251366,0.43067846607669613,0.3333333333333333,0.17647058823529413,0.23076923076923078,0.43023255813953487,0.3523809523809524,0.387434554973822,0.7843137254901961,0.6349206349206349,0.7017543859649124,0.5,0.2,0.28571428571428575,0.2641509433962264,0.3684210526315789,0.3076923076923077,0.4,0.125,0.19047619047619047,0.6304347826086957,0.5686274509803921,0.5979381443298969,0.7272727272727273,0.6153846153846154,0.6666666666666667,0.15384615384615385,0.11764705882352941,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,spacy_large,Keystroke errors 5%,2
9,0.9589791297912598,0.9969809453105666,0.9660515148524622,0.9766536964980544,0.9713236753324072,0.8453865336658354,0.8453865336658354,0.6092592592592593,0.589605734767025,0.599271402550091,0.6052631578947368,0.7666666666666667,0.676470588235294,0.475,0.47107438016528924,0.4730290456431535,0.7613636363636364,0.6979166666666666,0.7282608695652174,0.6442307692307693,0.4161490683229814,0.5056603773584907,0.6476190476190476,0.6224256292906178,0.6347724620770128,0.6716902388128912,0.5906591816656057,0.625,0.6140350877192983,0.6194690265486725,0.5963455149501661,0.6575091575091575,0.6254355400696864,0.36350148367952523,0.539647577092511,0.43439716312056736,0.6329386437029063,0.6209081309398099,0.626865671641791,0.7352941176470589,0.7978723404255319,0.7653061224489796,0.7056603773584905,0.6171617161716172,0.6584507042253521,0.4015151515151515,0.4608695652173913,0.4291497975708502,0.6201780415430267,0.7398230088495575,0.6747376916868442,0.5523809523809524,0.481994459833795,0.5147928994082841,0.8048128342245989,0.6473118279569893,0.7175208581644815,0.7791666666666667,0.5753846153846154,0.6619469026548672,0.4393939393939394,0.3670886075949367,0.4,0.8125,0.7373949579831933,0.7731277533039648,0.7899159663865546,0.7580645161290323,0.7736625514403291,0.5773195876288659,0.45016077170418006,0.5058717253839206,0.3333333333333333,0.5229357798165137,0.40714285714285714,0.5388513513513513,0.6122840690978887,0.573225516621743,0.02666666666666667,0.13793103448275862,0.0446927374301676,0.2727272727272727,0.23529411764705882,0.2526315789473684,0.6,0.6477272727272727,0.6229508196721312,0.4383561643835616,0.34972677595628415,0.3890577507598784,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.4444444444444444,0.34285714285714286,0.3870967741935484,0.8636363636363636,0.6031746031746031,0.7102803738317757,0.75,0.2,0.31578947368421056,0.19672131147540983,0.3157894736842105,0.24242424242424243,0.0,0.0,0.0,0.5151515151515151,0.3333333333333333,0.40476190476190477,0.696969696969697,0.5897435897435898,0.638888888888889,0.09090909090909091,0.058823529411764705,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,spacy_large,Keystroke errors 5%,2
10,0.9573378562927246,0.9971833769827543,0.9654084951217109,0.9773520901925571,0.9713435795736243,0.8510892866045167,0.8510892866045167,0.5988805970149254,0.5752688172043011,0.586837294332724,0.6383928571428571,0.7944444444444444,0.7079207920792079,0.4824561403508772,0.45454545454545453,0.4680851063829787,0.6881720430107527,0.6666666666666666,0.6772486772486772,0.5619047619047619,0.36645962732919257,0.443609022556391,0.6303317535545023,0.6086956521739131,0.619324796274738,0.6694890680276053,0.5969302056183029,0.6831683168316832,0.6052631578947368,0.641860465116279,0.6109154929577465,0.6355311355311355,0.6229802513464991,0.4042232277526395,0.5903083700440529,0.4798567591763653,0.6515986769570011,0.6240760295670539,0.6375404530744336,0.748792270531401,0.824468085106383,0.7848101265822784,0.7266187050359713,0.6666666666666666,0.6953528399311532,0.39473684210526316,0.4782608695652174,0.4325032765399738,0.6194144838212635,0.7115044247787611,0.6622734761120264,0.5462962962962963,0.4903047091412742,0.5167883211678832,0.7901554404145078,0.6559139784946236,0.7168037602820211,0.8214285714285714,0.5661538461538461,0.6703096539162112,0.5964912280701754,0.43037974683544306,0.5,0.7887640449438202,0.7373949579831933,0.762214983713355,0.76875,0.7439516129032258,0.7561475409836066,0.5888429752066116,0.45819935691318325,0.5153707052441229,0.3389830508474576,0.5504587155963303,0.4195804195804196,0.5015974440894568,0.6026871401151631,0.5475152571926765,0.047619047619047616,0.20689655172413793,0.07741935483870967,0.24444444444444444,0.21568627450980393,0.22916666666666663,0.6132596685082873,0.6306818181818182,0.6218487394957983,0.425,0.37158469945355194,0.3965014577259475,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.45121951219512196,0.3523809523809524,0.3957219251336898,0.9285714285714286,0.6190476190476191,0.742857142857143,0.3333333333333333,0.2,0.25,0.2962962962962963,0.42105263157894735,0.34782608695652173,1.0,0.0625,0.11764705882352941,0.5121951219512195,0.4117647058823529,0.4565217391304348,0.6666666666666666,0.5641025641025641,0.611111111111111,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,spacy_large,Keystroke errors 5%,2
11,1.058690071105957,0.9971358024691358,0.9632657080953319,0.9758555322757657,0.9695197502106359,0.8438154091498056,0.8438154091498056,0.6388888888888888,0.6182795698924731,0.6284153005464481,0.7004830917874396,0.8055555555555556,0.7493540051679587,0.47761194029850745,0.5289256198347108,0.5019607843137254,0.6914893617021277,0.6770833333333334,0.6842105263157895,0.6761904761904762,0.4409937888198758,0.5338345864661654,0.6921182266009852,0.6430205949656751,0.6666666666666667,0.6791096684442383,0.6017934625397744,0.6722689075630253,0.7017543859649122,0.6866952789699571,0.6384479717813051,0.663003663003663,0.6504941599281221,0.3911042944785276,0.5616740088105727,0.46112115732368897,0.6622950819672131,0.6399155227032735,0.6509129967776583,0.7198067632850241,0.7925531914893617,0.7544303797468355,0.721830985915493,0.6765676567656765,0.698466780238501,0.4209245742092457,0.5014492753623189,0.45767195767195773,0.6186830015313936,0.7150442477876107,0.6633825944170771,0.5496894409937888,0.4903047091412742,0.5183016105417276,0.8037135278514589,0.6516129032258065,0.7197149643705463,0.8050847457627118,0.5846153846153846,0.6773618538324421,0.4461538461538462,0.3670886075949367,0.4027777777777778,0.7887005649717514,0.7331932773109243,0.7599346761023408,0.7673469387755102,0.7580645161290323,0.7626774847870182,0.5656565656565656,0.45016077170418006,0.5013428827215756,0.35542168674698793,0.5412844036697247,0.4290909090909091,0.5285481239804242,0.6218809980806143,0.5714285714285714,0.0425531914893617,0.20689655172413793,0.07058823529411765,0.23076923076923078,0.17647058823529413,0.20000000000000004,0.6511627906976745,0.6363636363636364,0.6436781609195402,0.4782608695652174,0.4207650273224044,0.4476744186046512,0.38461538461538464,0.14705882352941177,0.21276595744680854,0.5,0.3619047619047619,0.4198895027624309,0.8181818181818182,0.5714285714285714,0.6728971962616823,0.3,0.2,0.24,0.26785714285714285,0.39473684210526316,0.3191489361702127,0.5,0.1875,0.2727272727272727,0.5128205128205128,0.39215686274509803,0.4444444444444445,0.7714285714285715,0.6923076923076923,0.7297297297297296,0.23076923076923078,0.17647058823529413,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,spacy_large,Keystroke errors 5%,2
12,0.949146032333374,0.9970880015793889,0.9625984251968503,0.9757557617479796,0.9691324381905564,0.8484969340445685,0.8484969340445685,0.626641651031895,0.5985663082437276,0.612282309807516,0.6460176991150443,0.8111111111111111,0.7192118226600984,0.5221238938053098,0.48760330578512395,0.5042735042735043,0.6842105263157895,0.6770833333333334,0.6806282722513088,0.6464646464646465,0.39751552795031053,0.4923076923076923,0.6547619047619048,0.6292906178489702,0.6417736289381563,0.6673617144512018,0.5901734104046242,0.646551724137931,0.6578947368421053,0.6521739130434783,0.6222222222222222,0.6666666666666666,0.6436781609195403,0.3791606367583213,0.5770925110132159,0.4576419213973799,0.6404494382022472,0.6019007391763463,0.6205770277626564,0.7440758293838863,0.8351063829787234,0.786967418546366,0.7310606060606061,0.636963696369637,0.6807760141093474,0.43523316062176165,0.48695652173913045,0.45964432284541723,0.5789473684210527,0.7008849557522124,0.634107285828663,0.5472868217054263,0.4889196675900277,0.5164594001463059,0.7862595419847328,0.6645161290322581,0.7202797202797202,0.8138528138528138,0.5784615384615385,0.6762589928057554,0.43859649122807015,0.31645569620253167,0.36764705882352944,0.7951668584579977,0.7258403361344538,0.7589236683141131,0.7633744855967078,0.7479838709677419,0.7556008146639511,0.579957356076759,0.43729903536977494,0.4986251145737855,0.3708609271523179,0.5137614678899083,0.4307692307692308,0.4878048780487805,0.6142034548944337,0.5437553101104502,0.05357142857142857,0.3103448275862069,0.09137055837563453,0.3783783783783784,0.27450980392156865,0.3181818181818182,0.6104651162790697,0.5965909090909091,0.6034482758620691,0.4050632911392405,0.34972677595628415,0.375366568914956,0.3333333333333333,0.14705882352941177,0.20408163265306123,0.46835443037974683,0.3523809523809524,0.40217391304347827,0.9047619047619048,0.6031746031746031,0.7238095238095238,0.3333333333333333,0.13333333333333333,0.19047619047619044,0.25,0.3684210526315789,0.2978723404255319,0.0,0.0,0.0,0.55,0.43137254901960786,0.4835164835164835,0.696969696969697,0.5897435897435898,0.638888888888889,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,spacy_large,Keystroke errors 5%,2
13,0.954815149307251,0.9971355195574871,0.9640500344725697,0.9765539259702684,0.9702616970658207,0.8489681985843884,0.8489681985843884,0.6161228406909789,0.5752688172043011,0.5949953660797035,0.6490384615384616,0.75,0.6958762886597938,0.5089285714285714,0.47107438016528924,0.4892703862660944,0.6732673267326733,0.7083333333333334,0.6903553299492386,0.61,0.37888198757763975,0.46743295019157083,0.6454767726161369,0.6041189931350115,0.624113475177305,0.6651602062691929,0.5901601433774644,0.7807017543859649,0.7807017543859649,0.7807017543859649,0.6357388316151202,0.6776556776556777,0.6560283687943262,0.38580246913580246,0.5506607929515418,0.4537205081669691,0.6677927927927928,0.6261879619852164,0.6463215258855585,0.7319587628865979,0.7553191489361702,0.743455497382199,0.7275862068965517,0.6963696369636964,0.711635750421585,0.3828125,0.4260869565217391,0.40329218106995884,0.6071428571428571,0.7221238938053097,0.6596604688763137,0.5396578538102644,0.4806094182825485,0.5084249084249084,0.7696335078534031,0.632258064516129,0.6942148760330578,0.776255707762557,0.5230769230769231,0.625,0.5,0.3924050632911392,0.43971631205673756,0.7962747380675204,0.7184873949579832,0.755383765875207,0.7708333333333334,0.7459677419354839,0.7581967213114754,0.5642023346303502,0.4662379421221865,0.5105633802816901,0.28735632183908044,0.45871559633027525,0.3533568904593639,0.5024311183144247,0.5950095969289827,0.5448154657293497,0.01948051948051948,0.10344827586206896,0.03278688524590164,0.2545454545454545,0.27450980392156865,0.2641509433962264,0.6324324324324324,0.6647727272727273,0.6481994459833794,0.39473684210526316,0.32786885245901637,0.3582089552238805,0.3888888888888889,0.20588235294117646,0.2692307692307692,0.4270833333333333,0.3904761904761905,0.4079601990049751,0.8571428571428571,0.6666666666666666,0.75,0.42857142857142855,0.2,0.27272727272727276,0.1774193548387097,0.2894736842105263,0.22000000000000003,0.5,0.125,0.2,0.6216216216216216,0.45098039215686275,0.5227272727272727,0.6764705882352942,0.5897435897435898,0.6301369863013699,0.10526315789473684,0.11764705882352941,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,spacy_large,Keystroke errors 5%,2
14,0.951653242111206,0.9970361588618851,0.9640464933018125,0.9764541554424823,0.9702106567534077,0.8469708302169036,0.8469708302169036,0.6098003629764065,0.6021505376344086,0.60595130748422,0.6171171171171171,0.7611111111111111,0.681592039800995,0.5039370078740157,0.5289256198347108,0.5161290322580645,0.7142857142857143,0.7291666666666666,0.7216494845360826,0.625,0.40372670807453415,0.490566037735849,0.6415094339622641,0.6224256292906178,0.6318234610917537,0.6647338513278441,0.5892764185320146,0.675,0.7105263157894737,0.6923076923076923,0.6096345514950167,0.6721611721611722,0.6393728222996515,0.35919540229885055,0.5506607929515418,0.43478260869565216,0.6636259977194983,0.614572333685322,0.6381578947368421,0.8021390374331551,0.7978723404255319,0.8,0.7010309278350515,0.6732673267326733,0.686868686868687,0.41007194244604317,0.4956521739130435,0.44881889763779526,0.6192660550458715,0.7168141592920354,0.6644790812141098,0.5431164901664145,0.49722991689750695,0.5191612436731742,0.7596899224806202,0.632258064516129,0.6901408450704225,0.7581395348837209,0.5015384615384615,0.6037037037037036,0.4461538461538462,0.3670886075949367,0.4027777777777778,0.7866205305651672,0.7163865546218487,0.7498625618471688,0.7782340862422998,0.7641129032258065,0.7711088504577823,0.5462012320328542,0.42765273311897106,0.4797114517583409,0.39416058394160586,0.4954128440366973,0.43902439024390244,0.5039370078740157,0.6142034548944337,0.5536332179930795,0.04861111111111111,0.2413793103448276,0.08092485549132947,0.28205128205128205,0.21568627450980393,0.24444444444444446,0.5760869565217391,0.6022727272727273,0.5888888888888889,0.46258503401360546,0.37158469945355194,0.4121212121212121,0.42857142857142855,0.17647058823529413,0.25,0.46835443037974683,0.3523809523809524,0.40217391304347827,0.8478260869565217,0.6190476190476191,0.7155963302752294,0.2,0.13333333333333333,0.16,0.288135593220339,0.4473684210526316,0.35051546391752586,0.75,0.1875,0.3,0.5428571428571428,0.37254901960784315,0.4418604651162791,0.6875,0.5641025641025641,0.619718309859155,0.043478260869565216,0.058823529411764705,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,spacy_large,Keystroke errors 5%,2
15,1.0595238208770752,0.9973794808405438,0.9679455567610218,0.9791479596927067,0.9735145322884634,0.8465028166907621,0.8465028166907621,0.6125461254612546,0.5949820788530465,0.6036363636363636,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.4878048780487805,0.49586776859504134,0.4918032786885246,0.7444444444444445,0.6979166666666666,0.7204301075268819,0.5963302752293578,0.40372670807453415,0.48148148148148145,0.649164677804296,0.6224256292906178,0.6355140186915889,0.6664733851327844,0.5917563968970707,0.719626168224299,0.6754385964912281,0.6968325791855204,0.5841584158415841,0.6483516483516484,0.6145833333333334,0.3400286944045911,0.5220264317180616,0.41181581233709813,0.6614173228346457,0.6209081309398099,0.6405228758169935,0.7401960784313726,0.8031914893617021,0.7704081632653061,0.7636363636363637,0.693069306930693,0.7266435986159169,0.3919239904988123,0.4782608695652174,0.4308093994778068,0.6121212121212121,0.7150442477876107,0.6595918367346939,0.543613707165109,0.48337950138504154,0.5117302052785924,0.7908163265306123,0.6666666666666666,0.7234539089848309,0.7531380753138075,0.5538461538461539,0.6382978723404256,0.5,0.3924050632911392,0.43971631205673756,0.7932584269662921,0.7415966386554622,0.7665580890336591,0.7648305084745762,0.7278225806451613,0.7458677685950412,0.5708333333333333,0.4405144694533762,0.4972776769509981,0.32051282051282054,0.45871559633027525,0.37735849056603776,0.5302245250431779,0.5892514395393474,0.5581818181818181,0.04794520547945205,0.2413793103448276,0.08,0.275,0.21568627450980393,0.24175824175824176,0.6589595375722543,0.6477272727272727,0.653295128939828,0.4430379746835443,0.3825136612021858,0.41055718475073316,0.35294117647058826,0.17647058823529413,0.23529411764705885,0.4888888888888889,0.41904761904761906,0.4512820512820513,0.875,0.5555555555555556,0.6796116504854369,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.26785714285714285,0.39473684210526316,0.3191489361702127,0.2,0.0625,0.09523809523809523,0.6111111111111112,0.43137254901960786,0.5057471264367817,0.7878787878787878,0.6666666666666666,0.7222222222222221,0.1,0.11764705882352941,0.1081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,spacy_large,Keystroke errors 5%,2
16,0.9473905563354492,0.9968902709906708,0.9618147820096448,0.975057368053477,0.9683908045977012,0.8534835044353634,0.8534835044353634,0.6189555125725339,0.5734767025089605,0.5953488372093022,0.6559633027522935,0.7944444444444444,0.7185929648241204,0.5,0.4628099173553719,0.48068669527896996,0.6170212765957447,0.6041666666666666,0.6105263157894737,0.6774193548387096,0.391304347826087,0.49606299212598426,0.6518518518518519,0.6041189931350115,0.6270783847980997,0.6698337292161519,0.5943696167408521,0.6608695652173913,0.6666666666666666,0.6637554585152837,0.6245674740484429,0.6611721611721612,0.6423487544483986,0.35767511177347244,0.5286343612334802,0.4266666666666667,0.6734006734006734,0.6335797254487856,0.6528835690968444,0.7424242424242424,0.7819148936170213,0.7616580310880829,0.7323943661971831,0.6864686468646864,0.7086882453151618,0.39800995024875624,0.463768115942029,0.428380187416332,0.6083086053412463,0.7256637168141593,0.6618240516545602,0.5614035087719298,0.48753462603878117,0.5218680504077093,0.810880829015544,0.6731182795698925,0.7356051703877792,0.8173913043478261,0.5784615384615385,0.6774774774774774,0.6111111111111112,0.4177215189873418,0.4962406015037595,0.7588888888888888,0.717436974789916,0.7375809935205183,0.7568134171907757,0.7278225806451613,0.7420349434737924,0.5456349206349206,0.44212218649517687,0.48845470692717585,0.313953488372093,0.4954128440366973,0.38434163701067614,0.5413290113452188,0.6410748560460653,0.5869947275922672,0.047619047619047616,0.20689655172413793,0.07741935483870967,0.4,0.35294117647058826,0.37500000000000006,0.5752688172043011,0.6079545454545454,0.5911602209944752,0.4444444444444444,0.34972677595628415,0.39143730886850153,0.5,0.20588235294117646,0.2916666666666667,0.5569620253164557,0.41904761904761906,0.4782608695652174,0.8444444444444444,0.6031746031746031,0.7037037037037037,0.375,0.2,0.26086956521739135,0.23333333333333334,0.3684210526315789,0.2857142857142857,0.4,0.125,0.19047619047619047,0.5128205128205128,0.39215686274509803,0.4444444444444445,0.7333333333333333,0.5641025641025641,0.6376811594202899,0.03333333333333333,0.058823529411764705,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,spacy_large,Keystroke errors 5%,2
