,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,1.871232271194458,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.0,0.9774714021679405,0.7527675276752768,0.7311827956989247,0.7418181818181818,0.8655913978494624,0.8944444444444445,0.8797814207650273,0.6212121212121212,0.6776859504132231,0.6482213438735178,0.7387387387387387,0.8541666666666666,0.7922705314009663,0.7345132743362832,0.515527950310559,0.6058394160583942,0.7951219512195122,0.7459954233409611,0.769775678866588,0.8763259121109687,0.8403263403263403,0.8303571428571429,0.8157894736842105,0.8230088495575222,0.8685185185185185,0.8589743589743589,0.8637200736648251,0.7113636363636363,0.6894273127753304,0.7002237136465325,0.9198717948717948,0.9091869060190074,0.9144981412639406,0.9408602150537635,0.9308510638297872,0.9358288770053476,0.8664495114006515,0.8778877887788779,0.8721311475409835,0.7407407407407407,0.7536231884057971,0.7471264367816091,0.8875432525951558,0.9079646017699115,0.8976377952755905,0.7966804979253111,0.7977839335180056,0.7972318339100347,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9278996865203761,0.9107692307692308,0.9192546583850931,0.7349397590361446,0.7721518987341772,0.7530864197530864,0.9178228388473852,0.9033613445378151,0.9105346744309158,0.944,0.9516129032258065,0.9477911646586344,0.7833333333333333,0.7556270096463023,0.7692307692307692,0.7450980392156863,0.6972477064220184,0.7203791469194314,0.8803088803088803,0.8752399232245681,0.8777670837343601,0.7105263157894737,0.5294117647058824,0.6067415730337078,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.6451612903225806,0.6557377049180327,0.6504065040650406,0.4074074074074074,0.3235294117647059,0.36065573770491804,0.7659574468085106,0.6857142857142857,0.7236180904522613,0.09649122807017543,0.3793103448275862,0.15384615384615383,0.9272727272727272,0.8095238095238095,0.864406779661017,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.5882352941176471,0.5263157894736842,0.5555555555555555,0.625,0.3125,0.4166666666666667,0.8148148148148148,0.8627450980392157,0.838095238095238,0.8947368421052632,0.8717948717948718,0.8831168831168831,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_small,No augmentation,0
0,1.767366886138916,0.9980103461997613,0.9820293884034949,0.9868302903322359,0.9844239860661856,0.0,0.9289104261377827,0.6678200692041523,0.6917562724014337,0.6795774647887324,0.7572815533980582,0.8666666666666667,0.8082901554404144,0.5,0.6115702479338843,0.550185873605948,0.7105263157894737,0.84375,0.7714285714285714,0.6818181818181818,0.4658385093167702,0.5535055350553505,0.7255813953488373,0.7139588100686499,0.7197231833910036,0.8087927424982555,0.7611576011157603,0.7288135593220338,0.7543859649122807,0.7413793103448276,0.7884267631103075,0.7985347985347986,0.7934485896269337,0.6666666666666666,0.6299559471365639,0.6477916194790486,0.8614718614718615,0.8405491024287223,0.8508818813468734,0.8333333333333334,0.9308510638297872,0.879396984924623,0.8118811881188119,0.8118811881188119,0.8118811881188119,0.6256830601092896,0.663768115942029,0.6441631504922645,0.806070826306914,0.8460176991150442,0.8255613126079447,0.6939890710382514,0.703601108033241,0.6987620357634113,0.8972602739726028,0.8451612903225807,0.8704318936877077,0.9060402684563759,0.8307692307692308,0.8667736757624398,0.6410256410256411,0.6329113924050633,0.6369426751592356,0.8877551020408163,0.8224789915966386,0.8538713195201744,0.9129511677282378,0.8669354838709677,0.889348500517063,0.7145390070921985,0.6479099678456591,0.6795952782462057,0.6306306306306306,0.6422018348623854,0.6363636363636365,0.7722222222222223,0.800383877159309,0.7860508953817152,0.5185185185185185,0.5490196078431373,0.5333333333333333,0.7894736842105263,0.7670454545454546,0.7780979827089337,0.5359116022099447,0.5300546448087432,0.532967032967033,0.3548387096774194,0.3235294117647059,0.3384615384615384,0.7045454545454546,0.5904761904761905,0.6424870466321243,0.07272727272727272,0.41379310344827586,0.12371134020618556,0.896551724137931,0.8253968253968254,0.8595041322314049,0.5454545454545454,0.4,0.4615384615384615,0.5135135135135135,0.5,0.5066666666666666,0.8333333333333334,0.3125,0.45454545454545453,0.6538461538461539,0.6666666666666666,0.6601941747572816,0.90625,0.7435897435897436,0.8169014084507042,0.07692307692307693,0.17647058823529413,0.10714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_small,Keystroke errors 2%,1
1,1.6529202461242676,0.9981607595565939,0.9818398332837154,0.9871296019155942,0.9844776119402986,0.0,0.9310637448210454,0.6362038664323374,0.6487455197132617,0.6424134871339839,0.6859903381642513,0.7888888888888889,0.7338501291989664,0.5140845070422535,0.6033057851239669,0.5551330798479087,0.6333333333333333,0.7916666666666666,0.7037037037037038,0.71,0.4409937888198758,0.5440613026819924,0.6768149882903981,0.6613272311212814,0.6689814814814815,0.8185521415270018,0.767093023255814,0.7477477477477478,0.7280701754385965,0.7377777777777778,0.7779783393501805,0.7893772893772893,0.7836363636363636,0.6343612334801763,0.6343612334801763,0.6343612334801763,0.868421052631579,0.8363252375923971,0.8520710059171598,0.7706422018348624,0.8936170212765957,0.8275862068965517,0.8435374149659864,0.8184818481848185,0.830820770519263,0.65,0.6782608695652174,0.6638297872340425,0.8085808580858086,0.8672566371681416,0.8368915456874466,0.7113543091655267,0.7202216066481995,0.7157604955264968,0.9068181818181819,0.8580645161290322,0.8817679558011049,0.9044368600682594,0.8153846153846154,0.8576051779935275,0.7164179104477612,0.6075949367088608,0.6575342465753424,0.8839285714285714,0.8319327731092437,0.8571428571428571,0.9004149377593361,0.875,0.8875255623721882,0.7313167259786477,0.6607717041800643,0.6942567567567568,0.6388888888888888,0.6330275229357798,0.6359447004608294,0.7759259259259259,0.8042226487523992,0.7898209236569274,0.6216216216216216,0.45098039215686275,0.5227272727272727,0.8253012048192772,0.7784090909090909,0.801169590643275,0.5685279187817259,0.6120218579234973,0.5894736842105263,0.45161290322580644,0.4117647058823529,0.4307692307692308,0.7191011235955056,0.6095238095238096,0.6597938144329897,0.06857142857142857,0.41379310344827586,0.11764705882352942,0.8823529411764706,0.7142857142857143,0.7894736842105262,0.5833333333333334,0.4666666666666667,0.5185185185185186,0.4,0.3684210526315789,0.3835616438356164,0.45454545454545453,0.3125,0.3703703703703703,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.9117647058823529,0.7948717948717948,0.8493150684931507,0.1724137931034483,0.29411764705882354,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,dacy_small,Keystroke errors 2%,1
2,1.6642436981201172,0.9984596273291925,0.9830323476880334,0.9884266187768134,0.9857221033779414,0.0,0.9325079872204473,0.6821305841924399,0.7114695340501792,0.6964912280701755,0.7355769230769231,0.85,0.7886597938144331,0.5405405405405406,0.6611570247933884,0.5947955390334573,0.7192982456140351,0.8541666666666666,0.7809523809523811,0.7321428571428571,0.5093167701863354,0.6007326007326007,0.7304147465437788,0.7254004576659039,0.7278989667049368,0.8217297737451288,0.7756857275685729,0.7739130434782608,0.7807017543859649,0.777292576419214,0.800369685767098,0.793040293040293,0.7966881324747009,0.6666666666666666,0.6255506607929515,0.6454545454545455,0.8620689655172413,0.8447729672650475,0.8533333333333333,0.8349514563106796,0.9148936170212766,0.8730964467005077,0.8229508196721311,0.8283828382838284,0.825657894736842,0.6118251928020566,0.6898550724637681,0.6485013623978202,0.8155668358714044,0.8530973451327434,0.8339100346020761,0.7206085753803596,0.721606648199446,0.7211072664359861,0.8828828828828829,0.843010752688172,0.8624862486248625,0.911864406779661,0.8276923076923077,0.867741935483871,0.7741935483870968,0.6075949367088608,0.6808510638297873,0.8876651982378855,0.8466386554621849,0.8666666666666667,0.9173553719008265,0.8951612903225806,0.9061224489795918,0.7332214765100671,0.702572347266881,0.7175697865353037,0.5945945945945946,0.6055045871559633,0.6,0.8120300751879699,0.8291746641074856,0.8205128205128204,0.5625,0.5294117647058824,0.5454545454545455,0.8117647058823529,0.7840909090909091,0.7976878612716763,0.6042780748663101,0.6174863387978142,0.6108108108108108,0.3333333333333333,0.29411764705882354,0.3125,0.6836734693877551,0.638095238095238,0.6600985221674877,0.05555555555555555,0.3103448275862069,0.09424083769633508,0.8958333333333334,0.6825396825396826,0.7747747747747749,0.46153846153846156,0.4,0.42857142857142855,0.5675675675675675,0.5526315789473685,0.5599999999999999,0.5714285714285714,0.25,0.34782608695652173,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.9354838709677419,0.7435897435897436,0.8285714285714285,0.14285714285714285,0.23529411764705882,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,dacy_small,Keystroke errors 2%,1
3,1.7055156230926514,0.9983118172790467,0.9811638742936453,0.9874289134989525,0.9842864246643461,0.0,0.9304577904248414,0.6678260869565218,0.6881720430107527,0.677846425419241,0.7438423645320197,0.8388888888888889,0.7885117493472584,0.512987012987013,0.6528925619834711,0.5745454545454546,0.7524752475247525,0.7916666666666666,0.7715736040609136,0.6666666666666666,0.484472049689441,0.5611510791366906,0.7244655581947743,0.6979405034324943,0.7109557109557108,0.8102355335853446,0.7622036262203626,0.7606837606837606,0.7807017543859649,0.7705627705627706,0.8117001828153565,0.8131868131868132,0.8124428179322963,0.6666666666666666,0.6255506607929515,0.6454545454545455,0.8466522678185745,0.8278775079197466,0.8371596369460758,0.7623318385650224,0.9042553191489362,0.8272506082725061,0.8433333333333334,0.834983498349835,0.8391376451077944,0.6476964769647696,0.6927536231884058,0.669467787114846,0.8265993265993266,0.8690265486725663,0.8472821397756687,0.6928281461434371,0.7091412742382271,0.7008898015058179,0.8909090909090909,0.843010752688172,0.8662983425414365,0.8595317725752508,0.7907692307692308,0.8237179487179487,0.6619718309859155,0.5949367088607594,0.6266666666666666,0.881489841986456,0.8203781512605042,0.8498367791077257,0.9159663865546218,0.8790322580645161,0.8971193415637859,0.6948275862068966,0.6479099678456591,0.670549084858569,0.6428571428571429,0.6605504587155964,0.65158371040724,0.774859287054409,0.7927063339731286,0.7836812144212524,0.4791666666666667,0.45098039215686275,0.46464646464646464,0.7951807228915663,0.75,0.7719298245614035,0.5752688172043011,0.5846994535519126,0.5799457994579947,0.3333333333333333,0.38235294117647056,0.35616438356164387,0.7093023255813954,0.580952380952381,0.6387434554973822,0.04,0.20689655172413793,0.0670391061452514,0.9230769230769231,0.7619047619047619,0.8347826086956522,0.4375,0.4666666666666667,0.45161290322580644,0.4090909090909091,0.47368421052631576,0.43902439024390244,0.38461538461538464,0.3125,0.3448275862068966,0.7916666666666666,0.7450980392156863,0.7676767676767677,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.10714285714285714,0.17647058823529413,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,dacy_small,Keystroke errors 2%,1
4,1.6532807350158691,0.9980091578737805,0.9828134313530698,0.9870298313878081,0.9849171188212454,0.0,0.9280111904880852,0.6429780033840947,0.6810035842293907,0.6614447345517842,0.7380952380952381,0.8611111111111112,0.7948717948717949,0.48299319727891155,0.5867768595041323,0.5298507462686568,0.6475409836065574,0.8229166666666666,0.7247706422018348,0.6696428571428571,0.4658385093167702,0.5494505494505494,0.6959459459459459,0.7070938215102975,0.7014755959137343,0.8151724940368841,0.769195001453066,0.7672413793103449,0.7807017543859649,0.773913043478261,0.8,0.8205128205128205,0.810126582278481,0.6547884187082406,0.6475770925110133,0.6511627906976745,0.8579234972677595,0.8289334741288279,0.8431793770139635,0.8854166666666666,0.9042553191489362,0.8947368421052632,0.8131147540983606,0.8184818481848185,0.8157894736842105,0.6458333333333334,0.7188405797101449,0.6803840877914952,0.8140703517587939,0.8601769911504424,0.8364888123924268,0.7142857142857143,0.7063711911357341,0.7103064066852367,0.8797327394209354,0.8494623655913979,0.8643326039387309,0.906896551724138,0.8092307692307692,0.8552845528455285,0.6944444444444444,0.6329113924050633,0.662251655629139,0.8996579247434435,0.8287815126050421,0.8627665390924002,0.9246861924686193,0.8911290322580645,0.9075975359342916,0.7147826086956521,0.6607717041800643,0.6867167919799498,0.6132075471698113,0.5963302752293578,0.6046511627906976,0.7719928186714542,0.8253358925143954,0.7977736549165121,0.5185185185185185,0.5490196078431373,0.5333333333333333,0.8159509202453987,0.7556818181818182,0.784660766961652,0.5666666666666667,0.5573770491803278,0.5619834710743801,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.648936170212766,0.580952380952381,0.6130653266331658,0.07142857142857142,0.3793103448275862,0.12021857923497269,0.8703703703703703,0.746031746031746,0.8034188034188035,0.5384615384615384,0.4666666666666667,0.5,0.5,0.47368421052631576,0.4864864864864865,0.5714285714285714,0.25,0.34782608695652173,0.7169811320754716,0.7450980392156863,0.7307692307692308,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.1,0.17647058823529413,0.12765957446808512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,dacy_small,Keystroke errors 2%,1
5,1.6712501049041748,0.9984106486540181,0.9823465238520281,0.9882270777212412,0.9852780264597634,0.0,0.9294129392971247,0.6638078902229846,0.6935483870967742,0.6783523225241017,0.7333333333333333,0.8555555555555555,0.7897435897435897,0.54,0.6694214876033058,0.5977859778597786,0.6902654867256637,0.8125,0.7464114832535885,0.6727272727272727,0.45962732919254656,0.5461254612546126,0.7066974595842956,0.700228832951945,0.7034482758620689,0.8165260401512947,0.7702679142209565,0.7410714285714286,0.7280701754385965,0.7345132743362833,0.7884615384615384,0.826007326007326,0.8067978533094812,0.6444954128440367,0.6189427312775331,0.6314606741573034,0.8611713665943601,0.8384371700105596,0.8496522204387373,0.8177339901477833,0.8829787234042553,0.8491048593350384,0.8169491525423729,0.7953795379537953,0.8060200668896321,0.6010230179028133,0.6811594202898551,0.6385869565217391,0.817717206132879,0.8495575221238938,0.8333333333333333,0.7099447513812155,0.7119113573407202,0.710926694329184,0.9004424778761062,0.875268817204301,0.8876772082878953,0.9087837837837838,0.8276923076923077,0.8663446054750402,0.7121212121212122,0.5949367088607594,0.6482758620689656,0.8926174496644296,0.8382352941176471,0.8645720476706392,0.9168399168399168,0.8891129032258065,0.9027635619242579,0.7211703958691911,0.6736334405144695,0.6965918536990857,0.6831683168316832,0.6330275229357798,0.6571428571428571,0.8048327137546468,0.8310940499040307,0.8177525967894239,0.45652173913043476,0.4117647058823529,0.4329896907216495,0.8303030303030303,0.7784090909090909,0.8035190615835777,0.5792349726775956,0.5792349726775956,0.5792349726775956,0.3103448275862069,0.2647058823529412,0.28571428571428575,0.7191011235955056,0.6095238095238096,0.6597938144329897,0.04142011834319527,0.2413793103448276,0.0707070707070707,0.8679245283018868,0.7301587301587301,0.7931034482758621,0.6153846153846154,0.5333333333333333,0.5714285714285715,0.6363636363636364,0.5526315789473685,0.5915492957746479,0.4444444444444444,0.25,0.32,0.8163265306122449,0.7843137254901961,0.8,0.8918918918918919,0.8461538461538461,0.868421052631579,0.07692307692307693,0.17647058823529413,0.10714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,dacy_small,Keystroke errors 2%,1
6,1.5971198081970215,0.9983584539620952,0.9840087405641637,0.9884266187768134,0.9862127320690857,0.0,0.9319214824434343,0.6559139784946236,0.6559139784946236,0.6559139784946236,0.7589743589743589,0.8222222222222222,0.7893333333333332,0.5348837209302325,0.5702479338842975,0.552,0.6727272727272727,0.7708333333333334,0.7184466019417476,0.6048387096774194,0.4658385093167702,0.5263157894736843,0.6923076923076923,0.6796338672768879,0.6859122401847576,0.8155091110205508,0.7673877645964179,0.794392523364486,0.7456140350877193,0.7692307692307692,0.7811387900355872,0.8040293040293041,0.7924187725631768,0.6588785046728972,0.6211453744493393,0.6394557823129252,0.849615806805708,0.8173178458289335,0.8331539289558665,0.8366336633663366,0.898936170212766,0.8666666666666666,0.8184818481848185,0.8184818481848185,0.8184818481848186,0.6174142480211082,0.6782608695652174,0.6464088397790055,0.8111298482293423,0.8513274336283185,0.8307426597582038,0.7229916897506925,0.7229916897506925,0.7229916897506924,0.8674157303370786,0.8301075268817204,0.8483516483516483,0.8823529411764706,0.7846153846153846,0.8306188925081434,0.7313432835820896,0.620253164556962,0.6712328767123288,0.9008908685968819,0.8497899159663865,0.8745945945945944,0.9222689075630253,0.8850806451612904,0.9032921810699589,0.7283531409168081,0.6897106109324759,0.708505367464905,0.6454545454545455,0.6513761467889908,0.6484018264840183,0.7676950998185118,0.8119001919385797,0.789179104477612,0.38596491228070173,0.43137254901960786,0.40740740740740744,0.8461538461538461,0.8125,0.8289855072463768,0.580110497237569,0.5737704918032787,0.5769230769230769,0.34285714285714286,0.35294117647058826,0.3478260869565218,0.6774193548387096,0.6,0.6363636363636364,0.0440251572327044,0.2413793103448276,0.07446808510638298,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.5833333333333334,0.4666666666666667,0.5185185185185186,0.4722222222222222,0.4473684210526316,0.4594594594594595,0.3333333333333333,0.1875,0.24000000000000005,0.7547169811320755,0.7843137254901961,0.7692307692307692,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.09090909090909091,0.17647058823529413,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,dacy_small,Keystroke errors 2%,1
7,1.845534086227417,0.9981547055009725,0.9864595778574273,0.9885263893045995,0.9874919021278716,0.0,0.9290890010494227,0.65587734241908,0.6899641577060932,0.6724890829694322,0.7235023041474654,0.8722222222222222,0.7909319899244334,0.5310344827586206,0.6363636363636364,0.5789473684210527,0.6810344827586207,0.8229166666666666,0.7452830188679245,0.6605504587155964,0.4472049689440994,0.5333333333333334,0.6968325791855203,0.7048054919908466,0.7007963594994311,0.8108925869894099,0.7636109818520243,0.7807017543859649,0.7807017543859649,0.7807017543859649,0.7939068100358423,0.8113553113553114,0.8025362318840579,0.671264367816092,0.6431718061674009,0.6569178852643419,0.8521358159912377,0.8215417106652587,0.8365591397849463,0.8316831683168316,0.8936170212765957,0.8615384615384615,0.8172757475083057,0.8118811881188119,0.8145695364238411,0.6170212765957447,0.672463768115942,0.6435506241331483,0.793046357615894,0.8477876106194691,0.8195038494439691,0.687248322147651,0.7091412742382271,0.6980231765507838,0.8883826879271071,0.8387096774193549,0.8628318584070798,0.8862068965517241,0.7907692307692308,0.8357723577235773,0.6619718309859155,0.5949367088607594,0.6266666666666666,0.8918918918918919,0.8319327731092437,0.8608695652173914,0.9340425531914893,0.8850806451612904,0.908902691511387,0.6943972835314092,0.657556270096463,0.6754748142031378,0.6814159292035398,0.7064220183486238,0.6936936936936936,0.8041044776119403,0.8272552783109405,0.815515610217597,0.42592592592592593,0.45098039215686275,0.43809523809523804,0.8284023668639053,0.7954545454545454,0.8115942028985507,0.5555555555555556,0.5191256830601093,0.5367231638418078,0.3448275862068966,0.29411764705882354,0.31746031746031744,0.6236559139784946,0.5523809523809524,0.5858585858585859,0.058823529411764705,0.3103448275862069,0.0989010989010989,0.8421052631578947,0.7619047619047619,0.8,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.53125,0.4473684210526316,0.4857142857142857,0.4444444444444444,0.25,0.32,0.8372093023255814,0.7058823529411765,0.7659574468085107,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.08823529411764706,0.17647058823529413,0.11764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,dacy_small,Keystroke errors 2%,1
8,1.656449794769287,0.9986080731755816,0.9849086576648134,0.9897236356380326,0.9873102761881066,0.0,0.9328276275077353,0.6856649395509499,0.7114695340501792,0.6983289357959542,0.7745098039215687,0.8777777777777778,0.8229166666666667,0.5285714285714286,0.6115702479338843,0.5670498084291187,0.6896551724137931,0.8333333333333334,0.7547169811320755,0.7142857142857143,0.5279503105590062,0.6071428571428571,0.7357630979498861,0.7391304347826086,0.7374429223744292,0.8189910979228486,0.7698569601116408,0.7787610619469026,0.7719298245614035,0.7753303964757708,0.7935368043087971,0.8095238095238095,0.8014505893019039,0.6599099099099099,0.6453744493392071,0.6525612472160356,0.8472527472527472,0.8141499472016895,0.8303715670436187,0.8454106280193237,0.9308510638297872,0.8860759493670886,0.8361204013377926,0.8250825082508251,0.8305647840531561,0.6304909560723514,0.7072463768115942,0.6666666666666666,0.8071672354948806,0.8371681415929203,0.8218940052128584,0.7017310252996005,0.7299168975069252,0.7155465037338765,0.8635346756152126,0.8301075268817204,0.8464912280701754,0.8931034482758621,0.796923076923077,0.8422764227642277,0.6153846153846154,0.5063291139240507,0.5555555555555556,0.9112627986348123,0.8413865546218487,0.8749317312943746,0.9065040650406504,0.8991935483870968,0.902834008097166,0.7295918367346939,0.6897106109324759,0.7090909090909091,0.6952380952380952,0.6697247706422018,0.6822429906542056,0.7932960893854749,0.817658349328215,0.8052930056710775,0.5416666666666666,0.5098039215686274,0.5252525252525253,0.7941176470588235,0.7670454545454546,0.7803468208092487,0.5852272727272727,0.5628415300546448,0.5738161559888579,0.34375,0.3235294117647059,0.33333333333333337,0.61,0.580952380952381,0.5951219512195122,0.06097560975609756,0.3448275862068966,0.10362694300518134,0.9056603773584906,0.7619047619047619,0.8275862068965516,0.5384615384615384,0.4666666666666667,0.5,0.6129032258064516,0.5,0.5507246376811595,0.7142857142857143,0.3125,0.43478260869565216,0.7708333333333334,0.7254901960784313,0.7474747474747475,0.8421052631578947,0.8205128205128205,0.8311688311688312,0.10344827586206896,0.17647058823529413,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,dacy_small,Keystroke errors 2%,1
