,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
1,1.2178409099578857,0.9991548595575441,0.9961255712298828,0.995927691696464,0.9960266216350452,0.9473945902943516,0.948090692124105,0.6390658174097664,0.5394265232974911,0.5850340136054423,0.6785714285714286,0.5277777777777778,0.5937499999999999,0.7263157894736842,0.5702479338842975,0.6388888888888888,0.591304347826087,0.7083333333333334,0.6445497630331755,0.5702479338842975,0.42857142857142855,0.48936170212765956,0.6170212765957447,0.5308924485125858,0.5707257072570726,0.7827498261071181,0.7357867284844972,0.75,0.7631578947368421,0.7565217391304349,0.7842003853564548,0.7454212454212454,0.7643192488262912,0.5778688524590164,0.6211453744493393,0.5987261146496816,0.8054945054945055,0.7740232312565998,0.7894453419493808,0.7748917748917749,0.7682403433476395,0.7715517241379312,0.767515923566879,0.7953795379537953,0.7811993517017829,0.5680473372781065,0.5565217391304348,0.562225475841874,0.7669421487603306,0.8212389380530973,0.7931623931623931,0.6514131897711979,0.6703601108033241,0.6607508532423209,0.8842794759825328,0.8709677419354839,0.8775731310942578,0.821656050955414,0.7938461538461539,0.8075117370892019,0.5921052631578947,0.569620253164557,0.5806451612903226,0.8735511064278187,0.8707983193277311,0.8721725407680169,0.8532289628180039,0.8790322580645161,0.8659384309831182,0.669051878354204,0.6012861736334405,0.6333615580016935,0.7173524150268337,0.7696737044145874,0.7425925925925926,0.5849056603773585,0.5688073394495413,0.5767441860465117,0.7447916666666666,0.8125,0.7771739130434783,0.5459770114942529,0.5191256830601093,0.5322128851540616,0.5789473684210527,0.3235294117647059,0.4150943396226416,0.5514018691588785,0.5619047619047619,0.5566037735849056,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.5,0.23684210526315788,0.32142857142857145,1.0,0.1875,0.3157894736842105,0.05333333333333334,0.13793103448275862,0.07692307692307693,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,spacy_small,Muslim names,7
2,1.325641393661499,0.9991031390134528,0.996415770609319,0.9959199920390088,0.9961678196386802,0.9471429283116625,0.9478403826034971,0.6323529411764706,0.5394265232974911,0.5822050290135397,0.6486486486486487,0.5333333333333333,0.5853658536585367,0.6868686868686869,0.5619834710743802,0.6181818181818183,0.6017699115044248,0.7083333333333334,0.6507177033492824,0.5948275862068966,0.42857142857142855,0.4981949458483754,0.6180371352785146,0.5331807780320366,0.5724815724815724,0.7856395956779365,0.7383828996282528,0.7478260869565218,0.7543859649122807,0.7510917030567685,0.793036750483559,0.7509157509157509,0.7714016933207902,0.5809128630705395,0.6167400881057269,0.5982905982905983,0.8028322440087146,0.778247096092925,0.7903485254691688,0.7798165137614679,0.794392523364486,0.7870370370370371,0.7802547770700637,0.8085808580858086,0.7941653160453809,0.5756676557863502,0.5623188405797102,0.5689149560117303,0.7635467980295566,0.8230088495575221,0.7921635434412265,0.6545209176788124,0.6717451523545707,0.6630211893369787,0.8801742919389978,0.8688172043010752,0.8744588744588744,0.8222222222222222,0.796923076923077,0.809375,0.589041095890411,0.5443037974683544,0.5657894736842106,0.8777660695468915,0.875,0.8763808521830616,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6768953068592057,0.6028938906752411,0.6377551020408163,0.7173524150268337,0.7696737044145874,0.7425925925925926,0.6595744680851063,0.5688073394495413,0.6108374384236452,0.7447916666666666,0.8125,0.7771739130434783,0.5284090909090909,0.5081967213114754,0.5181058495821727,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5566037735849056,0.5619047619047619,0.5592417061611374,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.5416666666666666,0.34210526315789475,0.4193548387096774,0.75,0.1875,0.3,0.05063291139240506,0.13793103448275862,0.07407407407407407,0.375,0.29411764705882354,0.3296703296703296,0.6491228070175439,0.7254901960784313,0.6851851851851852,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,spacy_small,Muslim names,7
3,1.2109673023223877,0.9991550275858642,0.9965236392530791,0.9961278792692613,0.9963257199602781,0.9469184890656064,0.9476143141153082,0.6645569620253164,0.5645161290322581,0.6104651162790699,0.7096774193548387,0.6111111111111112,0.6567164179104478,0.6732673267326733,0.5619834710743802,0.6126126126126127,0.6238532110091743,0.7083333333333334,0.6634146341463415,0.6330275229357798,0.42857142857142855,0.5111111111111111,0.6621983914209115,0.5652173913043478,0.6098765432098764,0.7844977407021203,0.7374884151992587,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.7861271676300579,0.7472527472527473,0.7661971830985915,0.5763747454175153,0.6233480176211453,0.598941798941799,0.7965179542981502,0.7729672650475184,0.7845659163987139,0.8008298755186722,0.8143459915611815,0.8075313807531381,0.7707006369426752,0.7986798679867987,0.7844408427876822,0.5791044776119403,0.5623188405797102,0.5705882352941176,0.7648026315789473,0.8230088495575221,0.7928388746803068,0.6585365853658537,0.6731301939058172,0.6657534246575342,0.8779956427015251,0.8666666666666667,0.8722943722943723,0.8210862619808307,0.7907692307692308,0.8056426332288402,0.6111111111111112,0.5569620253164557,0.5827814569536424,0.8735511064278187,0.8707983193277311,0.8721725407680169,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6792792792792792,0.6061093247588425,0.6406117247238743,0.7168458781362007,0.7677543186180422,0.7414272474513437,0.6391752577319587,0.5688073394495413,0.6019417475728154,0.7395833333333334,0.8068181818181818,0.7717391304347826,0.5511363636363636,0.5300546448087432,0.5403899721448467,0.5714285714285714,0.35294117647058826,0.43636363636363634,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.4444444444444444,0.21052631578947367,0.2857142857142857,1.0,0.1875,0.3157894736842105,0.05,0.13793103448275862,0.07339449541284404,0.40476190476190477,0.3333333333333333,0.3655913978494623,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,spacy_small,Muslim names,7
4,1.218599557876587,0.9991556151591914,0.9963275434243176,0.9960309585235165,0.9961792288989232,0.946558060991358,0.947253402205225,0.6407563025210085,0.546594982078853,0.5899419729206964,0.6923076923076923,0.55,0.6130030959752323,0.6699029126213593,0.5702479338842975,0.6160714285714286,0.591304347826087,0.7083333333333334,0.6445497630331755,0.6,0.42857142857142855,0.5,0.6327077747989276,0.540045766590389,0.582716049382716,0.7824929080067156,0.7367872648335745,0.7565217391304347,0.7631578947368421,0.7598253275109169,0.7895752895752896,0.7490842490842491,0.7687969924812029,0.5814432989690722,0.6211453744493393,0.6006389776357828,0.7973856209150327,0.7729672650475184,0.7849865951742628,0.7736625514403292,0.7736625514403292,0.7736625514403292,0.7763578274760383,0.801980198019802,0.788961038961039,0.5777126099706745,0.5710144927536231,0.5743440233236152,0.7565359477124183,0.8194690265486726,0.7867459643160577,0.6514131897711979,0.6703601108033241,0.6607508532423209,0.8736383442265795,0.8623655913978494,0.867965367965368,0.8205128205128205,0.7876923076923077,0.803767660910518,0.6081081081081081,0.569620253164557,0.5882352941176471,0.8756585879873551,0.8728991596638656,0.8742766964755392,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6787003610108303,0.6045016077170418,0.6394557823129251,0.7227191413237924,0.7754318618042226,0.7481481481481481,0.6122448979591837,0.5504587155963303,0.5797101449275363,0.7461139896373057,0.8181818181818182,0.7804878048780487,0.5340909090909091,0.5136612021857924,0.5236768802228412,0.6,0.35294117647058826,0.4444444444444445,0.5471698113207547,0.5523809523809524,0.5497630331753556,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8,0.26666666666666666,0.4,0.5,0.23684210526315788,0.32142857142857145,0.75,0.1875,0.3,0.0547945205479452,0.13793103448275862,0.0784313725490196,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.6551724137931034,0.7450980392156863,0.6972477064220184,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.15789473684210525,0.17647058823529413,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,spacy_small,Muslim names,7
5,1.206071376800537,0.9991040318566451,0.9964193355878257,0.9959240481161149,0.9961716302888679,0.9471955407355795,0.9478923008012741,0.6476793248945147,0.5501792114695341,0.5949612403100776,0.6733333333333333,0.5611111111111111,0.6121212121212122,0.69,0.5702479338842975,0.6244343891402714,0.6415094339622641,0.7083333333333334,0.6732673267326733,0.5847457627118644,0.42857142857142855,0.4946236559139785,0.6363636363636364,0.5446224256292906,0.5869297163995068,0.78488945627575,0.7383812010443864,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.7911025145067698,0.7490842490842491,0.7695202257761053,0.5723014256619144,0.6189427312775331,0.5947089947089947,0.7980456026058632,0.7761351636747624,0.7869379014989293,0.8066037735849056,0.7633928571428571,0.7844036697247707,0.7731629392971247,0.7986798679867987,0.7857142857142856,0.5835777126099707,0.5768115942028985,0.5801749271137026,0.7581168831168831,0.8265486725663717,0.7908552074513124,0.6585695006747638,0.6759002770083102,0.6671223513328777,0.8799126637554585,0.8666666666666667,0.8732394366197183,0.8295819935691319,0.7938461538461539,0.8113207547169812,0.6216216216216216,0.5822784810126582,0.6013071895424836,0.8764519535374868,0.8718487394957983,0.8741442864665614,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6837294332723949,0.6012861736334405,0.6398631308810949,0.725314183123878,0.7754318618042226,0.7495361781076066,0.6078431372549019,0.5688073394495413,0.5876777251184834,0.7319587628865979,0.8068181818181818,0.7675675675675675,0.5480225988700564,0.5300546448087432,0.5388888888888889,0.6,0.35294117647058826,0.4444444444444445,0.5566037735849056,0.5619047619047619,0.5592417061611374,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.391304347826087,0.23684210526315788,0.2950819672131147,0.75,0.1875,0.3,0.05263157894736842,0.13793103448275862,0.07619047619047618,0.3902439024390244,0.3137254901960784,0.34782608695652173,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.1875,0.17647058823529413,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,spacy_small,Muslim names,7
6,1.3175380229949951,0.9991549435800566,0.9963246250124168,0.9960278053624627,0.9961761930774196,0.9466149716671637,0.9473108658912416,0.6226415094339622,0.532258064516129,0.5739130434782608,0.6571428571428571,0.5111111111111111,0.575,0.6601941747572816,0.5619834710743802,0.6071428571428572,0.6181818181818182,0.7083333333333334,0.6601941747572815,0.5564516129032258,0.42857142857142855,0.4842105263157894,0.6122994652406417,0.5240274599542334,0.5647348951911221,0.7836569110402781,0.7372080894709393,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.7857142857142857,0.7454212454212454,0.7650375939849624,0.5799180327868853,0.6233480176211453,0.6008492569002123,0.7967213114754098,0.7697993664202746,0.7830290010741139,0.8043478260869565,0.7872340425531915,0.795698924731183,0.7763578274760383,0.801980198019802,0.788961038961039,0.5823529411764706,0.5739130434782609,0.578102189781022,0.7673267326732673,0.8230088495575221,0.7941929974380871,0.654054054054054,0.6703601108033241,0.6621067031463749,0.8758169934640523,0.864516129032258,0.8701298701298701,0.821656050955414,0.7938461538461539,0.8075117370892019,0.5921052631578947,0.569620253164557,0.5806451612903226,0.8752642706131079,0.8697478991596639,0.8724973656480505,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6720720720720721,0.5996784565916399,0.6338147833474936,0.7183600713012478,0.7735124760076776,0.744916820702403,0.5794392523364486,0.5688073394495413,0.5740740740740741,0.7447916666666666,0.8125,0.7771739130434783,0.5542857142857143,0.5300546448087432,0.5418994413407823,0.5909090909090909,0.38235294117647056,0.46428571428571425,0.5673076923076923,0.5619047619047619,0.5645933014354066,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.45,0.23684210526315788,0.3103448275862069,0.6,0.1875,0.2857142857142857,0.05405405405405406,0.13793103448275862,0.07766990291262137,0.38095238095238093,0.3137254901960784,0.3440860215053763,0.6551724137931034,0.7450980392156863,0.6972477064220184,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,spacy_small,Muslim names,7
7,1.2094900608062744,0.9991541026023785,0.9963209704683306,0.9960238568588469,0.9961723915096684,0.9470070159725331,0.9477036373588097,0.6284501061571125,0.5304659498207885,0.5753158406219631,0.6453900709219859,0.5055555555555555,0.5669781931464174,0.6938775510204082,0.5619834710743802,0.6210045662100456,0.5964912280701754,0.7083333333333334,0.6476190476190476,0.5847457627118644,0.42857142857142855,0.4946236559139785,0.6112600536193029,0.5217391304347826,0.5629629629629629,0.7840111388292625,0.7371229698375871,0.7478260869565218,0.7543859649122807,0.7510917030567685,0.7857142857142857,0.7454212454212454,0.7650375939849624,0.5714285714285714,0.6167400881057269,0.5932203389830508,0.7956521739130434,0.7729672650475184,0.7841456882699517,0.7903930131004366,0.8044444444444444,0.7973568281938325,0.7699680511182109,0.7953795379537953,0.7824675324675324,0.5705882352941176,0.5623188405797102,0.5664233576642336,0.7630718954248366,0.8265486725663717,0.7935429056924382,0.6540027137042063,0.667590027700831,0.660726525017135,0.8842794759825328,0.8709677419354839,0.8775731310942578,0.8248407643312102,0.796923076923077,0.8106416275430359,0.6,0.569620253164557,0.5844155844155844,0.8726315789473684,0.8707983193277311,0.8717139852786541,0.8568627450980392,0.8810483870967742,0.8687872763419483,0.6805054151624549,0.6061093247588425,0.6411564625850341,0.718132854578097,0.7677543186180422,0.7421150278293135,0.6041666666666666,0.5321100917431193,0.5658536585365854,0.7447916666666666,0.8125,0.7771739130434783,0.56,0.5355191256830601,0.547486033519553,0.6,0.35294117647058826,0.4444444444444445,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.5263157894736842,0.2631578947368421,0.35087719298245607,1.0,0.1875,0.3157894736842105,0.05194805194805195,0.13793103448275862,0.07547169811320754,0.375,0.29411764705882354,0.3296703296703296,0.6440677966101694,0.7450980392156863,0.6909090909090908,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,spacy_small,Muslim names,7
8,1.2009572982788086,0.9991042993630573,0.9964204036989162,0.9959252633671238,0.996172772006561,0.9458652602248979,0.9465618469499454,0.6452282157676349,0.557347670250896,0.5980769230769232,0.7,0.5833333333333334,0.6363636363636365,0.69,0.5702479338842975,0.6244343891402714,0.591304347826087,0.7083333333333334,0.6445497630331755,0.5897435897435898,0.42857142857142855,0.49640287769784175,0.6335078534031413,0.5537757437070938,0.590964590964591,0.7845957545528361,0.7376478775226166,0.75,0.7631578947368421,0.7565217391304349,0.7915057915057915,0.7509157509157509,0.7706766917293232,0.5790554414784395,0.6211453744493393,0.5993623804463336,0.7982551799345693,0.7729672650475184,0.7854077253218885,0.776824034334764,0.7973568281938326,0.7869565217391303,0.7738853503184714,0.801980198019802,0.787682333873582,0.5722713864306784,0.5623188405797102,0.5672514619883042,0.764026402640264,0.8194690265486726,0.7907771135781384,0.654054054054054,0.6703601108033241,0.6621067031463749,0.8782608695652174,0.8688172043010752,0.8735135135135135,0.8158730158730159,0.7907692307692308,0.8031250000000001,0.5921052631578947,0.569620253164557,0.5806451612903226,0.8756585879873551,0.8728991596638656,0.8742766964755392,0.8549019607843137,0.8790322580645161,0.8667992047713717,0.6714801444043321,0.5980707395498392,0.6326530612244898,0.7246376811594203,0.7677543186180422,0.7455731593662628,0.6213592233009708,0.5871559633027523,0.6037735849056604,0.75,0.8181818181818182,0.7826086956521738,0.563953488372093,0.5300546448087432,0.5464788732394367,0.6,0.35294117647058826,0.4444444444444445,0.5660377358490566,0.5714285714285714,0.5687203791469193,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.47619047619047616,0.2631578947368421,0.3389830508474576,1.0,0.1875,0.3157894736842105,0.05405405405405406,0.13793103448275862,0.07766990291262137,0.37209302325581395,0.3137254901960784,0.3404255319148936,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.8648648648648649,0.8205128205128205,0.8421052631578947,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,spacy_small,Muslim names,7
9,1.1947190761566162,0.9991531755915317,0.9963169420664941,0.9960195044283013,0.9961682010450361,0.9463040446304045,0.9470013947001393,0.6252676659528907,0.5232974910394266,0.5697560975609756,0.6417910447761194,0.4777777777777778,0.5477707006369428,0.69,0.5702479338842975,0.6244343891402714,0.6126126126126126,0.7083333333333334,0.6570048309178743,0.5655737704918032,0.42857142857142855,0.48763250883392223,0.6076294277929155,0.5102974828375286,0.554726368159204,0.7825026141512721,0.7361756505576208,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.7816091954022989,0.7472527472527473,0.7640449438202248,0.570264765784114,0.6167400881057269,0.5925925925925924,0.8030634573304157,0.7750791974656811,0.7888232133261687,0.7932692307692307,0.7710280373831776,0.7819905213270142,0.7738853503184714,0.801980198019802,0.787682333873582,0.5730994152046783,0.5681159420289855,0.5705967976710334,0.7622950819672131,0.8230088495575221,0.7914893617021276,0.6518817204301075,0.6717451523545707,0.6616643929058662,0.8796498905908097,0.864516129032258,0.8720173535791756,0.8237179487179487,0.7907692307692308,0.8069073783359498,0.5789473684210527,0.5569620253164557,0.567741935483871,0.8756585879873551,0.8728991596638656,0.8742766964755392,0.8509803921568627,0.875,0.8628230616302187,0.6745454545454546,0.5964630225080386,0.6331058020477816,0.7199281867145422,0.7696737044145874,0.7439703153988869,0.6288659793814433,0.5596330275229358,0.5922330097087379,0.7486910994764397,0.8125,0.779291553133515,0.5402298850574713,0.5136612021857924,0.5266106442577031,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5619047619047619,0.5619047619047619,0.5619047619047619,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.7142857142857143,0.3333333333333333,0.4545454545454545,0.4482758620689655,0.34210526315789475,0.3880597014925373,0.75,0.1875,0.3,0.05405405405405406,0.13793103448275862,0.07766990291262137,0.3902439024390244,0.3137254901960784,0.34782608695652173,0.6379310344827587,0.7254901960784313,0.6788990825688075,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,spacy_small,Muslim names,7
10,1.1987249851226807,0.9991532599491956,0.9965163730466806,0.9961197890757139,0.9963180415961788,0.9464614771651976,0.9471587230439762,0.6405919661733616,0.543010752688172,0.5877788554801164,0.6666666666666666,0.5444444444444444,0.599388379204893,0.6868686868686869,0.5619834710743802,0.6181818181818183,0.6017699115044248,0.7083333333333334,0.6507177033492824,0.6052631578947368,0.42857142857142855,0.5018181818181818,0.6283422459893048,0.5377574370709383,0.5795314426633785,0.7829016145893832,0.7363530778164925,0.75,0.7631578947368421,0.7565217391304349,0.780114722753346,0.7472527472527473,0.7633302151543498,0.5720081135902637,0.6211453744493393,0.5955649419218585,0.799781181619256,0.7719112988384371,0.7855991402471788,0.8,0.7592592592592593,0.7790973871733967,0.7731629392971247,0.7986798679867987,0.7857142857142856,0.5877192982456141,0.5826086956521739,0.5851528384279475,0.7635467980295566,0.8230088495575221,0.7921635434412265,0.6554054054054054,0.6717451523545707,0.6634746922024624,0.8779956427015251,0.8666666666666667,0.8722943722943723,0.8210862619808307,0.7907692307692308,0.8056426332288402,0.5974025974025974,0.5822784810126582,0.5897435897435898,0.8763213530655392,0.8707983193277311,0.8735511064278187,0.8571428571428571,0.8830645161290323,0.8699106256206554,0.6738738738738739,0.6012861736334405,0.6355140186915887,0.7163375224416517,0.7658349328214972,0.7402597402597403,0.6210526315789474,0.5412844036697247,0.5784313725490196,0.7395833333333334,0.8068181818181818,0.7717391304347826,0.5454545454545454,0.5245901639344263,0.5348189415041782,0.6190476190476191,0.38235294117647056,0.4727272727272727,0.5566037735849056,0.5619047619047619,0.5592417061611374,0.8813559322033898,0.8253968253968254,0.8524590163934426,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.36,0.23684210526315788,0.2857142857142857,0.75,0.1875,0.3,0.05333333333333334,0.13793103448275862,0.07692307692307693,0.375,0.29411764705882354,0.3296703296703296,0.6440677966101694,0.7450980392156863,0.6909090909090908,0.8888888888888888,0.8205128205128205,0.8533333333333333,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,spacy_small,Muslim names,7
