,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
12,0.8429856300354004,0.9991567042015973,0.9963322759714512,0.9960360717471014,0.9961841518410229,0.957833118364917,0.958527631709495,0.7832699619771863,0.7383512544802867,0.7601476014760149,0.6880733944954128,0.6198347107438017,0.6521739130434783,0.7547169811320755,0.8333333333333334,0.7920792079207922,0.8357487922705314,0.9611111111111111,0.8940568475452196,0.8076923076923077,0.5217391304347826,0.6339622641509435,0.8081534772182254,0.7711670480549199,0.7892271662763465,0.8196834931269492,0.777893277893278,0.7904761904761904,0.7280701754385965,0.7579908675799086,0.8396946564885496,0.8058608058608059,0.8224299065420559,0.6431623931623932,0.6629955947136564,0.6529284164859003,0.8317358892438764,0.8247096092925026,0.8282078472958642,0.8726591760299626,0.91015625,0.8910133843212237,0.7954545454545454,0.8085808580858086,0.801963993453355,0.6686746987951807,0.6434782608695652,0.655834564254062,0.7893890675241158,0.8690265486725663,0.8272957034540859,0.6909340659340659,0.6966759002770083,0.6937931034482758,0.899343544857768,0.8838709677419355,0.8915401301518437,0.879746835443038,0.8553846153846154,0.8673946957878316,0.6951219512195121,0.7215189873417721,0.7080745341614906,0.8782791185729276,0.8792016806722689,0.878740157480315,0.8976377952755905,0.9193548387096774,0.9083665338645418,0.727580372250423,0.6913183279742765,0.7089859851607584,0.6458333333333334,0.5688073394495413,0.6048780487804879,0.7593283582089553,0.781190019193858,0.7701040681173131,0.7593582887700535,0.8068181818181818,0.7823691460055097,0.6069364161849711,0.5737704918032787,0.5898876404494382,0.36,0.2647058823529412,0.30508474576271183,0.6568627450980392,0.638095238095238,0.6473429951690821,0.9107142857142857,0.8095238095238095,0.8571428571428571,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.68,0.4473684210526316,0.5396825396825397,0.8333333333333334,0.3125,0.45454545454545453,0.6166666666666667,0.7254901960784313,0.6666666666666666,0.09210526315789473,0.2413793103448276,0.13333333333333333,0.4878048780487805,0.39215686274509803,0.43478260869565216,0.8421052631578947,0.8205128205128205,0.8311688311688312,0.15384615384615385,0.11764705882352941,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,spacy_medium,Male names,1
13,0.8427524566650391,0.9991551955473835,0.9959285004965244,0.9958296097706285,0.9958790526786158,0.9572088862382585,0.957904676705929,0.7722960151802657,0.7293906810035843,0.7502304147465437,0.7009345794392523,0.6198347107438017,0.6578947368421053,0.7476635514018691,0.8333333333333334,0.7881773399014778,0.8106796116504854,0.9277777777777778,0.8652849740932642,0.794392523364486,0.5279503105590062,0.6343283582089552,0.7904761904761904,0.7597254004576659,0.7747957992998833,0.8225489061233938,0.7806007292088664,0.7904761904761904,0.7280701754385965,0.7579908675799086,0.8445297504798465,0.8058608058608059,0.824742268041237,0.639412997903564,0.6718061674008811,0.6552094522019334,0.8340425531914893,0.8278775079197466,0.8309485956544781,0.8828451882845189,0.8940677966101694,0.8884210526315789,0.7947882736156352,0.8052805280528053,0.8000000000000002,0.6735905044510386,0.6579710144927536,0.6656891495601174,0.792,0.8761061946902655,0.8319327731092437,0.6926229508196722,0.7022160664819944,0.6973865199449795,0.8995633187772926,0.886021505376344,0.8927410617551463,0.879746835443038,0.8553846153846154,0.8673946957878316,0.6951219512195121,0.7215189873417721,0.7080745341614906,0.8825995807127882,0.884453781512605,0.8835257082896117,0.8976377952755905,0.9193548387096774,0.9083665338645418,0.7333333333333333,0.6897106109324759,0.7108533554266777,0.6666666666666666,0.5871559633027523,0.6243902439024391,0.7672253258845437,0.7907869481765835,0.77882797731569,0.7606382978723404,0.8125,0.7857142857142858,0.611764705882353,0.5683060109289617,0.5892351274787535,0.375,0.2647058823529412,0.31034482758620696,0.6442307692307693,0.638095238095238,0.6411483253588517,0.8947368421052632,0.8095238095238095,0.8500000000000001,0.5,0.3333333333333333,0.4,0.7083333333333334,0.4473684210526316,0.5483870967741936,0.7142857142857143,0.3125,0.43478260869565216,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.0945945945945946,0.2413793103448276,0.13592233009708737,0.5,0.39215686274509803,0.4395604395604396,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.1,0.058823529411764705,0.07407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,spacy_medium,Male names,1
14,0.8444764614105225,0.9991550275858642,0.9963249900675407,0.996028199781551,0.9961765728189087,0.9570058153983796,0.9577016750335505,0.7832699619771863,0.7383512544802867,0.7601476014760149,0.6880733944954128,0.6198347107438017,0.6521739130434783,0.7476635514018691,0.8333333333333334,0.7881773399014778,0.8341463414634146,0.95,0.8883116883116882,0.819047619047619,0.5341614906832298,0.6466165413533834,0.8081534772182254,0.7711670480549199,0.7892271662763465,0.8183870780987669,0.7768901238856084,0.7980769230769231,0.7280701754385965,0.761467889908257,0.8387715930902111,0.8003663003663004,0.8191190253045924,0.6352201257861635,0.6674008810572687,0.6509129967776583,0.8322649572649573,0.82259767687434,0.8274030801911842,0.8833333333333333,0.8983050847457628,0.8907563025210085,0.7915309446254072,0.801980198019802,0.7967213114754098,0.6526946107784432,0.6318840579710145,0.6421207658321061,0.789983844911147,0.8654867256637168,0.8260135135135135,0.6912568306010929,0.7008310249307479,0.6960110041265475,0.9017467248908297,0.8881720430107527,0.894907908992416,0.8793650793650793,0.8523076923076923,0.8656250000000001,0.6746987951807228,0.7088607594936709,0.691358024691358,0.8766980146290491,0.8813025210084033,0.8789942378208486,0.8974358974358975,0.9173387096774194,0.9072781655034895,0.7239057239057239,0.6913183279742765,0.7072368421052632,0.6458333333333334,0.5688073394495413,0.6048780487804879,0.7636022514071295,0.781190019193858,0.7722960151802656,0.7659574468085106,0.8181818181818182,0.7912087912087913,0.6294117647058823,0.5846994535519126,0.6062322946175637,0.375,0.2647058823529412,0.31034482758620696,0.6633663366336634,0.638095238095238,0.6504854368932038,0.9272727272727272,0.8095238095238095,0.864406779661017,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.625,0.39473684210526316,0.48387096774193544,0.8333333333333334,0.3125,0.45454545454545453,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.09333333333333334,0.2413793103448276,0.1346153846153846,0.46511627906976744,0.39215686274509803,0.425531914893617,0.8421052631578947,0.8205128205128205,0.8311688311688312,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,spacy_medium,Male names,1
15,1.1452434062957764,0.9991038534302499,0.9964186231595702,0.9959232375459879,0.9961708687652294,0.957188371166866,0.9578853046594981,0.7836812144212524,0.7401433691756273,0.7612903225806453,0.6851851851851852,0.6115702479338843,0.6462882096069869,0.7547169811320755,0.8333333333333334,0.7920792079207922,0.8277511961722488,0.9611111111111111,0.8894601542416452,0.8269230769230769,0.5341614906832298,0.6490566037735849,0.8090692124105012,0.7757437070938215,0.7920560747663551,0.8165584415584416,0.7759290393646008,0.8,0.7368421052631579,0.7671232876712328,0.8371647509578544,0.8003663003663004,0.8183520599250936,0.6417910447761194,0.6629955947136564,0.6522210184182016,0.8297644539614561,0.8183738120380147,0.8240297713981926,0.8728070175438597,0.8963963963963963,0.8844444444444445,0.7928802588996764,0.8085808580858086,0.8006535947712419,0.6617210682492581,0.6463768115942029,0.6539589442815249,0.7859424920127795,0.8707964601769912,0.8261964735516373,0.6876712328767123,0.6952908587257618,0.6914600550964187,0.8978260869565218,0.8881720430107527,0.892972972972973,0.8706624605678234,0.8492307692307692,0.8598130841121496,0.6785714285714286,0.7215189873417721,0.6993865030674846,0.8773584905660378,0.8792016806722689,0.8782791185729277,0.8976377952755905,0.9193548387096774,0.9083665338645418,0.7278911564625851,0.6881028938906752,0.7074380165289258,0.6666666666666666,0.5688073394495413,0.6138613861386139,0.7597042513863216,0.7888675623800384,0.7740112994350283,0.7540106951871658,0.8011363636363636,0.7768595041322314,0.6153846153846154,0.5683060109289617,0.5909090909090909,0.375,0.2647058823529412,0.31034482758620696,0.6534653465346535,0.6285714285714286,0.6407766990291262,0.9259259259259259,0.7936507936507936,0.8547008547008547,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5925925925925926,0.42105263157894735,0.49230769230769234,0.8333333333333334,0.3125,0.45454545454545453,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.0945945945945946,0.2413793103448276,0.13592233009708737,0.4878048780487805,0.39215686274509803,0.43478260869565216,0.8421052631578947,0.8205128205128205,0.8311688311688312,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,spacy_medium,Male names,1
16,0.8388745784759521,0.9991539342059425,0.9963202386872203,0.9960230662159475,0.9961716302888679,0.957248793112029,0.9578460160254816,0.7782026768642447,0.7293906810035843,0.7530064754856614,0.7009345794392523,0.6198347107438017,0.6578947368421053,0.7547169811320755,0.8333333333333334,0.7920792079207922,0.8195121951219512,0.9333333333333333,0.8727272727272727,0.8,0.5217391304347826,0.6315789473684211,0.7980769230769231,0.7597254004576659,0.7784290738569754,0.8185981796046148,0.7765797101449275,0.8095238095238095,0.7456140350877193,0.776255707762557,0.8393881453154876,0.8040293040293041,0.8213283442469598,0.6442105263157895,0.6740088105726872,0.658772874058127,0.8292422625400213,0.8204857444561774,0.8248407643312101,0.8810572687224669,0.8968609865470852,0.8888888888888888,0.7824675324675324,0.7953795379537953,0.7888707037643208,0.6616766467065869,0.6405797101449275,0.6509572901325479,0.78330658105939,0.863716814159292,0.8215488215488215,0.6903137789904502,0.7008310249307479,0.6955326460481099,0.8973799126637555,0.8838709677419355,0.8905742145178766,0.8789808917197452,0.8492307692307692,0.863849765258216,0.6785714285714286,0.7215189873417721,0.6993865030674846,0.8797071129707112,0.8834033613445378,0.8815513626834381,0.8976377952755905,0.9193548387096774,0.9083665338645418,0.7254237288135593,0.6881028938906752,0.7062706270627064,0.6666666666666666,0.5871559633027523,0.6243902439024391,0.7570093457943925,0.7773512476007678,0.7670454545454546,0.7553191489361702,0.8068181818181818,0.7802197802197802,0.6153846153846154,0.5683060109289617,0.5909090909090909,0.391304347826087,0.2647058823529412,0.3157894736842105,0.6568627450980392,0.638095238095238,0.6473429951690821,0.9107142857142857,0.8095238095238095,0.8571428571428571,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.7083333333333334,0.4473684210526316,0.5483870967741936,0.8333333333333334,0.3125,0.45454545454545453,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.09333333333333334,0.2413793103448276,0.1346153846153846,0.47619047619047616,0.39215686274509803,0.4301075268817204,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.18181818181818182,0.11764705882352941,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,spacy_medium,Male names,1
17,0.8419592380523682,0.9991551115749714,0.996325355050154,0.9960285941223193,0.996176952484981,0.9570100889617812,0.9577058794294518,0.7784090909090909,0.7365591397849462,0.7569060773480663,0.6818181818181818,0.6198347107438017,0.6493506493506493,0.7547169811320755,0.8333333333333334,0.7920792079207922,0.8300970873786407,0.95,0.8860103626943004,0.8018867924528302,0.5279503105590062,0.6367041198501874,0.8038277511961722,0.7688787185354691,0.7859649122807018,0.8190553368835378,0.7780285929270127,0.8,0.7368421052631579,0.7671232876712328,0.8426103646833013,0.8040293040293041,0.8228678537956888,0.6357894736842106,0.6651982378854625,0.6501614639397201,0.8319148936170213,0.8257655755015839,0.8288288288288288,0.8724279835390947,0.8945147679324894,0.8833333333333334,0.7928802588996764,0.8085808580858086,0.8006535947712419,0.6726726726726727,0.6492753623188405,0.6607669616519175,0.789049919484702,0.8672566371681416,0.8263069139966274,0.6880984952120383,0.6966759002770083,0.692360633172746,0.9021739130434783,0.8924731182795699,0.8972972972972973,0.8765822784810127,0.8523076923076923,0.8642745709828392,0.6785714285714286,0.7215189873417721,0.6993865030674846,0.8811777076761304,0.8802521008403361,0.880714661061482,0.8994082840236687,0.9193548387096774,0.909272183449651,0.7292724196277496,0.6929260450160771,0.7106347897774113,0.625,0.5504587155963303,0.5853658536585367,0.7664783427495292,0.781190019193858,0.7737642585551331,0.7473684210526316,0.8068181818181818,0.7759562841530054,0.6069364161849711,0.5737704918032787,0.5898876404494382,0.375,0.2647058823529412,0.31034482758620696,0.6568627450980392,0.638095238095238,0.6473429951690821,0.9107142857142857,0.8095238095238095,0.8571428571428571,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6956521739130435,0.42105263157894735,0.5245901639344263,0.8333333333333334,0.3125,0.45454545454545453,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.09722222222222222,0.2413793103448276,0.1386138613861386,0.5,0.4117647058823529,0.45161290322580644,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.18181818181818182,0.11764705882352941,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,spacy_medium,Male names,1
18,0.841865062713623,0.9991541867754614,0.9963213362497514,0.9960242520624193,0.996172772006561,0.9569630329867158,0.9576595850539827,0.7695238095238095,0.7240143369175627,0.7460757156048015,0.6944444444444444,0.6198347107438017,0.6550218340611353,0.7407407407407407,0.8333333333333334,0.7843137254901961,0.806930693069307,0.9055555555555556,0.8534031413612565,0.8037383177570093,0.5341614906832298,0.6417910447761194,0.7889688249400479,0.7528604118993135,0.7704918032786886,0.8188246203778834,0.7775137641263401,0.7961165048543689,0.7192982456140351,0.7557603686635944,0.8377862595419847,0.8040293040293041,0.8205607476635515,0.6413502109704642,0.6696035242290749,0.6551724137931034,0.8347547974413646,0.8268215417106652,0.8307692307692308,0.8589743589743589,0.8893805309734514,0.8739130434782608,0.7961165048543689,0.8118811881188119,0.803921568627451,0.6726726726726727,0.6492753623188405,0.6607669616519175,0.7877813504823151,0.8672566371681416,0.8256107834877844,0.6826265389876881,0.6911357340720221,0.6868547832071576,0.9,0.8903225806451613,0.8951351351351351,0.8761904761904762,0.8492307692307692,0.8625,0.6867469879518072,0.7215189873417721,0.7037037037037036,0.8792016806722689,0.8792016806722689,0.8792016806722689,0.8976377952755905,0.9193548387096774,0.9083665338645418,0.7325383304940375,0.6913183279742765,0.7113316790736145,0.6382978723404256,0.5504587155963303,0.5911330049261083,0.7659176029962547,0.7850287907869482,0.7753554502369668,0.7606382978723404,0.8125,0.7857142857142858,0.6235294117647059,0.5792349726775956,0.6005665722379604,0.36,0.2647058823529412,0.30508474576271183,0.6504854368932039,0.638095238095238,0.6442307692307692,0.9272727272727272,0.8095238095238095,0.864406779661017,0.5,0.3333333333333333,0.4,0.6296296296296297,0.4473684210526316,0.5230769230769231,0.8333333333333334,0.3125,0.45454545454545453,0.6166666666666667,0.7254901960784313,0.6666666666666666,0.0958904109589041,0.2413793103448276,0.13725490196078433,0.47619047619047616,0.39215686274509803,0.4301075268817204,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,spacy_medium,Male names,1
19,0.8370349407196045,0.9991557828872226,0.996526744070656,0.9961313361769666,0.9963290008929457,0.9577912404409573,0.9584864435395769,0.7878787878787878,0.7455197132616488,0.7661141804788213,0.6944444444444444,0.6198347107438017,0.6550218340611353,0.7476635514018691,0.8333333333333334,0.7881773399014778,0.8461538461538461,0.9777777777777777,0.9072164948453608,0.8095238095238095,0.5279503105590062,0.6390977443609023,0.8119047619047619,0.7803203661327232,0.795799299883314,0.8188757807078418,0.7778870063031283,0.8076923076923077,0.7368421052631579,0.7706422018348624,0.842911877394636,0.8058608058608059,0.8239700374531835,0.6405919661733616,0.6674008810572687,0.6537216828478966,0.8351177730192719,0.8236536430834214,0.8293460925039872,0.8972332015810277,0.9227642276422764,0.9098196392785571,0.7882736156351792,0.7986798679867987,0.7934426229508197,0.6776119402985075,0.6579710144927536,0.6676470588235294,0.7829581993569131,0.8619469026548673,0.8205560235888795,0.6886145404663924,0.6952908587257618,0.6919365954514128,0.9,0.8903225806451613,0.8951351351351351,0.8706624605678234,0.8492307692307692,0.8598130841121496,0.6785714285714286,0.7215189873417721,0.6993865030674846,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.8976377952755905,0.9193548387096774,0.9083665338645418,0.7288135593220338,0.6913183279742765,0.7095709570957095,0.625,0.5504587155963303,0.5853658536585367,0.7602230483271375,0.7850287907869482,0.7724268177525968,0.7526881720430108,0.7954545454545454,0.7734806629834253,0.6190476190476191,0.5683060109289617,0.5925925925925926,0.375,0.2647058823529412,0.31034482758620696,0.6470588235294118,0.6285714285714286,0.6376811594202899,0.9272727272727272,0.8095238095238095,0.864406779661017,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.7727272727272727,0.4473684210526316,0.5666666666666667,0.8333333333333334,0.3125,0.45454545454545453,0.6271186440677966,0.7254901960784313,0.6727272727272727,0.08860759493670886,0.2413793103448276,0.12962962962962965,0.46511627906976744,0.39215686274509803,0.425531914893617,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.14285714285714285,0.11764705882352941,0.12903225806451615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,spacy_medium,Male names,1
