,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,k,model,augmenter,i
0,2.529099941253662,0.999150891563858,0.3923545263998403,0.3921979447271276,0.3922762199381299,0.0,0.0,0.8192307692307692,0.7634408602150538,0.7903525046382189,0.7478260869565218,0.8958333333333334,0.8151658767772512,0.9421965317919075,0.9055555555555556,0.9235127478753541,0.7567567567567568,0.6942148760330579,0.7241379310344828,0.768595041322314,0.577639751552795,0.6595744680851063,0.8361858190709046,0.782608695652174,0.8085106382978723,0,nerda_bert,No augmentation,0
0,2.6798431873321533,0.9984582483712139,0.3863342933757076,0.38810735308789784,0.38721879354967154,0.0,0.0,0.6791171477079796,0.7168458781362007,0.6974716652136007,0.7090909090909091,0.8125,0.7572815533980584,0.8360655737704918,0.85,0.8429752066115703,0.64,0.6611570247933884,0.6504065040650406,0.52046783625731,0.5527950310559007,0.536144578313253,0.6896551724137931,0.7322654462242563,0.7103218645948947,0,nerda_bert,Keystroke errors 2%,1
1,2.4979584217071533,0.9982606967152015,0.37374739557495784,0.3758355781702085,0.3747885782509203,0.0,0.0,0.6760070052539404,0.6917562724014337,0.6837909654561558,0.7281553398058253,0.78125,0.7537688442211056,0.8296703296703297,0.8388888888888889,0.8342541436464089,0.6517857142857143,0.6033057851239669,0.6266094420600858,0.5,0.5403726708074534,0.5194029850746269,0.681917211328976,0.7162471395881007,0.6986607142857143,1,nerda_bert,Keystroke errors 2%,1
2,2.515158176422119,0.9985073141606129,0.38553259141494434,0.3871096478100369,0.38631951013093047,0.0,0.0,0.6622516556291391,0.7168458781362007,0.6884681583476765,0.7288135593220338,0.8958333333333334,0.8037383177570093,0.764102564102564,0.8277777777777777,0.7946666666666665,0.6833333333333333,0.6776859504132231,0.6804979253112033,0.4853801169590643,0.515527950310559,0.5,0.6570247933884298,0.7276887871853547,0.6905537459283388,2,nerda_bert,Keystroke errors 2%,1
3,2.4833030700683594,0.9983604113876882,0.38591269841269843,0.38810735308789784,0.3870069143908869,0.0,0.0,0.654300168634064,0.6953405017921147,0.6741963509991312,0.6851851851851852,0.7708333333333334,0.7254901960784315,0.76,0.8444444444444444,0.8,0.6722689075630253,0.6611570247933884,0.6666666666666667,0.4939759036144578,0.5093167701863354,0.5015290519877675,0.6497890295358649,0.7048054919908466,0.6761800219538967,3,nerda_bert,Keystroke errors 2%,1
4,2.445845127105713,0.998508353221957,0.37900903584549694,0.3808241045595131,0.379914402309147,0.0,0.0,0.6840336134453782,0.7293906810035843,0.7059843885516045,0.7058823529411765,0.875,0.7813953488372093,0.7864583333333334,0.8388888888888889,0.8118279569892473,0.6724137931034483,0.6446280991735537,0.6582278481012658,0.5595238095238095,0.5838509316770186,0.5714285714285714,0.6868475991649269,0.7528604118993135,0.7183406113537117,4,nerda_bert,Keystroke errors 2%,1
5,2.4561967849731445,0.998207171314741,0.3821833366474448,0.38351790880973763,0.3828494596882625,0.0,0.0,0.6762225969645869,0.7186379928315412,0.6967854039965248,0.7289719626168224,0.8125,0.7684729064039408,0.8176795580110497,0.8222222222222222,0.8199445983379502,0.64,0.6611570247933884,0.6504065040650406,0.5277777777777778,0.5900621118012422,0.5571847507331379,0.6858974358974359,0.7345537757437071,0.7093922651933702,5,nerda_bert,Keystroke errors 2%,1
6,2.4570765495300293,0.9977597451087767,0.3809854957281939,0.38261997405966275,0.38180098561401754,0.0,0.0,0.6615905245346869,0.7007168458781362,0.68059181897302,0.7575757575757576,0.78125,0.7692307692307692,0.745,0.8277777777777777,0.7842105263157896,0.6475409836065574,0.6528925619834711,0.6502057613168725,0.5176470588235295,0.546583850931677,0.5317220543806648,0.6652452025586354,0.7139588100686499,0.6887417218543047,6,nerda_bert,Keystroke errors 2%,1
7,2.4383037090301514,0.9981602108298941,0.3758189398451459,0.37773121819814426,0.37677265263472154,0.0,0.0,0.6751269035532995,0.7150537634408602,0.6945169712793733,0.6982758620689655,0.84375,0.7641509433962264,0.8369565217391305,0.8555555555555555,0.8461538461538461,0.6528925619834711,0.6528925619834711,0.6528925619834711,0.5,0.5279503105590062,0.513595166163142,0.6808510638297872,0.7322654462242563,0.7056229327453142,7,nerda_bert,Keystroke errors 2%,1
8,2.538041591644287,0.9987593667808049,0.3771808088818398,0.37962685822608,0.3783998806623241,0.0,0.0,0.7,0.7150537634408602,0.7074468085106382,0.7403846153846154,0.8020833333333334,0.77,0.8157894736842105,0.8611111111111112,0.8378378378378377,0.6666666666666666,0.6115702479338843,0.6379310344827586,0.5636363636363636,0.577639751552795,0.5705521472392637,0.7080610021786492,0.7437070938215103,0.7254464285714286,8,nerda_bert,Keystroke errors 2%,1
9,2.4568164348602295,0.9982620785540494,0.3797957767423416,0.3822208919485184,0.38100447538538035,0.0,0.0,0.6994818652849741,0.7258064516129032,0.7124010554089709,0.7181818181818181,0.8229166666666666,0.7669902912621359,0.806282722513089,0.8555555555555555,0.830188679245283,0.6869565217391305,0.6528925619834711,0.6694915254237288,0.5705521472392638,0.577639751552795,0.5740740740740742,0.7025862068965517,0.7459954233409611,0.7236403995560489,9,nerda_bert,Keystroke errors 2%,1
10,2.508054733276367,0.9983071101374228,0.3845312655333532,0.38591240147660383,0.38522059555821137,0.0,0.0,0.6744186046511628,0.7275985663082437,0.7,0.7192982456140351,0.8541666666666666,0.7809523809523811,0.8102564102564103,0.8777777777777778,0.8426666666666666,0.6666666666666666,0.6446280991735537,0.6554621848739496,0.5,0.546583850931677,0.5222551928783382,0.6762886597938145,0.7505720823798627,0.7114967462039046,10,nerda_bert,Keystroke errors 2%,1
11,2.445380926132202,0.9977103036336485,0.373559793404847,0.37523695500349197,0.37439649594345725,0.0,0.0,0.6611295681063123,0.7132616487455197,0.6862068965517241,0.7428571428571429,0.8125,0.7761194029850748,0.7846153846153846,0.85,0.816,0.6178861788617886,0.628099173553719,0.6229508196721313,0.5083798882681564,0.5652173913043478,0.5352941176470587,0.6722338204592901,0.7368421052631579,0.7030567685589518,11,nerda_bert,Keystroke errors 2%,1
12,2.4315717220306396,0.9979657653187795,0.38215488215488214,0.385014466726529,0.3835793449629741,0.0,0.0,0.6893039049235993,0.7275985663082437,0.7079337401918047,0.6896551724137931,0.8333333333333334,0.7547169811320755,0.8085106382978723,0.8444444444444444,0.8260869565217391,0.6694214876033058,0.6694214876033058,0.6694214876033058,0.5670731707317073,0.577639751552795,0.5723076923076923,0.6944444444444444,0.7437070938215103,0.7182320441988951,12,nerda_bert,Keystroke errors 2%,1
13,2.459501028060913,0.9984606981478723,0.3784828953891919,0.3808241045595131,0.37964989059080967,0.0,0.0,0.6610738255033557,0.7060931899641577,0.6828422876949741,0.6782608695652174,0.8125,0.7393364928909952,0.8105263157894737,0.8555555555555555,0.8324324324324324,0.65,0.6446280991735537,0.6473029045643154,0.49122807017543857,0.5217391304347826,0.5060240963855421,0.6638655462184874,0.7231121281464531,0.6922234392113911,13,nerda_bert,Keystroke errors 2%,1
14,2.4889214038848877,0.9983576369880058,0.38567027725330416,0.387209418337823,0.3864383152444488,0.0,0.0,0.6565656565656566,0.6989247311827957,0.6770833333333334,0.7321428571428571,0.8541666666666666,0.7884615384615384,0.7956989247311828,0.8222222222222222,0.808743169398907,0.635593220338983,0.6198347107438017,0.6276150627615062,0.47752808988764045,0.5279503105590062,0.5014749262536873,0.6617647058823529,0.7208237986270023,0.6900328587075574,14,nerda_bert,Keystroke errors 2%,1
15,2.5222866535186768,0.9981132075471698,0.3776390127862028,0.38012571086501046,0.3788782816229117,0.0,0.0,0.682842287694974,0.7060931899641577,0.6942731277533039,0.7450980392156863,0.7916666666666666,0.7676767676767677,0.8260869565217391,0.8444444444444444,0.8351648351648352,0.6461538461538462,0.6942148760330579,0.6693227091633466,0.5093167701863354,0.5093167701863354,0.5093167701863354,0.6935123042505593,0.7093821510297483,0.7013574660633485,15,nerda_bert,Keystroke errors 2%,1
16,2.4557831287384033,0.9980624968950271,0.3801071003570012,0.38242043300409057,0.3812602576217238,0.0,0.0,0.678391959798995,0.7258064516129032,0.7012987012987012,0.7714285714285715,0.84375,0.8059701492537314,0.827027027027027,0.85,0.8383561643835615,0.5693430656934306,0.6446280991735537,0.6046511627906975,0.5470588235294118,0.577639751552795,0.5619335347432025,0.7108695652173913,0.7482837528604119,0.7290969899665553,16,nerda_bert,Keystroke errors 2%,1
17,2.432877779006958,0.9985087980912616,0.3812785388127854,0.38321859722637935,0.38224610638403744,0.0,0.0,0.679465776293823,0.7293906810035843,0.7035436473638721,0.7339449541284404,0.8333333333333334,0.7804878048780488,0.8404255319148937,0.8777777777777778,0.858695652173913,0.6475409836065574,0.6528925619834711,0.6502057613168725,0.5,0.5590062111801242,0.5278592375366569,0.6876310272536688,0.7505720823798627,0.7177242888402626,17,nerda_bert,Keystroke errors 2%,1
18,2.4274418354034424,0.9983609000149009,0.377268670038679,0.3795270876982939,0.3783945091017607,0.0,0.0,0.6812080536912751,0.7275985663082437,0.7036395147313692,0.719626168224299,0.8020833333333334,0.7586206896551725,0.7839195979899497,0.8666666666666667,0.8232189973614776,0.6754385964912281,0.6363636363636364,0.6553191489361703,0.5454545454545454,0.5962732919254659,0.56973293768546,0.6825726141078838,0.7528604118993135,0.7159956474428727,18,nerda_bert,Keystroke errors 2%,1
19,2.832570791244507,0.9982601779589403,0.3782254863040889,0.38022548139279655,0.37922284690780633,0.0,0.0,0.6762225969645869,0.7186379928315412,0.6967854039965248,0.75,0.84375,0.7941176470588235,0.8,0.8444444444444444,0.8216216216216217,0.6554621848739496,0.6446280991735537,0.6499999999999999,0.5113636363636364,0.5590062111801242,0.5341246290801187,0.6814345991561181,0.7391304347826086,0.7091108671789242,19,nerda_bert,Keystroke errors 2%,1
0,2.7210652828216553,0.9970332278481013,0.370143955827253,0.3745385613089893,0.3723282915943466,0.0,0.0,0.5117994100294986,0.6218637992831542,0.5614886731391585,0.6428571428571429,0.75,0.6923076923076924,0.631336405529954,0.7611111111111111,0.690176322418136,0.5254237288135594,0.512396694214876,0.5188284518828452,0.329004329004329,0.4720496894409938,0.38775510204081637,0.5089285714285714,0.6521739130434783,0.5717151454363089,0,nerda_bert,Keystroke errors 5%,2
1,2.5240840911865234,0.9973766272335791,0.3698657187993681,0.3737403970867006,0.37179296312838067,0.0,0.0,0.5179856115107914,0.6451612903225806,0.5746209098164405,0.6736842105263158,0.6666666666666666,0.6701570680628272,0.7019230769230769,0.8111111111111111,0.7525773195876289,0.45,0.5206611570247934,0.48275862068965525,0.34523809523809523,0.5403726708074534,0.4213075060532688,0.5351351351351351,0.6796338672768879,0.5987903225806451,1,nerda_bert,Keystroke errors 5%,2
2,2.5945892333984375,0.997441196732605,0.367036418965348,0.37304200339219795,0.37001484413656605,0.0,0.0,0.5260869565217391,0.6505376344086021,0.5817307692307692,0.6476190476190476,0.7083333333333334,0.6766169154228856,0.6832579185520362,0.8388888888888889,0.7531172069825438,0.5488721804511278,0.6033057851239669,0.5748031496062992,0.30735930735930733,0.4409937888198758,0.36224489795918363,0.5206463195691203,0.6636155606407322,0.5835010060362172,2,nerda_bert,Keystroke errors 5%,2
3,2.6166067123413086,0.996637658227848,0.3643800512517248,0.3688516412251821,0.36660221131439336,0.0,0.0,0.4907010014306152,0.6146953405017921,0.5457438345266508,0.6509433962264151,0.71875,0.6831683168316831,0.6066350710900474,0.7111111111111111,0.6547314578005116,0.44525547445255476,0.5041322314049587,0.4728682170542636,0.3469387755102041,0.5279503105590062,0.41871921182266014,0.501779359430605,0.6453089244851259,0.5645645645645646,3,nerda_bert,Keystroke errors 5%,2
4,2.512404203414917,0.997239203312956,0.360275319567355,0.365559213808241,0.3628980339721686,0.0,0.0,0.5123010130246021,0.6344086021505376,0.566853482786229,0.6636363636363637,0.7604166666666666,0.7087378640776699,0.6289592760180995,0.7722222222222223,0.6932668329177057,0.5223880597014925,0.5785123966942148,0.5490196078431372,0.3185840707964602,0.4472049689440994,0.37209302325581395,0.5098743267504489,0.6498855835240275,0.5714285714285714,4,nerda_bert,Keystroke errors 5%,2
5,2.512986898422241,0.9970355731225297,0.36768472906403943,0.3723436096976953,0.36999950428790956,0.0,0.0,0.508695652173913,0.6290322580645161,0.5625,0.584070796460177,0.6875,0.6315789473684211,0.6283185840707964,0.7888888888888889,0.6995073891625616,0.5072463768115942,0.5785123966942148,0.5405405405405407,0.3427230046948357,0.453416149068323,0.39037433155080214,0.5090579710144928,0.6430205949656751,0.5682507583417593,5,nerda_bert,Keystroke errors 5%,2
6,2.523289680480957,0.9968878130711851,0.3682655372796218,0.37304200339219795,0.37063838223632045,0.0,0.0,0.4894810659186536,0.6254480286738351,0.5491738788355626,0.6306306306306306,0.7291666666666666,0.6763285024154588,0.6287128712871287,0.7055555555555556,0.6649214659685865,0.5182481751824818,0.5867768595041323,0.5503875968992249,0.30798479087452474,0.5031055900621118,0.3820754716981132,0.4826388888888889,0.6361556064073226,0.5488647581441264,6,nerda_bert,Keystroke errors 5%,2
7,2.5026676654815674,0.9973320158102766,0.37035577017837784,0.3749376434201337,0.37263262270699055,0.0,0.0,0.49577464788732395,0.6308243727598566,0.555205047318612,0.6386554621848739,0.7916666666666666,0.7069767441860466,0.6473429951690821,0.7444444444444445,0.6925064599483204,0.4794520547945205,0.5785123966942148,0.5243445692883895,0.3025210084033613,0.4472049689440994,0.3609022556390977,0.5,0.6453089244851259,0.5634365634365635,7,nerda_bert,Keystroke errors 5%,2
8,2.5081663131713867,0.9973406874815325,0.3529469548133595,0.3584755063354285,0.35568974904717116,0.0,0.0,0.5084985835694051,0.6433691756272402,0.5680379746835443,0.6481481481481481,0.7291666666666666,0.6862745098039215,0.6325581395348837,0.7555555555555555,0.6886075949367089,0.5,0.6033057851239669,0.5468164794007491,0.33755274261603374,0.4968944099378882,0.4020100502512563,0.5107142857142857,0.6544622425629291,0.5737211634904715,8,nerda_bert,Keystroke errors 5%,2
9,2.5323774814605713,0.9972816685612613,0.36829652996845424,0.3727426918088397,0.37050627262359304,0.0,0.0,0.5134751773049645,0.6487455197132617,0.5732383214568487,0.693069306930693,0.7291666666666666,0.7106598984771573,0.7225130890052356,0.7666666666666667,0.7439353099730458,0.5,0.628099173553719,0.5567765567765567,0.2988505747126437,0.484472049689441,0.3696682464454976,0.5171790235081374,0.6544622425629291,0.5777777777777777,9,nerda_bert,Keystroke errors 5%,2
10,2.513618230819702,0.9972375690607734,0.36373475009838646,0.3688516412251821,0.3662753257046614,0.0,0.0,0.5334302325581395,0.6577060931899642,0.5890850722311396,0.6607142857142857,0.7708333333333334,0.7115384615384616,0.7171717171717171,0.7888888888888889,0.7513227513227514,0.5140845070422535,0.6033057851239669,0.5551330798479087,0.3305084745762712,0.484472049689441,0.39294710327455923,0.5384615384615384,0.6727688787185355,0.5981688708036622,10,nerda_bert,Keystroke errors 5%,2
11,2.567204713821411,0.9966879232784617,0.3733740638549468,0.37803052978150253,0.3756878687224233,0.0,0.0,0.5081967213114754,0.6111111111111112,0.5549227013832385,0.7111111111111111,0.6666666666666666,0.6881720430107527,0.6767676767676768,0.7444444444444445,0.708994708994709,0.4797297297297297,0.5867768595041323,0.5278810408921932,0.30638297872340425,0.4472049689440994,0.36363636363636365,0.5162523900573613,0.6178489702517163,0.5625,11,nerda_bert,Keystroke errors 5%,2
12,2.572319746017456,0.9974356445408817,0.36114117068371865,0.36625760750274367,0.36368139488805223,0.0,0.0,0.5193452380952381,0.6254480286738351,0.567479674796748,0.6320754716981132,0.6979166666666666,0.6633663366336633,0.6716417910447762,0.75,0.7086614173228347,0.5303030303030303,0.5785123966942148,0.5533596837944664,0.33047210300429186,0.4782608695652174,0.39086294416243655,0.5166666666666667,0.6384439359267735,0.5711361310133062,12,nerda_bert,Keystroke errors 5%,2
13,2.587958574295044,0.9973351756810106,0.3695245595038882,0.3745385613089893,0.37201466653453574,0.0,0.0,0.5234708392603129,0.6594982078853047,0.5836637589214908,0.591304347826087,0.7083333333333334,0.6445497630331755,0.69377990430622,0.8055555555555556,0.7455012853470437,0.44375,0.5867768595041323,0.5053380782918149,0.3835616438356164,0.5217391304347826,0.4421052631578947,0.5469613259668509,0.6796338672768879,0.6061224489795919,13,nerda_bert,Keystroke errors 5%,2
14,2.517537832260132,0.9969470159543037,0.3577810505645557,0.3635638032525192,0.3606492478226445,0.0,0.0,0.5057971014492754,0.6254480286738351,0.5592948717948718,0.696078431372549,0.7395833333333334,0.7171717171717172,0.581081081081081,0.7166666666666667,0.6417910447761194,0.5223880597014925,0.5785123966942148,0.5490196078431372,0.34051724137931033,0.4906832298136646,0.4020356234096692,0.5017985611510791,0.6384439359267735,0.5619335347432025,14,nerda_bert,Keystroke errors 5%,2
15,2.517976760864258,0.9961883075095292,0.3663083144294309,0.37054774019754566,0.36841583176272197,0.0,0.0,0.5264705882352941,0.6415770609318996,0.578352180936995,0.5826086956521739,0.6979166666666666,0.6350710900473933,0.6318181818181818,0.7722222222222223,0.6950000000000001,0.5373134328358209,0.5950413223140496,0.5647058823529412,0.3791469194312796,0.4968944099378882,0.4301075268817204,0.5238095238095238,0.6544622425629291,0.5818921668362157,15,nerda_bert,Keystroke errors 5%,2
16,2.807856321334839,0.9968878130711851,0.37072786368561017,0.37553626658685024,0.373116574147502,0.0,0.0,0.5232558139534884,0.6451612903225806,0.57784911717496,0.6666666666666666,0.6875,0.676923076923077,0.5964125560538116,0.7388888888888889,0.6600496277915632,0.5769230769230769,0.6198347107438017,0.597609561752988,0.3644067796610169,0.5341614906832298,0.43324937027707805,0.510752688172043,0.6521739130434783,0.5728643216080401,16,nerda_bert,Keystroke errors 5%,2
17,2.5056965351104736,0.9971386285150469,0.36038961038961037,0.36545944328045493,0.36290682122157825,0.0,0.0,0.5051244509516838,0.6182795698924731,0.5560032232070911,0.580952380952381,0.6354166666666666,0.6069651741293532,0.65,0.7944444444444444,0.715,0.5,0.5454545454545454,0.5217391304347826,0.33185840707964603,0.4658385093167702,0.3875968992248062,0.5063520871143375,0.6384439359267735,0.5647773279352226,17,nerda_bert,Keystroke errors 5%,2
18,2.521047592163086,0.9973343864152434,0.37140606538007087,0.376334430809139,0.3738540066405669,0.0,0.0,0.5190839694656488,0.6093189964157706,0.560593569661995,0.7127659574468085,0.6979166666666666,0.7052631578947368,0.6650246305418719,0.75,0.7049608355091384,0.4520547945205479,0.5454545454545454,0.49438202247191004,0.33962264150943394,0.4472049689440994,0.386058981233244,0.5383104125736738,0.6270022883295194,0.5792811839323466,18,nerda_bert,Keystroke errors 5%,2
19,2.5541958808898926,0.9968388817544206,0.36976858690300346,0.3746383318367754,0.37218753097432855,0.0,0.0,0.5302325581395348,0.6129032258064516,0.5685785536159601,0.6568627450980392,0.6979166666666666,0.6767676767676768,0.6903553299492385,0.7555555555555555,0.7214854111405835,0.4765625,0.5041322314049587,0.4899598393574297,0.3577981651376147,0.484472049689441,0.41160949868073876,0.5435203094777563,0.6430205949656751,0.5890985324947589,19,nerda_bert,Keystroke errors 5%,2
0,2.80143141746521,0.993376843123036,0.32446450869272886,0.33702484286141876,0.33062542820788887,0.0,0.0,0.2309322033898305,0.3906810035842294,0.29027962716378164,0.42,0.4375,0.4285714285714286,0.38626609442060084,0.5,0.4358353510895883,0.1673469387755102,0.33884297520661155,0.22404371584699453,0.12295081967213115,0.2795031055900621,0.17077798861480073,0.2532188841201717,0.40503432494279173,0.3116197183098592,0,nerda_bert,Keystroke errors 15%,3
1,2.7684476375579834,0.9923375363724539,0.32775050534218886,0.33971864711164323,0.33362727807172254,0.0,0.0,0.2367303609341826,0.3996415770609319,0.29733333333333334,0.30434782608695654,0.3645833333333333,0.3317535545023697,0.36099585062240663,0.48333333333333334,0.41330166270783847,0.18672199170124482,0.371900826446281,0.24861878453038672,0.16231884057971013,0.34782608695652173,0.22134387351778656,0.25392296718972895,0.4073226544622426,0.31282952548330406,1,nerda_bert,Keystroke errors 15%,3
2,2.7483246326446533,0.9933532414988923,0.3198086124401914,0.3334331038611194,0.326478776925707,0.0,0.0,0.25448430493273544,0.4068100358422939,0.31310344827586206,0.42201834862385323,0.4791666666666667,0.4487804878048781,0.41203703703703703,0.49444444444444446,0.44949494949494956,0.17699115044247787,0.3305785123966942,0.23054755043227662,0.15249266862170088,0.32298136645962733,0.20717131474103584,0.2807807807807808,0.4279176201372998,0.33907524932003624,2,nerda_bert,Keystroke errors 15%,3
3,2.6646835803985596,0.993025958930647,0.3358984224701808,0.3483986830290332,0.3420343797443558,0.0,0.0,0.2163308589607635,0.3655913978494624,0.27181878747501664,0.3925233644859813,0.4375,0.41379310344827586,0.3488372093023256,0.4166666666666667,0.379746835443038,0.1482889733840304,0.32231404958677684,0.20312499999999997,0.1340782122905028,0.2981366459627329,0.18497109826589597,0.2426470588235294,0.37757437070938216,0.2954341987466428,3,nerda_bert,Keystroke errors 15%,3
4,2.689406394958496,0.9931847841848325,0.3360537686029765,0.34919684725132194,0.3424992660730013,0.0,0.0,0.2502732240437158,0.4103942652329749,0.31093007467752887,0.4083333333333333,0.5104166666666666,0.45370370370370366,0.38461538461538464,0.4722222222222222,0.4239401496259351,0.20434782608695654,0.3884297520661157,0.2678062678062678,0.13953488372093023,0.2981366459627329,0.19009900990099007,0.2656934306569343,0.41647597254004576,0.3244206773618538,4,nerda_bert,Keystroke errors 15%,3
