,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,0.8035082817077637,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.9575466986315054,0.9575466986315054,0.7655038759689923,0.7078853046594982,0.7355679702048417,0.8440860215053764,0.8722222222222222,0.8579234972677596,0.7272727272727273,0.8333333333333334,0.7766990291262137,0.6491228070175439,0.6115702479338843,0.6297872340425532,0.7924528301886793,0.5217391304347826,0.6292134831460675,0.7985074626865671,0.7345537757437071,0.765196662693683,0.8168308176467161,0.7743589743589743,0.7904761904761904,0.7280701754385965,0.7579908675799086,0.8387715930902111,0.8003663003663004,0.8191190253045924,0.6415094339622641,0.6740088105726872,0.6573576799140709,0.8274760383386581,0.8204857444561774,0.8239660657476139,0.8802083333333334,0.898936170212766,0.8894736842105263,0.7961165048543689,0.8118811881188119,0.803921568627451,0.6530612244897959,0.6492753623188405,0.6511627906976745,0.8213660245183888,0.8300884955752212,0.8257042253521127,0.6820652173913043,0.6952908587257618,0.6886145404663923,0.8956521739130435,0.886021505376344,0.8908108108108108,0.8683385579937304,0.8523076923076923,0.8602484472049691,0.7073170731707317,0.7341772151898734,0.7204968944099378,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.8960784313725491,0.9213709677419355,0.9085487077534792,0.7191201353637902,0.6832797427652733,0.7007419620774938,0.6262626262626263,0.5688073394495413,0.5961538461538461,0.7699619771863118,0.7773512476007678,0.7736389684813753,0.7513227513227513,0.8068181818181818,0.7780821917808219,0.5977011494252874,0.5683060109289617,0.5826330532212887,0.4090909090909091,0.2647058823529412,0.3214285714285714,0.638095238095238,0.638095238095238,0.638095238095238,0.9090909090909091,0.7936507936507936,0.847457627118644,0.5,0.3333333333333333,0.4,0.85,0.4473684210526316,0.5862068965517242,0.8,0.25,0.38095238095238093,0.47619047619047616,0.39215686274509803,0.4301075268817204,0.578125,0.7254901960784313,0.6434782608695652,0.08974358974358974,0.2413793103448276,0.13084112149532712,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,spacy_medium,Input size augmentation 5 sentences,1
0,0.4233841896057129,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.9571471381480372,0.9571471381480372,0.7689320388349514,0.7096774193548387,0.7381174277726001,0.8404255319148937,0.8777777777777778,0.858695652173913,0.7339449541284404,0.8333333333333334,0.7804878048780488,0.6548672566371682,0.6115702479338843,0.6324786324786326,0.8,0.5217391304347826,0.6315789473684211,0.8009950248756219,0.7368421052631579,0.767580452920143,0.8164597540362535,0.7737498542953724,0.780952380952381,0.7192982456140351,0.7488584474885845,0.8355640535372849,0.8003663003663004,0.8175865294667914,0.6442105263157895,0.6740088105726872,0.658772874058127,0.8271077908217717,0.8183738120380147,0.8227176220806796,0.8802083333333334,0.898936170212766,0.8894736842105263,0.7935483870967742,0.8118811881188119,0.8026101141924958,0.656891495601173,0.6492753623188405,0.653061224489796,0.8210526315789474,0.8283185840707965,0.8246696035242291,0.6820652173913043,0.6952908587257618,0.6886145404663923,0.8956521739130435,0.886021505376344,0.8908108108108108,0.8683385579937304,0.8523076923076923,0.8602484472049691,0.6987951807228916,0.7341772151898734,0.7160493827160493,0.8811777076761304,0.8802521008403361,0.880714661061482,0.8943248532289628,0.9213709677419355,0.9076464746772592,0.7154882154882155,0.6832797427652733,0.6990131578947367,0.6262626262626263,0.5688073394495413,0.5961538461538461,0.7680608365019012,0.7754318618042226,0.7717287488061126,0.7513227513227513,0.8068181818181818,0.7780821917808219,0.6011560693641619,0.5683060109289617,0.5842696629213484,0.4090909090909091,0.2647058823529412,0.3214285714285714,0.6320754716981132,0.638095238095238,0.6350710900473934,0.9090909090909091,0.7936507936507936,0.847457627118644,0.5,0.3333333333333333,0.4,0.85,0.4473684210526316,0.5862068965517242,0.8,0.25,0.38095238095238093,0.47619047619047616,0.39215686274509803,0.4301075268817204,0.578125,0.7254901960784313,0.6434782608695652,0.07792207792207792,0.20689655172413793,0.11320754716981132,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,spacy_medium,Input size augmentation 10 sentences,1
