,wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i
0,2.1089859008789062,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.0,0.9847152847152847,0.8594890510948905,0.8440860215053764,0.8517179023508137,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.7889908256880734,0.8958333333333334,0.8390243902439025,0.7727272727272727,0.8429752066115702,0.8063241106719367,0.8740157480314961,0.6894409937888198,0.7708333333333333,0.8870192307692307,0.8443935926773455,0.8651817116060961,0.906843884808208,0.8829427538766468,0.8990825688073395,0.8596491228070176,0.8789237668161435,0.9016697588126159,0.8901098901098901,0.8958525345622119,0.8132118451025057,0.7863436123348018,0.7995520716685329,0.9385593220338984,0.9355860612460402,0.9370703331570598,0.9565217391304348,0.9361702127659575,0.9462365591397849,0.8859934853420195,0.8976897689768977,0.8918032786885246,0.8546511627906976,0.8521739130434782,0.853410740203193,0.9340463458110517,0.9274336283185841,0.9307282415630552,0.8705547652916074,0.8476454293628809,0.8589473684210526,0.9400428265524625,0.9440860215053763,0.9420600858369099,0.9470404984423676,0.9353846153846154,0.9411764705882353,0.7954545454545454,0.8860759493670886,0.8383233532934132,0.9279661016949152,0.9201680672268907,0.9240506329113924,0.9345238095238095,0.9495967741935484,0.9420000000000001,0.8422764227642277,0.8327974276527331,0.8375101050929669,0.7363636363636363,0.7431192660550459,0.7397260273972603,0.9377431906614786,0.9251439539347409,0.9314009661835748,0.88268156424581,0.8977272727272727,0.8901408450704225,0.75,0.7704918032786885,0.7601078167115902,0.1411764705882353,0.41379310344827586,0.21052631578947367,0.5714285714285714,0.7058823529411765,0.6315789473684211,0.7592592592592593,0.780952380952381,0.7699530516431924,0.9642857142857143,0.8571428571428571,0.9075630252100839,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.6842105263157895,0.6842105263157895,0.6842105263157895,1.0,0.375,0.5454545454545454,0.8536585365853658,0.6862745098039216,0.7608695652173912,0.84,0.8235294117647058,0.8316831683168315,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.25,0.11764705882352941,0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_large,Input size augmentation 5 sentences,1
0,2.1573784351348877,0.999150891563858,0.996506637388961,0.9961089494163424,0.9963077537171939,0.0,0.9838653279384585,0.8579234972677595,0.8440860215053764,0.8509485094850948,0.9606741573033708,0.95,0.9553072625698323,0.7889908256880734,0.8958333333333334,0.8390243902439025,0.7709923664122137,0.8347107438016529,0.8015873015873016,0.8625954198473282,0.7018633540372671,0.773972602739726,0.8851674641148325,0.8466819221967964,0.8654970760233919,0.9059221263697832,0.883422709256237,0.8828828828828829,0.8596491228070176,0.8711111111111112,0.9022140221402214,0.8956043956043956,0.8988970588235294,0.8321995464852607,0.8083700440528634,0.8201117318435753,0.9362380446333688,0.9303062302006336,0.9332627118644068,0.9516129032258065,0.9414893617021277,0.946524064171123,0.8856209150326797,0.8943894389438944,0.8899835796387521,0.8466076696165191,0.8318840579710145,0.8391812865497076,0.925,0.9168141592920354,0.920888888888889,0.8645980253878702,0.8490304709141274,0.856743535988819,0.9421841541755889,0.946236559139785,0.944206008583691,0.9318885448916409,0.9261538461538461,0.9290123456790124,0.7666666666666667,0.8734177215189873,0.8165680473372781,0.9311440677966102,0.9233193277310925,0.9272151898734179,0.9384920634920635,0.9536290322580645,0.9460000000000001,0.851373182552504,0.8472668810289389,0.8493150684931507,0.7522935779816514,0.7522935779816514,0.7522935779816514,0.9396887159533074,0.927063339731286,0.9333333333333332,0.8870056497175142,0.8920454545454546,0.8895184135977336,0.7567567567567568,0.7650273224043715,0.7608695652173914,0.13186813186813187,0.41379310344827586,0.19999999999999998,0.6052631578947368,0.6764705882352942,0.6388888888888888,0.7830188679245284,0.7904761904761904,0.7867298578199052,0.9818181818181818,0.8571428571428571,0.9152542372881356,0.9090909090909091,0.6666666666666666,0.7692307692307692,0.7027027027027027,0.6842105263157895,0.6933333333333334,1.0,0.375,0.5454545454545454,0.875,0.6862745098039216,0.7692307692307692,0.82,0.803921568627451,0.8118811881188118,0.9444444444444444,0.8717948717948718,0.9066666666666667,0.25,0.11764705882352941,0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dacy_large,Input size augmentation 10 sentences,1
